candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Hinds,Bolton,616
Tate Reeves,Governor,,R,Hinds,Bolton,189
Bob Hickingbottom,Governor,,C,Hinds,Bolton,3
David R Singletary,Governor,,IND,Hinds,Bolton,3
Delbert Hosemann,Lieutenant Governor,,R,Hinds,Bolton,264
Jay Hughes,Lieutenant Governor,,D,Hinds,Bolton,542
Johnny DuPree,Secretary of State,,D,Hinds,Bolton,591
Michael Watson,Secretary of State,,R,Hinds,Bolton,210
Jennifer Riley Collins,Attorney General,,D,Hinds,Bolton,601
Lynn Fitch,Attorney General,,R,Hinds,Bolton,209
Shad White,State Auditor,,R,Hinds,Bolton,421
Addie Lee Green,State Treasurer,,D,Hinds,Bolton,553
David McRae,State Treasurer,,R,Hinds,Bolton,234
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Hinds,Bolton,560
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Hinds,Bolton,233
John Horhn,State Senate,26,D,Hinds,Bolton,611
Stephanie McKenzie Foster,State House,63,D,Hinds,Bolton,603
Jim Hood,Governor,,D,Hinds,Brownsville,178
Tate Reeves,Governor,,R,Hinds,Brownsville,148
Bob Hickingbottom,Governor,,C,Hinds,Brownsville,0
David R Singletary,Governor,,IND,Hinds,Brownsville,1
Delbert Hosemann,Lieutenant Governor,,R,Hinds,Brownsville,180
Jay Hughes,Lieutenant Governor,,D,Hinds,Brownsville,152
Johnny DuPree,Secretary of State,,D,Hinds,Brownsville,160
Michael Watson,Secretary of State,,R,Hinds,Brownsville,168
Jennifer Riley Collins,Attorney General,,D,Hinds,Brownsville,169
Lynn Fitch,Attorney General,,R,Hinds,Brownsville,155
Shad White,State Auditor,,R,Hinds,Brownsville,218
Addie Lee Green,State Treasurer,,D,Hinds,Brownsville,155
David McRae,State Treasurer,,R,Hinds,Brownsville,171
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Hinds,Brownsville,159
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Hinds,Brownsville,169
John Horhn,State Senate,26,D,Hinds,Brownsville,216
Stephanie McKenzie Foster,State House,63,D,Hinds,Brownsville,212
Jim Hood,Governor,,D,Hinds,Byram 1,1302
Tate Reeves,Governor,,R,Hinds,Byram 1,275
Bob Hickingbottom,Governor,,C,Hinds,Byram 1,0
David R Singletary,Governor,,IND,Hinds,Byram 1,12
Delbert Hosemann,Lieutenant Governor,,R,Hinds,Byram 1,414
Jay Hughes,Lieutenant Governor,,D,Hinds,Byram 1,1167
Johnny DuPree,Secretary of State,,D,Hinds,Byram 1,1259
Michael Watson,Secretary of State,,R,Hinds,Byram 1,317
Jennifer Riley Collins,Attorney General,,D,Hinds,Byram 1,1267
Lynn Fitch,Attorney General,,R,Hinds,Byram 1,310
Shad White,State Auditor,,R,Hinds,Byram 1,907
Addie Lee Green,State Treasurer,,D,Hinds,Byram 1,1207
David McRae,State Treasurer,,R,Hinds,Byram 1,365
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Hinds,Byram 1,1227
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Hinds,Byram 1,337
David Blount,State Senate,29,D,Hinds,Byram 1,1442
Ronnie Crudup Jr.,State House,71,D,Hinds,Byram 1,1411
Jim Hood,Governor,,D,Hinds,Byram 2,747
Tate Reeves,Governor,,R,Hinds,Byram 2,578
Bob Hickingbottom,Governor,,C,Hinds,Byram 2,2
David R Singletary,Governor,,IND,Hinds,Byram 2,2
Delbert Hosemann,Lieutenant Governor,,R,Hinds,Byram 2,705
Jay Hughes,Lieutenant Governor,,D,Hinds,Byram 2,631
Johnny DuPree,Secretary of State,,D,Hinds,Byram 2,699
Michael Watson,Secretary of State,,R,Hinds,Byram 2,631
Jennifer Riley Collins,Attorney General,,D,Hinds,Byram 2,711
Lynn Fitch,Attorney General,,R,Hinds,Byram 2,621
Shad White,State Auditor,,R,Hinds,Byram 2,374
Addie Lee Green,State Treasurer,,D,Hinds,Byram 2,667
David McRae,State Treasurer,,R,Hinds,Byram 2,661
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Hinds,Byram 2,665
