candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Covington,Collins,631
Tate Reeves,Governor,,R,Covington,Collins,543
Bob Hickingbottom,Governor,,C,Covington,Collins,5
David R Singletary,Governor,,IND,Covington,Collins,13
Delbert Hosemann,Lieutenant Governor,,R,Covington,Collins,646
Jay Hughes,Lieutenant Governor,,D,Covington,Collins,515
Johnny DuPree,Secretary of State,,D,Covington,Collins,577
Michael Watson,Secretary of State,,R,Covington,Collins,596
Jennifer Riley Collins,Attorney General,,D,Covington,Collins,563
Lynn Fitch,Attorney General,,R,Covington,Collins,611
Shad White,State Auditor,,R,Covington,Collins,869
Addie Lee Green,State Treasurer,,D,Covington,Collins,546
David McRae,State Treasurer,,R,Covington,Collins,626
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Covington,Collins,549
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Covington,Collins,610
Joey Fillingane,State Senate,41,R,Covington,Collins,894
Noah L. Sanford,State House,90,R,Covington,Collins,903
Jim Hood,Governor,,D,Covington,Dry Creek,246
Tate Reeves,Governor,,R,Covington,Dry Creek,58
Bob Hickingbottom,Governor,,C,Covington,Dry Creek,3
David R Singletary,Governor,,IND,Covington,Dry Creek,1
Delbert Hosemann,Lieutenant Governor,,R,Covington,Dry Creek,110
Jay Hughes,Lieutenant Governor,,D,Covington,Dry Creek,182
Johnny DuPree,Secretary of State,,D,Covington,Dry Creek,235
Michael Watson,Secretary of State,,R,Covington,Dry Creek,66
Jennifer Riley Collins,Attorney General,,D,Covington,Dry Creek,223
Lynn Fitch,Attorney General,,R,Covington,Dry Creek,80
Shad White,State Auditor,,R,Covington,Dry Creek,181
Addie Lee Green,State Treasurer,,D,Covington,Dry Creek,219
David McRae,State Treasurer,,R,Covington,Dry Creek,76
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Covington,Dry Creek,217
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Covington,Dry Creek,76
Joey Fillingane,State Senate,41,R,Covington,Dry Creek,182
Bob Evans,State House,91,D,Covington,Dry Creek,268
Jim Hood,Governor,,D,Covington,Gilmer/Yawn,416
Tate Reeves,Governor,,R,Covington,Gilmer/Yawn,176
Bob Hickingbottom,Governor,,C,Covington,Gilmer/Yawn,0
David R Singletary,Governor,,IND,Covington,Gilmer/Yawn,5
Delbert Hosemann,Lieutenant Governor,,R,Covington,Gilmer/Yawn,207
Jay Hughes,Lieutenant Governor,,D,Covington,Gilmer/Yawn,370
Johnny DuPree,Secretary of State,,D,Covington,Gilmer/Yawn,393
Michael Watson,Secretary of State,,R,Covington,Gilmer/Yawn,190
Jennifer Riley Collins,Attorney General,,D,Covington,Gilmer/Yawn,387
Lynn Fitch,Attorney General,,R,Covington,Gilmer/Yawn,207
Shad White,State Auditor,,R,Covington,Gilmer/Yawn,373
Addie Lee Green,State Treasurer,,D,Covington,Gilmer/Yawn,368
David McRae,State Treasurer,,R,Covington,Gilmer/Yawn,217
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Covington,Gilmer/Yawn,377
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Covington,Gilmer/Yawn,211
Joey Fillingane,State Senate,41,R,Covington,Gilmer/Yawn,383
Noah L. Sanford,State House,90,R,Covington,Gilmer/Yawn,385
Jim Hood,Governor,,D,Covington,Lone Star/Black Jack,63
Tate Reeves,Governor,,R,Covington,Lone Star/Black Jack,144
Bob Hickingbottom,Governor,,C,Covington,Lone Star/Black Jack,0
David R Singletary,Governor,,IND,Covington,Lone Star/Black Jack,2
Delbert Hosemann,Lieutenant Governor,,R,Covington,Lone Star/Black Jack,153
