candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Tippah,Blue Mountain,213
Tate Reeves,Governor,,R,Tippah,Blue Mountain,311
Bob Hickingbottom,Governor,,C,Tippah,Blue Mountain,4
David R Singletary,Governor,,IND,Tippah,Blue Mountain,12
Delbert Hosemann,Lieutenant Governor,,R,Tippah,Blue Mountain,334
Jay Hughes,Lieutenant Governor,,D,Tippah,Blue Mountain,194
Johnny DuPree,Secretary of State,,D,Tippah,Blue Mountain,197
Michael Watson,Secretary of State,,R,Tippah,Blue Mountain,329
Jennifer Riley Collins,Attorney General,,D,Tippah,Blue Mountain,212
Lynn Fitch,Attorney General,,R,Tippah,Blue Mountain,323
Shad White,State Auditor,,R,Tippah,Blue Mountain,435
Addie Lee Green,State Treasurer,,D,Tippah,Blue Mountain,194
David McRae,State Treasurer,,R,Tippah,Blue Mountain,338
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tippah,Blue Mountain,211
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tippah,Blue Mountain,311
Rita Potts Parks,State Senate,4,R,Tippah,Blue Mountain,441
Joseph F 'Jody' Steverson,State House,4,R,Tippah,Blue Mountain,436
Jim Hood,Governor,,D,Tippah,Brownfield,17
Tate Reeves,Governor,,R,Tippah,Brownfield,93
Bob Hickingbottom,Governor,,C,Tippah,Brownfield,0
David R Singletary,Governor,,IND,Tippah,Brownfield,1
Delbert Hosemann,Lieutenant Governor,,R,Tippah,Brownfield,94
Jay Hughes,Lieutenant Governor,,D,Tippah,Brownfield,14
Johnny DuPree,Secretary of State,,D,Tippah,Brownfield,18
Michael Watson,Secretary of State,,R,Tippah,Brownfield,91
Jennifer Riley Collins,Attorney General,,D,Tippah,Brownfield,15
Lynn Fitch,Attorney General,,R,Tippah,Brownfield,95
Shad White,State Auditor,,R,Tippah,Brownfield,97
Addie Lee Green,State Treasurer,,D,Tippah,Brownfield,7
David McRae,State Treasurer,,R,Tippah,Brownfield,101
