candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Harrison,Advance,63
Tate Reeves,Governor,,R,Harrison,Advance,256
Bill Waller Jr.,Governor,,R,Harrison,Advance,83
Delbert Hosemann,Lieutenant Governor,,R,Harrison,Advance,328
Shane Quick,Lieutenant Governor,,R,Harrison,Advance,68
Sam Britton,Secretary of State,,R,Harrison,Advance,201
Michael Watson,Secretary of State,,R,Harrison,Advance,195
Mark Baker,Attorney General,,R,Harrison,Advance,122
Lynn Fitch,Attorney General,,R,Harrison,Advance,170
Andy Taggart,Attorney General,,R,Harrison,Advance,101
Shad White,State Auditor,,R,Harrison,Advance,365
Eugene S. 'Buck' Clarke,State Treasurer,,R,Harrison,Advance,121
David McRae,State Treasurer,,R,Harrison,Advance,265
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Harrison,Advance,367
Mike Chaney,Commissioner of Insurance,,R,Harrison,Advance,368
Blaine LaFontaine,State Senate,46,R,Harrison,Advance,112
Philip Moran,State Senate,46,R,Harrison,Advance,236
Joel R Carter Jr.,State Senate,49,R,Harrison,Advance,43
Robert Dambrino,State House,95,R,Harrison,Advance,5
Nancy Depreo,State House,95,R,Harrison,Advance,4
Jay McKnight,State House,95,R,Harrison,Advance,42
Patricia H Willis,State House,95,R,Harrison,Advance,7
Casey Eure,State House,116,R,Harrison,Advance,306
Michael Brown,Governor,,D,Harrison,Advance,0
William Bond Compton Jr.,Governor,,D,Harrison,Advance,1
Jim Hood,Governor,,D,Harrison,Advance,22
Robert J. Ray,Governor,,D,Harrison,Advance,0
Robert Shuler Smith,Governor,,D,Harrison,Advance,1
Gregory Wash,Governor,,D,Harrison,Advance,0
Velesha P Williams,Governor,,D,Harrison,Advance,1
Albert Wilson,Governor,,D,Harrison,Advance,0
Jay Hughes,Lieutenant Governor,,D,Harrison,Advance,23
Johnny DuPree,Secretary of State,,D,Harrison,Advance,10
Maryra Hodges Hunt,Secretary of State,,D,Harrison,Advance,14
Jennifer Riley Collins,Attorney General,,D,Harrison,Advance,23
Addie Lee Green,State Treasurer,,D,Harrison,Advance,23
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Harrison,Advance,23
Robert E. Amos,Commissioner of Insurance,,D,Harrison,Advance,23
Robert Foster,Governor,,R,Harrison,Bay Central,39
Tate Reeves,Governor,,R,Harrison,Bay Central,274
Bill Waller Jr.,Governor,,R,Harrison,Bay Central,129
Delbert Hosemann,Lieutenant Governor,,R,Harrison,Bay Central,361
Shane Quick,Lieutenant Governor,,R,Harrison,Bay Central,61
Sam Britton,Secretary of State,,R,Harrison,Bay Central,155
Michael Watson,Secretary of State,,R,Harrison,Bay Central,266
Mark Baker,Attorney General,,R,Harrison,Bay Central,119
Lynn Fitch,Attorney General,,R,Harrison,Bay Central,207
Andy Taggart,Attorney General,,R,Harrison,Bay Central,100
Shad White,State Auditor,,R,Harrison,Bay Central,358
Eugene S. 'Buck' Clarke,State Treasurer,,R,Harrison,Bay Central,95
David McRae,State Treasurer,,R,Harrison,Bay Central,308
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Harrison,Bay Central,361
Mike Chaney,Commissioner of Insurance,,R,Harrison,Bay Central,371
Scott DeLano,State Senate,50,R,Harrison,Bay Central,250
Dixie Newman,State Senate,50,R,Harrison,Bay Central,187
Randall H Patterson,State House,115,R,Harrison,Bay Central,45
Kevin W Felsher,State House,117,R,Harrison,Bay Central,327
Michael Brown,Governor,,D,Harrison,Bay Central,6
William Bond Compton Jr.,Governor,,D,Harrison,Bay Central,0
Jim Hood,Governor,,D,Harrison,Bay Central,60
Robert J. Ray,Governor,,D,Harrison,Bay Central,0
Robert Shuler Smith,Governor,,D,Harrison,Bay Central,2
Gregory Wash,Governor,,D,Harrison,Bay Central,0
Velesha P Williams,Governor,,D,Harrison,Bay Central,5
Albert Wilson,Governor,,D,Harrison,Bay Central,0
Jay Hughes,Lieutenant Governor,,D,Harrison,Bay Central,63
Johnny DuPree,Secretary of State,,D,Harrison,Bay Central,48
Maryra Hodges Hunt,Secretary of State,,D,Harrison,Bay Central,24
Jennifer Riley Collins,Attorney General,,D,Harrison,Bay Central,66
Addie Lee Green,State Treasurer,,D,Harrison,Bay Central,63
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Harrison,Bay Central,64
Robert E. Amos,Commissioner of Insurance,,D,Harrison,Bay Central,63
Felix O Gines,State House,115,D,Harrison,Bay Central,9
Inez M Kelleher,State House,117,D,Harrison,Bay Central,54
Robert Foster,Governor,,R,Harrison,Bayou View,74
Tate Reeves,Governor,,R,Harrison,Bayou View,412
Bill Waller Jr.,Governor,,R,Harrison,Bayou View,445
Delbert Hosemann,Lieutenant Governor,,R,Harrison,Bayou View,794
Shane Quick,Lieutenant Governor,,R,Harrison,Bayou View,119
Sam Britton,Secretary of State,,R,Harrison,Bayou View,366
Michael Watson,Secretary of State,,R,Harrison,Bayou View,533
Mark Baker,Attorney General,,R,Harrison,Bayou View,214
Lynn Fitch,Attorney General,,R,Harrison,Bayou View,413
Andy Taggart,Attorney General,,R,Harrison,Bayou View,281
Shad White,State Auditor,,R,Harrison,Bayou View,831
Eugene S. 'Buck' Clarke,State Treasurer,,R,Harrison,Bayou View,222
David McRae,State Treasurer,,R,Harrison,Bayou View,657
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Harrison,Bayou View,837
Mike Chaney,Commissioner of Insurance,,R,Harrison,Bayou View,841
Joel R Carter Jr.,State Senate,49,R,Harrison,Bayou View,849
Greg Haney,State House,118,R,Harrison,Bayou View,668
John McCay,State House,118,R,Harrison,Bayou View,254
Michael Brown,Governor,,D,Harrison,Bayou View,1
William Bond Compton Jr.,Governor,,D,Harrison,Bayou View,0
Jim Hood,Governor,,D,Harrison,Bayou View,39
Robert J. Ray,Governor,,D,Harrison,Bayou View,1
Robert Shuler Smith,Governor,,D,Harrison,Bayou View,1
Gregory Wash,Governor,,D,Harrison,Bayou View,0
Velesha P Williams,Governor,,D,Harrison,Bayou View,1
Albert Wilson,Governor,,D,Harrison,Bayou View,0
Jay Hughes,Lieutenant Governor,,D,Harrison,Bayou View,41
Johnny DuPree,Secretary of State,,D,Harrison,Bayou View,28
Maryra Hodges Hunt,Secretary of State,,D,Harrison,Bayou View,13
Jennifer Riley Collins,Attorney General,,D,Harrison,Bayou View,41
Addie Lee Green,State Treasurer,,D,Harrison,Bayou View,39
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Harrison,Bayou View,40
Robert E. Amos,Commissioner of Insurance,,D,Harrison,Bayou View,40
Robert Foster,Governor,,R,Harrison,Biloxi # 11,72
Tate Reeves,Governor,,R,Harrison,Biloxi # 11,564
Bill Waller Jr.,Governor,,R,Harrison,Biloxi # 11,368
Delbert Hosemann,Lieutenant Governor,,R,Harrison,Biloxi # 11,798
Shane Quick,Lieutenant Governor,,R,Harrison,Biloxi # 11,172
Sam Britton,Secretary of State,,R,Harrison,Biloxi # 11,354
Michael Watson,Secretary of State,,R,Harrison,Biloxi # 11,607
Mark Baker,Attorney General,,R,Harrison,Biloxi # 11,206
Lynn Fitch,Attorney General,,R,Harrison,Biloxi # 11,505
Andy Taggart,Attorney General,,R,Harrison,Biloxi # 11,263
Shad White,State Auditor,,R,Harrison,Biloxi # 11,858
Eugene S. 'Buck' Clarke,State Treasurer,,R,Harrison,Biloxi # 11,219
David McRae,State Treasurer,,R,Harrison,Biloxi # 11,729
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Harrison,Biloxi # 11,868
Mike Chaney,Commissioner of Insurance,,R,Harrison,Biloxi # 11,884
Joel R Carter Jr.,State Senate,49,R,Harrison,Biloxi # 11,764
Scott DeLano,State Senate,50,R,Harrison,Biloxi # 11,75
Dixie Newman,State Senate,50,R,Harrison,Biloxi # 11,62
Kevin W Felsher,State House,117,R,Harrison,Biloxi # 11,871
Michael Brown,Governor,,D,Harrison,Biloxi # 11,15
William Bond Compton Jr.,Governor,,D,Harrison,Biloxi # 11,4
Jim Hood,Governor,,D,Harrison,Biloxi # 11,163
Robert J. Ray,Governor,,D,Harrison,Biloxi # 11,3
Robert Shuler Smith,Governor,,D,Harrison,Biloxi # 11,9
Gregory Wash,Governor,,D,Harrison,Biloxi # 11,0
Velesha P Williams,Governor,,D,Harrison,Biloxi # 11,15
Albert Wilson,Governor,,D,Harrison,Biloxi # 11,1
Jay Hughes,Lieutenant Governor,,D,Harrison,Biloxi # 11,183
Johnny DuPree,Secretary of State,,D,Harrison,Biloxi # 11,122
Maryra Hodges Hunt,Secretary of State,,D,Harrison,Biloxi # 11,77
Jennifer Riley Collins,Attorney General,,D,Harrison,Biloxi # 11,188
Addie Lee Green,State Treasurer,,D,Harrison,Biloxi # 11,184
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Harrison,Biloxi # 11,183
Robert E. Amos,Commissioner of Insurance,,D,Harrison,Biloxi # 11,181
Inez M Kelleher,State House,117,D,Harrison,Biloxi # 11,175
Robert Foster,Governor,,R,Harrison,Biloxi # 8,25
Tate Reeves,Governor,,R,Harrison,Biloxi # 8,132
