candidate,office,district,party,county,precinct,votes
Addie Lee Green,State Treasurer,,D,humphreys,Isola North - 2in 2010,293
David McRae,State Treasurer,,R,humphreys,Isola North - 2in 2010,134
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Isola North - 2in 2010,290
Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Isola North - 2in 2010,130
Hayes Dent,State Senate,22,R,humphreys,Isola North - 2in 2010,133
Joseph C Thomas Sr.,State Senate,22,D,humphreys,Isola North - 2in 2010,292
David Jordan,State Senate,24,D,humphreys,Isola North - 2in 2010,x
Otis L Anthony,State House,31,D,humphreys,Isola North - 2in 2010,x
Rufus E Straughter,State House,51,D,humphreys,Isola North - 2in 2010,361
Jim Hood,Governor,,D,Humphreys,Lake City South - 3ls 3030,15
Tate Reeves,Governor,,R,humphreys,Lake City South - 3ls 3030,49
Bob Hickingbottom,Governor,,C,humphreys,Lake City South - 3ls 3030,0
David R Singletary,Governor,,IND,humphreys,Lake City South - 3ls 3030,2
Delbert Hosemann,Lieutenant Governor,,R,humphreys,Lake City South - 3ls 3030,58
Jay Hughes,Lieutenant Governor,,D,humphreys,Lake City South - 3ls 3030,7
Johnny DuPree,Secretary of State,,D,humphreys,Lake City South - 3ls 3030,11
Michael Watson,Secretary of State,,R,humphreys,Lake City South - 3ls 3030,54
Jennifer Riley Collins,Attorney General,,D,humphreys,Lake City South - 3ls 3030,8
Lynn Fitch,Attorney General,,R,humphreys,Lake City South - 3ls 3030,57
Shad White,State Auditor,,R,humphreys,Lake City South - 3ls 3030,56
Addie Lee Green,State Treasurer,,D,humphreys,Lake City South - 3ls 3030,9
David McRae,State Treasurer,,R,humphreys,Lake City South - 3ls 3030,56
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Lake City South - 3ls 3030,11
Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Lake City South - 3ls 3030,54
Hayes Dent,State Senate,22,R,humphreys,Lake City South - 3ls 3030,54
Joseph C Thomas Sr.,State Senate,22,D,humphreys,Lake City South - 3ls 3030,10
David Jordan,State Senate,24,D,humphreys,Lake City South - 3ls 3030,x
Otis L Anthony,State House,31,D,humphreys,Lake City South - 3ls 3030,x
Rufus E Straughter,State House,51,D,humphreys,Lake City South - 3ls 3030,45
Jim Hood,Governor,,D,Humphreys,Louise South - 5ls 5030,248
Tate Reeves,Governor,,R,humphreys,Louise South - 5ls 5030,60
Bob Hickingbottom,Governor,,C,humphreys,Louise South - 5ls 5030,2
David R Singletary,Governor,,IND,humphreys,Louise South - 5ls 5030,2
Delbert Hosemann,Lieutenant Governor,,R,humphreys,Louise South - 5ls 5030,85
Jay Hughes,Lieutenant Governor,,D,humphreys,Louise South - 5ls 5030,218
Johnny DuPree,Secretary of State,,D,humphreys,Louise South - 5ls 5030,229
Michael Watson,Secretary of State,,R,humphreys,Louise South - 5ls 5030,70
Jennifer Riley Collins,Attorney General,,D,humphreys,Louise South - 5ls 5030,233
Lynn Fitch,Attorney General,,R,humphreys,Louise South - 5ls 5030,77
Shad White,State Auditor,,R,humphreys,Louise South - 5ls 5030,163
Addie Lee Green,State Treasurer,,D,humphreys,Louise South - 5ls 5030,224
David McRae,State Treasurer,,R,humphreys,Louise South - 5ls 5030,82
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Louise South - 5ls 5030,227
Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Louise South - 5ls 5030,73
Hayes Dent,State Senate,22,R,humphreys,Louise South - 5ls 5030,82
Joseph C Thomas Sr.,State Senate,22,D,humphreys,Louise South - 5ls 5030,225
David Jordan,State Senate,24,D,humphreys,Louise South - 5ls 5030,x
Otis L Anthony,State House,31,D,humphreys,Louise South - 5ls 5030,x
Rufus E Straughter,State House,51,D,humphreys,Louise South - 5ls 5030,281
Jim Hood,Governor,,D,Humphreys,Midnight South - 5ms 5020,46
Tate Reeves,Governor,,R,humphreys,Midnight South - 5ms 5020,35
Bob Hickingbottom,Governor,,C,humphreys,Midnight South - 5ms 5020,1
David R Singletary,Governor,,IND,humphreys,Midnight South - 5ms 5020,0
Delbert Hosemann,Lieutenant Governor,,R,humphreys,Midnight South - 5ms 5020,43
Jay Hughes,Lieutenant Governor,,D,humphreys,Midnight South - 5ms 5020,34
Johnny DuPree,Secretary of State,,D,humphreys,Midnight South - 5ms 5020,39
Michael Watson,Secretary of State,,R,humphreys,Midnight South - 5ms 5020,37
Jennifer Riley Collins,Attorney General,,D,humphreys,Midnight South - 5ms 5020,38
Lynn Fitch,Attorney General,,R,humphreys,Midnight South - 5ms 5020,39
Shad White,State Auditor,,R,humphreys,Midnight South - 5ms 5020,51
Addie Lee Green,State Treasurer,,D,humphreys,Midnight South - 5ms 5020,38
David McRae,State Treasurer,,R,humphreys,Midnight South - 5ms 5020,39
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Midnight South - 5ms 5020,40
Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Midnight South - 5ms 5020,34
Hayes Dent,State Senate,22,R,humphreys,Midnight South - 5ms 5020,40
Joseph C Thomas Sr.,State Senate,22,D,humphreys,Midnight South - 5ms 5020,39
David Jordan,State Senate,24,D,humphreys,Midnight South - 5ms 5020,x
Otis L Anthony,State House,31,D,humphreys,Midnight South - 5ms 5020,x
Rufus E Straughter,State House,51,D,humphreys,Midnight South - 5ms 5020,56
Jim Hood,Governor,,D,Humphreys,Putnam South - 4ps 4030,36
Tate Reeves,Governor,,R,humphreys,Putnam South - 4ps 4030,80
Bob Hickingbottom,Governor,,C,humphreys,Putnam South - 4ps 4030,0
David R Singletary,Governor,,IND,humphreys,Putnam South - 4ps 4030,0
Delbert Hosemann,Lieutenant Governor,,R,humphreys,Putnam South - 4ps 4030,85
Jay Hughes,Lieutenant Governor,,D,humphreys,Putnam South - 4ps 4030,27
Johnny DuPree,Secretary of State,,D,humphreys,Putnam South - 4ps 4030,38
Michael Watson,Secretary of State,,R,humphreys,Putnam South - 4ps 4030,74
Jennifer Riley Collins,Attorney General,,D,humphreys,Putnam South - 4ps 4030,34
Lynn Fitch,Attorney General,,R,humphreys,Putnam South - 4ps 4030,80
Shad White,State Auditor,,R,humphreys,Putnam South - 4ps 4030,94
Addie Lee Green,State Treasurer,,D,humphreys,Putnam South - 4ps 4030,32
David McRae,State Treasurer,,R,humphreys,Putnam South - 4ps 4030,82
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Putnam South - 4ps 4030,35
Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Putnam South - 4ps 4030,79
Hayes Dent,State Senate,22,R,humphreys,Putnam South - 4ps 4030,82
Joseph C Thomas Sr.,State Senate,22,D,humphreys,Putnam South - 4ps 4030,32
David Jordan,State Senate,24,D,humphreys,Putnam South - 4ps 4030,x
Otis L Anthony,State House,31,D,humphreys,Putnam South - 4ps 4030,x
Rufus E Straughter,State House,51,D,humphreys,Putnam South - 4ps 4030,58
Jim Hood,Governor,,D,Humphreys,Silver City South - 3ss 3020,138
Tate Reeves,Governor,,R,humphreys,Silver City South - 3ss 3020,76
Bob Hickingbottom,Governor,,C,humphreys,Silver City South - 3ss 3020,0
David R Singletary,Governor,,IND,humphreys,Silver City South - 3ss 3020,0
Delbert Hosemann,Lieutenant Governor,,R,humphreys,Silver City South - 3ss 3020,91
Jay Hughes,Lieutenant Governor,,D,humphreys,Silver City South - 3ss 3020,118
Johnny DuPree,Secretary of State,,D,humphreys,Silver City South - 3ss 3020,127
Michael Watson,Secretary of State,,R,humphreys,Silver City South - 3ss 3020,82
Jennifer Riley Collins,Attorney General,,D,humphreys,Silver City South - 3ss 3020,134
Lynn Fitch,Attorney General,,R,humphreys,Silver City South - 3ss 3020,79
Shad White,State Auditor,,R,humphreys,Silver City South - 3ss 3020,134
Addie Lee Green,State Treasurer,,D,humphreys,Silver City South - 3ss 3020,130
David McRae,State Treasurer,,R,humphreys,Silver City South - 3ss 3020,82
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,Silver City South - 3ss 3020,134
Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,Silver City South - 3ss 3020,77
Hayes Dent,State Senate,22,R,humphreys,Silver City South - 3ss 3020,80
Joseph C Thomas Sr.,State Senate,22,D,humphreys,Silver City South - 3ss 3020,132
David Jordan,State Senate,24,D,humphreys,Silver City South - 3ss 3020,x
Otis L Anthony,State House,31,D,humphreys,Silver City South - 3ss 3020,x
Rufus E Straughter,State House,51,D,humphreys,Silver City South - 3ss 3020,178
Jim Hood,Governor,,D,Humphreys,TOTAL,2152
Tate Reeves,Governor,,R,humphreys,TOTAL,745
Bob Hickingbottom,Governor,,C,humphreys,TOTAL,5
David R Singletary,Governor,,IND,humphreys,TOTAL,12
Delbert Hosemann,Lieutenant Governor,,R,humphreys,TOTAL,971
Jay Hughes,Lieutenant Governor,,D,humphreys,TOTAL,1846
Johnny DuPree,Secretary of State,,D,humphreys,TOTAL,1984
Michael Watson,Secretary of State,,R,humphreys,TOTAL,820
Jennifer Riley Collins,Attorney General,,D,humphreys,TOTAL,2045
Lynn Fitch,Attorney General,,R,humphreys,TOTAL,821
Shad White,State Auditor,,R,humphreys,TOTAL,1569
Addie Lee Green,State Treasurer,,D,humphreys,TOTAL,1960
David McRae,State Treasurer,,R,humphreys,TOTAL,873
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,humphreys,TOTAL,1988
Andy Gipson,Commissioner of Agriculture & Commerce,,R,humphreys,TOTAL,823
Hayes Dent,State Senate,22,R,humphreys,TOTAL,527
Joseph C Thomas Sr.,State Senate,22,D,humphreys,TOTAL,1068
David Jordan,State Senate,24,D,humphreys,TOTAL,1073
Otis L Anthony,State House,31,D,humphreys,TOTAL,203
Rufus E Straughter,State House,51,D,humphreys,TOTAL,2196
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Belzoni - 4010,394
Mike Chaney,Commissioner of Insurance,,R,humphreys,Belzoni - 4010,177
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Belzoni North - 1bn 1020,389
Mike Chaney,Commissioner of Insurance,,R,humphreys,Belzoni North - 1bn 1020,130
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Belzoni North - 2bn 2020,121
Mike Chaney,Commissioner of Insurance,,R,humphreys,Belzoni North - 2bn 2020,8
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Belzoni South - 3bs 3010,155
Mike Chaney,Commissioner of Insurance,,R,humphreys,Belzoni South - 3bs 3010,14
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Belzoni South - 5bs 5010,168
Mike Chaney,Commissioner of Insurance,,R,humphreys,Belzoni South - 5bs 5010,12
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Fourmile North - 1fn 1010,1
Mike Chaney,Commissioner of Insurance,,R,humphreys,Fourmile North - 1fn 1010,20
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Gooden Lake North - 2gn 2030,7
Mike Chaney,Commissioner of Insurance,,R,humphreys,Gooden Lake North - 2gn 2030,36
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Isola North - 2in 2010,286
Mike Chaney,Commissioner of Insurance,,R,humphreys,Isola North - 2in 2010,139
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Lake City South - 3ls 3030,8
Mike Chaney,Commissioner of Insurance,,R,humphreys,Lake City South - 3ls 3030,57
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Louise South - 5ls 5030,225
Mike Chaney,Commissioner of Insurance,,R,humphreys,Louise South - 5ls 5030,84
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Midnight South - 5ms 5020,39
Mike Chaney,Commissioner of Insurance,,R,humphreys,Midnight South - 5ms 5020,39
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Putnam South - 4ps 4030,33
Mike Chaney,Commissioner of Insurance,,R,humphreys,Putnam South - 4ps 4030,81
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,Silver City South - 3ss 3020,124
Mike Chaney,Commissioner of Insurance,,R,humphreys,Silver City South - 3ss 3020,88
Robert E. Amos,Commissioner of Insurance,,D,Humphreys,TOTAL,1950
Mike Chaney,Commissioner of Insurance,,R,humphreys,TOTAL,885
