candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Pontotoc,Algoma Al,120
Tate Reeves,Governor,,R,Pontotoc,Algoma Al,282
Bob Hickingbottom,Governor,,C,Pontotoc,Algoma Al,2
David R Singletary,Governor,,IND,Pontotoc,Algoma Al,5
Delbert Hosemann,Lieutenant Governor,,R,Pontotoc,Algoma Al,327
Jay Hughes,Lieutenant Governor,,D,Pontotoc,Algoma Al,86
Johnny DuPree,Secretary of State,,D,Pontotoc,Algoma Al,67
Michael Watson,Secretary of State,,R,Pontotoc,Algoma Al,340
Jennifer Riley Collins,Attorney General,,D,Pontotoc,Algoma Al,65
Lynn Fitch,Attorney General,,R,Pontotoc,Algoma Al,353
Shad White,State Auditor,,R,Pontotoc,Algoma Al,377
Addie Lee Green,State Treasurer,,D,Pontotoc,Algoma Al,53
David McRae,State Treasurer,,R,Pontotoc,Algoma Al,360
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pontotoc,Algoma Al,66
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pontotoc,Algoma Al,341
Kathy L Chism,State Senate,3,R,Pontotoc,Algoma Al,21
Tim Tucker,State Senate,3,D,Pontotoc,Algoma Al,5
Kegan Coleman,State Senate,8,D,Pontotoc,Algoma Al,66
Benjamin A Suber,State Senate,8,R,Pontotoc,Algoma Al,14
E Mac Huddleston,State House,15,R,Pontotoc,Algoma Al,256
Pat Montgomery,State House,15,D,Pontotoc,Algoma Al,156
Thomas 'Tommy' Futral,State House,22,R,Pontotoc,Algoma Al,x
Jon Lancaster,State House,22,D,Pontotoc,Algoma Al,x
Jim Hood,Governor,,D,Pontotoc,Bankhead Ba,250
Tate Reeves,Governor,,R,Pontotoc,Bankhead Ba,228
Bob Hickingbottom,Governor,,C,Pontotoc,Bankhead Ba,1
David R Singletary,Governor,,IND,Pontotoc,Bankhead Ba,2
Delbert Hosemann,Lieutenant Governor,,R,Pontotoc,Bankhead Ba,247
Jay Hughes,Lieutenant Governor,,D,Pontotoc,Bankhead Ba,224
Johnny DuPree,Secretary of State,,D,Pontotoc,Bankhead Ba,223
Michael Watson,Secretary of State,,R,Pontotoc,Bankhead Ba,241
Jennifer Riley Collins,Attorney General,,D,Pontotoc,Bankhead Ba,223
Lynn Fitch,Attorney General,,R,Pontotoc,Bankhead Ba,246
Shad White,State Auditor,,R,Pontotoc,Bankhead Ba,342
Addie Lee Green,State Treasurer,,D,Pontotoc,Bankhead Ba,210
David McRae,State Treasurer,,R,Pontotoc,Bankhead Ba,257
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pontotoc,Bankhead Ba,223
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pontotoc,Bankhead Ba,241
Kathy L Chism,State Senate,3,R,Pontotoc,Bankhead Ba,226
Tim Tucker,State Senate,3,D,Pontotoc,Bankhead Ba,238
Kegan Coleman,State Senate,8,D,Pontotoc,Bankhead Ba,x
Benjamin A Suber,State Senate,8,R,Pontotoc,Bankhead Ba,x
E Mac Huddleston,State House,15,R,Pontotoc,Bankhead Ba,x
Pat Montgomery,State House,15,D,Pontotoc,Bankhead Ba,x
Thomas 'Tommy' Futral,State House,22,R,Pontotoc,Bankhead Ba,238
Jon Lancaster,State House,22,D,Pontotoc,Bankhead Ba,224
Jim Hood,Governor,,D,Pontotoc,Beckham Bec,116
Tate Reeves,Governor,,R,Pontotoc,Beckham Bec,247
Bob Hickingbottom,Governor,,C,Pontotoc,Beckham Bec,0
David R Singletary,Governor,,IND,Pontotoc,Beckham Bec,4
Delbert Hosemann,Lieutenant Governor,,R,Pontotoc,Beckham Bec,284
Jay Hughes,Lieutenant Governor,,D,Pontotoc,Beckham Bec,80
Johnny DuPree,Secretary of State,,D,Pontotoc,Beckham Bec,75
Michael Watson,Secretary of State,,R,Pontotoc,Beckham Bec,284
Jennifer Riley Collins,Attorney General,,D,Pontotoc,Beckham Bec,76
Lynn Fitch,Attorney General,,R,Pontotoc,Beckham Bec,291
Shad White,State Auditor,,R,Pontotoc,Beckham Bec,314
Addie Lee Green,State Treasurer,,D,Pontotoc,Beckham Bec,64
David McRae,State Treasurer,,R,Pontotoc,Beckham Bec,299
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pontotoc,Beckham Bec,80
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pontotoc,Beckham Bec,282
Kathy L Chism,State Senate,3,R,Pontotoc,Beckham Bec,x
Tim Tucker,State Senate,3,D,Pontotoc,Beckham Bec,x
Kegan Coleman,State Senate,8,D,Pontotoc,Beckham Bec,85
Benjamin A Suber,State Senate,8,R,Pontotoc,Beckham Bec,278
E Mac Huddleston,State House,15,R,Pontotoc,Beckham Bec,x
Pat Montgomery,State House,15,D,Pontotoc,Beckham Bec,x
Thomas 'Tommy' Futral,State House,22,R,Pontotoc,Beckham Bec,257
Jon Lancaster,State House,22,D,Pontotoc,Beckham Bec,103
Jim Hood,Governor,,D,Pontotoc,Bethel/Endville Be,92
Tate Reeves,Governor,,R,Pontotoc,Bethel/Endville Be,293
Bob Hickingbottom,Governor,,C,Pontotoc,Bethel/Endville Be,0
David R Singletary,Governor,,IND,Pontotoc,Bethel/Endville Be,4
Delbert Hosemann,Lieutenant Governor,,R,Pontotoc,Bethel/Endville Be,315
Jay Hughes,Lieutenant Governor,,D,Pontotoc,Bethel/Endville Be,74
Johnny DuPree,Secretary of State,,D,Pontotoc,Bethel/Endville Be,67
Michael Watson,Secretary of State,,R,Pontotoc,Bethel/Endville Be,312
Jennifer Riley Collins,Attorney General,,D,Pontotoc,Bethel/Endville Be,66
Lynn Fitch,Attorney General,,R,Pontotoc,Bethel/Endville Be,317
Shad White,State Auditor,,R,Pontotoc,Bethel/Endville Be,348
Addie Lee Green,State Treasurer,,D,Pontotoc,Bethel/Endville Be,50
David McRae,State Treasurer,,R,Pontotoc,Bethel/Endville Be,328
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pontotoc,Bethel/Endville Be,71
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pontotoc,Bethel/Endville Be,307
Kathy L Chism,State Senate,3,R,Pontotoc,Bethel/Endville Be,303
Tim Tucker,State Senate,3,D,Pontotoc,Bethel/Endville Be,79
Kegan Coleman,State Senate,8,D,Pontotoc,Bethel/Endville Be,x
Benjamin A Suber,State Senate,8,R,Pontotoc,Bethel/Endville Be,x
E Mac Huddleston,State House,15,R,Pontotoc,Bethel/Endville Be,317
Pat Montgomery,State House,15,D,Pontotoc,Bethel/Endville Be,66
Thomas 'Tommy' Futral,State House,22,R,Pontotoc,Bethel/Endville Be,x
Jon Lancaster,State House,22,D,Pontotoc,Bethel/Endville Be,x
Jim Hood,Governor,,D,Pontotoc,Buchanan Bu,57
Tate Reeves,Governor,,R,Pontotoc,Buchanan Bu,250
Bob Hickingbottom,Governor,,C,Pontotoc,Buchanan Bu,0
David R Singletary,Governor,,IND,Pontotoc,Buchanan Bu,3
Delbert Hosemann,Lieutenant Governor,,R,Pontotoc,Buchanan Bu,263
Jay Hughes,Lieutenant Governor,,D,Pontotoc,Buchanan Bu,43
Johnny DuPree,Secretary of State,,D,Pontotoc,Buchanan Bu,31
Michael Watson,Secretary of State,,R,Pontotoc,Buchanan Bu,267
Jennifer Riley Collins,Attorney General,,D,Pontotoc,Buchanan Bu,33
Lynn Fitch,Attorney General,,R,Pontotoc,Buchanan Bu,272
Shad White,State Auditor,,R,Pontotoc,Buchanan Bu,285
Addie Lee Green,State Treasurer,,D,Pontotoc,Buchanan Bu,21
David McRae,State Treasurer,,R,Pontotoc,Buchanan Bu,282
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pontotoc,Buchanan Bu,39
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pontotoc,Buchanan Bu,260
Kathy L Chism,State Senate,3,R,Pontotoc,Buchanan Bu,247
Tim Tucker,State Senate,3,D,Pontotoc,Buchanan Bu,53
Kegan Coleman,State Senate,8,D,Pontotoc,Buchanan Bu,
Benjamin A Suber,State Senate,8,R,Pontotoc,Buchanan Bu,x
E Mac Huddleston,State House,15,R,Pontotoc,Buchanan Bu,259
Pat Montgomery,State House,15,D,Pontotoc,Buchanan Bu,43
Thomas 'Tommy' Futral,State House,22,R,Pontotoc,Buchanan Bu,x
Jon Lancaster,State House,22,D,Pontotoc,Buchanan Bu,x
Jim Hood,Governor,,D,Pontotoc,Cherry Creek Cc,81
Tate Reeves,Governor,,R,Pontotoc,Cherry Creek Cc,314
Bob Hickingbottom,Governor,,C,Pontotoc,Cherry Creek Cc,0
David R Singletary,Governor,,IND,Pontotoc,Cherry Creek Cc,5
Delbert Hosemann,Lieutenant Governor,,R,Pontotoc,Cherry Creek Cc,342
Jay Hughes,Lieutenant Governor,,D,Pontotoc,Cherry Creek Cc,51
Johnny DuPree,Secretary of State,,D,Pontotoc,Cherry Creek Cc,41
Michael Watson,Secretary of State,,R,Pontotoc,Cherry Creek Cc,350
Jennifer Riley Collins,Attorney General,,D,Pontotoc,Cherry Creek Cc,45
Lynn Fitch,Attorney General,,R,Pontotoc,Cherry Creek Cc,351
Shad White,State Auditor,,R,Pontotoc,Cherry Creek Cc,365
Addie Lee Green,State Treasurer,,D,Pontotoc,Cherry Creek Cc,32
David McRae,State Treasurer,,R,Pontotoc,Cherry Creek Cc,357
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pontotoc,Cherry Creek Cc,48
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pontotoc,Cherry Creek Cc,341
Kathy L Chism,State Senate,3,R,Pontotoc,Cherry Creek Cc,327
Tim Tucker,State Senate,3,D,Pontotoc,Cherry Creek Cc,66
Kegan Coleman,State Senate,8,D,Pontotoc,Cherry Creek Cc,x
Benjamin A Suber,State Senate,8,R,Pontotoc,Cherry Creek Cc,x
E Mac Huddleston,State House,15,R,Pontotoc,Cherry Creek Cc,316
Pat Montgomery,State House,15,D,Pontotoc,Cherry Creek Cc,77
Thomas 'Tommy' Futral,State House,22,R,Pontotoc,Cherry Creek Cc,x
Jon Lancaster,State House,22,D,Pontotoc,Cherry Creek Cc,x
Jim Hood,Governor,,D,Pontotoc,Ecru Ec,151
Tate Reeves,Governor,,R,Pontotoc,Ecru Ec,310
Bob Hickingbottom,Governor,,C,Pontotoc,Ecru Ec,2
David R Singletary,Governor,,IND,Pontotoc,Ecru Ec,14
Delbert Hosemann,Lieutenant Governor,,R,Pontotoc,Ecru Ec,337
Jay Hughes,Lieutenant Governor,,D,Pontotoc,Ecru Ec,138
Johnny DuPree,Secretary of State,,D,Pontotoc,Ecru Ec,110
Michael Watson,Secretary of State,,R,Pontotoc,Ecru Ec,359
Jennifer Riley Collins,Attorney General,,D,Pontotoc,Ecru Ec,131
Lynn Fitch,Attorney General,,R,Pontotoc,Ecru Ec,344
Shad White,State Auditor,,R,Pontotoc,Ecru Ec,418
Addie Lee Green,State Treasurer,,D,Pontotoc,Ecru Ec,100
David McRae,State Treasurer,,R,Pontotoc,Ecru Ec,371
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pontotoc,Ecru Ec,121
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pontotoc,Ecru Ec,349
Kathy L Chism,State Senate,3,R,Pontotoc,Ecru Ec,343
Tim Tucker,State Senate,3,D,Pontotoc,Ecru Ec,127
Kegan Coleman,State Senate,8,D,Pontotoc,Ecru Ec,x
Benjamin A Suber,State Senate,8,R,Pontotoc,Ecru Ec,x
E Mac Huddleston,State House,15,R,Pontotoc,Ecru Ec,325
Pat Montgomery,State House,15,D,Pontotoc,Ecru Ec,149
