page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Tippah,Blue Mountain,132
2,Bill Waller Jr.,Governor ,,R,Tippah,Blue Mountain,86
2,Tate Reeves,Governor ,,R,Tippah,Brownfield,54
2,Bill Waller Jr.,Governor ,,R,Tippah,Brownfield,24
2,Tate Reeves,Governor ,,R,Tippah,Chalybeate,140
2,Bill Waller Jr.,Governor ,,R,Tippah,Chalybeate,110
2,Tate Reeves,Governor ,,R,Tippah,Chapman,155
2,Bill Waller Jr.,Governor ,,R,Tippah,Chapman,112
2,Tate Reeves,Governor ,,R,Tippah,Clarysville,47
2,Bill Waller Jr.,Governor ,,R,Tippah,Clarysville,32
2,Tate Reeves,Governor ,,R,Tippah,Cotton Plant,22
2,Bill Waller Jr.,Governor ,,R,Tippah,Cotton Plant,33
2,Tate Reeves,Governor ,,R,Tippah,Dry Creek,65
2,Bill Waller Jr.,Governor ,,R,Tippah,Dry Creek,35
2,Tate Reeves,Governor ,,R,Tippah,Dumas,110
2,Bill Waller Jr.,Governor ,,R,Tippah,Dumas,111
2,Tate Reeves,Governor ,,R,Tippah,Falkner,190
2,Bill Waller Jr.,Governor ,,R,Tippah,Falkner,174
2,Tate Reeves,Governor ,,R,Tippah,Mitchell,49
2,Bill Waller Jr.,Governor ,,R,Tippah,Mitchell,42
2,Tate Reeves,Governor ,,R,Tippah,New Hope,58
2,Bill Waller Jr.,Governor ,,R,Tippah,New Hope,91
3,Tate Reeves,Governor ,,R,Tippah,North Falkner,55
3,Bill Waller Jr.,Governor ,,R,Tippah,North Falkner,48
3,Tate Reeves,Governor ,,R,Tippah,North Ripley,235
3,Bill Waller Jr.,Governor ,,R,Tippah,North Ripley,182
3,Tate Reeves,Governor ,,R,Tippah,Palmer,111
3,Bill Waller Jr.,Governor ,,R,Tippah,Palmer,112
3,Tate Reeves,Governor ,,R,Tippah,Peoples,49
3,Bill Waller Jr.,Governor ,,R,Tippah,Peoples,45
3,Tate Reeves,Governor ,,R,Tippah,Pine Grove,58
3,Bill Waller Jr.,Governor ,,R,Tippah,Pine Grove,37
3,Tate Reeves,Governor ,,R,Tippah,Providence,75
3,Bill Waller Jr.,Governor ,,R,Tippah,Providence,48
3,Tate Reeves,Governor ,,R,Tippah,Ripley,126
3,Bill Waller Jr.,Governor ,,R,Tippah,Ripley,151
3,Tate Reeves,Governor ,,R,Tippah,Shady Grove,28
3,Bill Waller Jr.,Governor ,,R,Tippah,Shady Grove,50
3,Tate Reeves,Governor ,,R,Tippah,Southwest Ripley,154
3,Bill Waller Jr.,Governor ,,R,Tippah,Southwest Ripley,200
3,Tate Reeves,Governor ,,R,Tippah,Spout Springs,64
3,Bill Waller Jr.,Governor ,,R,Tippah,Spout Springs,37
3,Tate Reeves,Governor ,,R,Tippah,Threeforks,90
3,Bill Waller Jr.,Governor ,,R,Tippah,Threeforks,60
4,Tate Reeves,Governor ,,R,Tippah,Tiplersville,75
4,Bill Waller Jr.,Governor ,,R,Tippah,Tiplersville,35
4,Tate Reeves,Governor ,,R,Tippah,Walnut,129
4,Bill Waller Jr.,Governor ,,R,Tippah,Walnut,99
4,Tate Reeves,Governor ,,R,Tippah,TOTAL,2271
4,Bill Waller Jr.,Governor ,,R,Tippah,TOTAL,1954
