candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Bolivar,Benoit,130
Tate Reeves,Governor,,R,Bolivar,Benoit,61
Bob Hickingbottom,Governor,,C,Bolivar,Benoit,2
David R Singletary,Governor,,IND,Bolivar,Benoit,1
Delbert Hosemann,Lieutenant Governor,,R,Bolivar,Benoit,71
Jay Hughes,Lieutenant Governor,,D,Bolivar,Benoit,103
Johnny DuPree,Secretary of State,,D,Bolivar,Benoit,109
Michael Watson,Secretary of State,,R,Bolivar,Benoit,66
Jennifer Riley Collins,Attorney General,,D,Bolivar,Benoit,112
Lynn Fitch,Attorney General,,R,Bolivar,Benoit,69
Shad White,State Auditor,,R,Bolivar,Benoit,87
Addie Lee Green,State Treasurer,,D,Bolivar,Benoit,109
David McRae,State Treasurer,,R,Bolivar,Benoit,71
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Benoit,113
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Bolivar,Benoit,67
Derrick T Simmons,State Senate,12,D,Bolivar,Benoit,140
Paul D Pecou,State Senate,12,IND,Bolivar,Benoit,38
B C Hammond,State Senate,13,R,Bolivar,Benoit,
Sarita M Simmons,State Senate,13,D,Bolivar,Benoit,
Orlando W Paden,State House,26,D,Bolivar,Benoit,
Abe Marshall Hudson Jr.,State House,29,D,Bolivar,Benoit,150
Tracey T Rosebud,State House,30,D,Bolivar,Benoit,
Otis L Anthony,State House,31,D,Bolivar,Benoit,
John W Hines Sr.,State House,50,D,Bolivar,Benoit,
Jim Hood,Governor,,D,Bolivar,Beulah,111
Tate Reeves,Governor,,R,Bolivar,Beulah,21
Bob Hickingbottom,Governor,,C,Bolivar,Beulah,0
David R Singletary,Governor,,IND,Bolivar,Beulah,1
Delbert Hosemann,Lieutenant Governor,,R,Bolivar,Beulah,33
Jay Hughes,Lieutenant Governor,,D,Bolivar,Beulah,90
Johnny DuPree,Secretary of State,,D,Bolivar,Beulah,87
Michael Watson,Secretary of State,,R,Bolivar,Beulah,29
Jennifer Riley Collins,Attorney General,,D,Bolivar,Beulah,91
Lynn Fitch,Attorney General,,R,Bolivar,Beulah,26
Shad White,State Auditor,,R,Bolivar,Beulah,49
Addie Lee Green,State Treasurer,,D,Bolivar,Beulah,91
David McRae,State Treasurer,,R,Bolivar,Beulah,26
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Beulah,89
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Bolivar,Beulah,27
Derrick T Simmons,State Senate,12,D,Bolivar,Beulah,108
Paul D Pecou,State Senate,12,IND,Bolivar,Beulah,12
B C Hammond,State Senate,13,R,Bolivar,Beulah,
Sarita M Simmons,State Senate,13,D,Bolivar,Beulah,
Orlando W Paden,State House,26,D,Bolivar,Beulah,
Abe Marshall Hudson Jr.,State House,29,D,Bolivar,Beulah,106
Tracey T Rosebud,State House,30,D,Bolivar,Beulah,
Otis L Anthony,State House,31,D,Bolivar,Beulah,
John W Hines Sr.,State House,50,D,Bolivar,Beulah,
Jim Hood,Governor,,D,Bolivar,Boyle,172
Tate Reeves,Governor,,R,Bolivar,Boyle,382
Bob Hickingbottom,Governor,,C,Bolivar,Boyle,1
David R Singletary,Governor,,IND,Bolivar,Boyle,1
Delbert Hosemann,Lieutenant Governor,,R,Bolivar,Boyle,406
Jay Hughes,Lieutenant Governor,,D,Bolivar,Boyle,137
Johnny DuPree,Secretary of State,,D,Bolivar,Boyle,142
Michael Watson,Secretary of State,,R,Bolivar,Boyle,394
Jennifer Riley Collins,Attorney General,,D,Bolivar,Boyle,143
Lynn Fitch,Attorney General,,R,Bolivar,Boyle,404
Shad White,State Auditor,,R,Bolivar,Boyle,436
Addie Lee Green,State Treasurer,,D,Bolivar,Boyle,132
David McRae,State Treasurer,,R,Bolivar,Boyle,409
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Boyle,141
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Bolivar,Boyle,398
Derrick T Simmons,State Senate,12,D,Bolivar,Boyle,
Paul D Pecou,State Senate,12,IND,Bolivar,Boyle,
B C Hammond,State Senate,13,R,Bolivar,Boyle,388
Sarita M Simmons,State Senate,13,D,Bolivar,Boyle,153
Orlando W Paden,State House,26,D,Bolivar,Boyle,
Abe Marshall Hudson Jr.,State House,29,D,Bolivar,Boyle,
Tracey T Rosebud,State House,30,D,Bolivar,Boyle,320
Otis L Anthony,State House,31,D,Bolivar,Boyle,
John W Hines Sr.,State House,50,D,Bolivar,Boyle,
Jim Hood,Governor,,D,Bolivar,Choctaw,96
Tate Reeves,Governor,,R,Bolivar,Choctaw,26
Bob Hickingbottom,Governor,,C,Bolivar,Choctaw,0
David R Singletary,Governor,,IND,Bolivar,Choctaw,1
Delbert Hosemann,Lieutenant Governor,,R,Bolivar,Choctaw,38
Jay Hughes,Lieutenant Governor,,D,Bolivar,Choctaw,80
Johnny DuPree,Secretary of State,,D,Bolivar,Choctaw,86
Michael Watson,Secretary of State,,R,Bolivar,Choctaw,30
Jennifer Riley Collins,Attorney General,,D,Bolivar,Choctaw,93
Lynn Fitch,Attorney General,,R,Bolivar,Choctaw,28
Shad White,State Auditor,,R,Bolivar,Choctaw,59
Addie Lee Green,State Treasurer,,D,Bolivar,Choctaw,83
David McRae,State Treasurer,,R,Bolivar,Choctaw,34
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Choctaw,87
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Bolivar,Choctaw,27
Derrick T Simmons,State Senate,12,D,Bolivar,Choctaw,
Paul D Pecou,State Senate,12,IND,Bolivar,Choctaw,
B C Hammond,State Senate,13,R,Bolivar,Choctaw,33
Sarita M Simmons,State Senate,13,D,Bolivar,Choctaw,87
Orlando W Paden,State House,26,D,Bolivar,Choctaw,
Abe Marshall Hudson Jr.,State House,29,D,Bolivar,Choctaw,
Tracey T Rosebud,State House,30,D,Bolivar,Choctaw,
Otis L Anthony,State House,31,D,Bolivar,Choctaw,103
John W Hines Sr.,State House,50,D,Bolivar,Choctaw,
Jim Hood,Governor,,D,Bolivar,Cleveland Courthouse,88
Tate Reeves,Governor,,R,Bolivar,Cleveland Courthouse,110
Bob Hickingbottom,Governor,,C,Bolivar,Cleveland Courthouse,2
David R Singletary,Governor,,IND,Bolivar,Cleveland Courthouse,3
Delbert Hosemann,Lieutenant Governor,,R,Bolivar,Cleveland Courthouse,128
Jay Hughes,Lieutenant Governor,,D,Bolivar,Cleveland Courthouse,72
Johnny DuPree,Secretary of State,,D,Bolivar,Cleveland Courthouse,71
Michael Watson,Secretary of State,,R,Bolivar,Cleveland Courthouse,125
Jennifer Riley Collins,Attorney General,,D,Bolivar,Cleveland Courthouse,62
Lynn Fitch,Attorney General,,R,Bolivar,Cleveland Courthouse,136
Shad White,State Auditor,,R,Bolivar,Cleveland Courthouse,159
Addie Lee Green,State Treasurer,,D,Bolivar,Cleveland Courthouse,53
David McRae,State Treasurer,,R,Bolivar,Cleveland Courthouse,142
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Cleveland Courthouse,65
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Bolivar,Cleveland Courthouse,132
Derrick T Simmons,State Senate,12,D,Bolivar,Cleveland Courthouse,
Paul D Pecou,State Senate,12,IND,Bolivar,Cleveland Courthouse,
B C Hammond,State Senate,13,R,Bolivar,Cleveland Courthouse,127
Sarita M Simmons,State Senate,13,D,Bolivar,Cleveland Courthouse,70
Orlando W Paden,State House,26,D,Bolivar,Cleveland Courthouse,
Abe Marshall Hudson Jr.,State House,29,D,Bolivar,Cleveland Courthouse,
Tracey T Rosebud,State House,30,D,Bolivar,Cleveland Courthouse,130
Otis L Anthony,State House,31,D,Bolivar,Cleveland Courthouse,
John W Hines Sr.,State House,50,D,Bolivar,Cleveland Courthouse,
Jim Hood,Governor,,D,Bolivar,Duncan-Alligator,97
Tate Reeves,Governor,,R,Bolivar,Duncan-Alligator,45
Bob Hickingbottom,Governor,,C,Bolivar,Duncan-Alligator,2
David R Singletary,Governor,,IND,Bolivar,Duncan-Alligator,2
Delbert Hosemann,Lieutenant Governor,,R,Bolivar,Duncan-Alligator,52
Jay Hughes,Lieutenant Governor,,D,Bolivar,Duncan-Alligator,86
Johnny DuPree,Secretary of State,,D,Bolivar,Duncan-Alligator,88
Michael Watson,Secretary of State,,R,Bolivar,Duncan-Alligator,49
Jennifer Riley Collins,Attorney General,,D,Bolivar,Duncan-Alligator,89
Lynn Fitch,Attorney General,,R,Bolivar,Duncan-Alligator,53
Shad White,State Auditor,,R,Bolivar,Duncan-Alligator,74
Addie Lee Green,State Treasurer,,D,Bolivar,Duncan-Alligator,90
David McRae,State Treasurer,,R,Bolivar,Duncan-Alligator,48
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,Duncan-Alligator,91
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Bolivar,Duncan-Alligator,49
Derrick T Simmons,State Senate,12,D,Bolivar,Duncan-Alligator,106
Paul D Pecou,State Senate,12,IND,Bolivar,Duncan-Alligator,22
B C Hammond,State Senate,13,R,Bolivar,Duncan-Alligator,
Sarita M Simmons,State Senate,13,D,Bolivar,Duncan-Alligator,
Orlando W Paden,State House,26,D,Bolivar,Duncan-Alligator,111
Abe Marshall Hudson Jr.,State House,29,D,Bolivar,Duncan-Alligator,
Tracey T Rosebud,State House,30,D,Bolivar,Duncan-Alligator,
Otis L Anthony,State House,31,D,Bolivar,Duncan-Alligator,
John W Hines Sr.,State House,50,D,Bolivar,Duncan-Alligator,
Jim Hood,Governor,,D,Bolivar,East Central Cleveland,34
Tate Reeves,Governor,,R,Bolivar,East Central Cleveland,3
Bob Hickingbottom,Governor,,C,Bolivar,East Central Cleveland,0
David R Singletary,Governor,,IND,Bolivar,East Central Cleveland,0
Delbert Hosemann,Lieutenant Governor,,R,Bolivar,East Central Cleveland,1
Jay Hughes,Lieutenant Governor,,D,Bolivar,East Central Cleveland,34
Johnny DuPree,Secretary of State,,D,Bolivar,East Central Cleveland,32
Michael Watson,Secretary of State,,R,Bolivar,East Central Cleveland,2
Jennifer Riley Collins,Attorney General,,D,Bolivar,East Central Cleveland,33
Lynn Fitch,Attorney General,,R,Bolivar,East Central Cleveland,2
Shad White,State Auditor,,R,Bolivar,East Central Cleveland,7
Addie Lee Green,State Treasurer,,D,Bolivar,East Central Cleveland,31
David McRae,State Treasurer,,R,Bolivar,East Central Cleveland,3
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,East Central Cleveland,34
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Bolivar,East Central Cleveland,1
Derrick T Simmons,State Senate,12,D,Bolivar,East Central Cleveland,
Paul D Pecou,State Senate,12,IND,Bolivar,East Central Cleveland,
B C Hammond,State Senate,13,R,Bolivar,East Central Cleveland,0
Sarita M Simmons,State Senate,13,D,Bolivar,East Central Cleveland,37
Orlando W Paden,State House,26,D,Bolivar,East Central Cleveland,
Abe Marshall Hudson Jr.,State House,29,D,Bolivar,East Central Cleveland,48
Tracey T Rosebud,State House,30,D,Bolivar,East Central Cleveland,26
Otis L Anthony,State House,31,D,Bolivar,East Central Cleveland,
John W Hines Sr.,State House,50,D,Bolivar,East Central Cleveland,
Jim Hood,Governor,,D,Bolivar,East Cleveland,2
Tate Reeves,Governor,,R,Bolivar,East Cleveland,0
Bob Hickingbottom,Governor,,C,Bolivar,East Cleveland,0
David R Singletary,Governor,,IND,Bolivar,East Cleveland,0
Delbert Hosemann,Lieutenant Governor,,R,Bolivar,East Cleveland,0
Jay Hughes,Lieutenant Governor,,D,Bolivar,East Cleveland,2
Johnny DuPree,Secretary of State,,D,Bolivar,East Cleveland,2
Michael Watson,Secretary of State,,R,Bolivar,East Cleveland,0
Jennifer Riley Collins,Attorney General,,D,Bolivar,East Cleveland,2
Lynn Fitch,Attorney General,,R,Bolivar,East Cleveland,0
Shad White,State Auditor,,R,Bolivar,East Cleveland,1
Addie Lee Green,State Treasurer,,D,Bolivar,East Cleveland,2
David McRae,State Treasurer,,R,Bolivar,East Cleveland,0
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Bolivar,East Cleveland,2
