candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Harrison,Advance,98
Tate Reeves,Governor,,R,Harrison,Advance,434
Bob Hickingbottom,Governor,,C,Harrison,Advance,1
David R Singletary,Governor,,IND,Harrison,Advance,3
Delbert Hosemann,Lieutenant Governor,,R,Harrison,Advance,458
Jay Hughes,Lieutenant Governor,,D,Harrison,Advance,78
Johnny DuPree,Secretary of State,,D,Harrison,Advance,73
Michael Watson,Secretary of State,,R,Harrison,Advance,460
Jennifer Riley Collins,Attorney General,,D,Harrison,Advance,92
Lynn Fitch,Attorney General,,R,Harrison,Advance,440
Shad White,State Auditor,,R,Harrison,Advance,487
Addie Lee Green,State Treasurer,,D,Harrison,Advance,67
David McRae,State Treasurer,,R,Harrison,Advance,468
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Harrison,Advance,78
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Harrison,Advance,457
Philip Moran,State Senate,46,R,Harrison,Advance,423
Joel R Carter Jr.,State Senate,49,R,Harrison,Advance,55
Jay McKnight,State House,95,R,Harrison,Advance,68
Casey Eure,State House,116,R,Harrison,Advance,411
Jim Hood,Governor,,D,Harrison,Bay Central,289
Tate Reeves,Governor,,R,Harrison,Bay Central,557
Bob Hickingbottom,Governor,,C,Harrison,Bay Central,3
David R Singletary,Governor,,IND,Harrison,Bay Central,12
Delbert Hosemann,Lieutenant Governor,,R,Harrison,Bay Central,601
Jay Hughes,Lieutenant Governor,,D,Harrison,Bay Central,257
Johnny DuPree,Secretary of State,,D,Harrison,Bay Central,244
Michael Watson,Secretary of State,,R,Harrison,Bay Central,608
Jennifer Riley Collins,Attorney General,,D,Harrison,Bay Central,273
Lynn Fitch,Attorney General,,R,Harrison,Bay Central,585
Shad White,State Auditor,,R,Harrison,Bay Central,687
Addie Lee Green,State Treasurer,,D,Harrison,Bay Central,231
David McRae,State Treasurer,,R,Harrison,Bay Central,614
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Harrison,Bay Central,242
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Harrison,Bay Central,599
Felix O Gines,State House,115,D,Harrison,Bay Central,21
Randall H Patterson,State House,115,R,Harrison,Bay Central,71
Kevin W Felsher,State House,117,R,Harrison,Bay Central,508
Inez M Kelleher,State House,117,D,Harrison,Bay Central,243
Jim Hood,Governor,,D,Harrison,Bayou View,273
Tate Reeves,Governor,,R,Harrison,Bayou View,853
Bob Hickingbottom,Governor,,C,Harrison,Bayou View,3
David R Singletary,Governor,,IND,Harrison,Bayou View,30
Delbert Hosemann,Lieutenant Governor,,R,Harrison,Bayou View,968
Jay Hughes,Lieutenant Governor,,D,Harrison,Bayou View,193
Johnny DuPree,Secretary of State,,D,Harrison,Bayou View,160
Michael Watson,Secretary of State,,R,Harrison,Bayou View,998
Jennifer Riley Collins,Attorney General,,D,Harrison,Bayou View,201
Lynn Fitch,Attorney General,,R,Harrison,Bayou View,960
Shad White,State Auditor,,R,Harrison,Bayou View,1051
Addie Lee Green,State Treasurer,,D,Harrison,Bayou View,142
David McRae,State Treasurer,,R,Harrison,Bayou View,1008
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Harrison,Bayou View,160
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Harrison,Bayou View,991
Joel R Carter Jr.,State Senate,49,R,Harrison,Bayou View,1050
Greg Haney,State House,118,R,Harrison,Bayou View,1065
Jim Hood,Governor,,D,Harrison,Biloxi #11,695
Tate Reeves,Governor,,R,Harrison,Biloxi #11,1138
Bob Hickingbottom,Governor,,C,Harrison,Biloxi #11,5
David R Singletary,Governor,,IND,Harrison,Biloxi #11,25
Delbert Hosemann,Lieutenant Governor,,R,Harrison,Biloxi #11,1254
Jay Hughes,Lieutenant Governor,,D,Harrison,Biloxi #11,607
Johnny DuPree,Secretary of State,,D,Harrison,Biloxi #11,567
Michael Watson,Secretary of State,,R,Harrison,Biloxi #11,1273
Jennifer Riley Collins,Attorney General,,D,Harrison,Biloxi #11,656
Lynn Fitch,Attorney General,,R,Harrison,Biloxi #11,1199
Shad White,State Auditor,,R,Harrison,Biloxi #11,1492
