candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Prentiss,Baldwyn,44
Tate Reeves,Governor,,R,Prentiss,Baldwyn,122
Bill Waller Jr.,Governor,,R,Prentiss,Baldwyn,78
Delbert Hosemann,Lieutenant Governor,,R,Prentiss,Baldwyn,205
Shane Quick,Lieutenant Governor,,R,Prentiss,Baldwyn,25
Sam Britton,Secretary of State,,R,Prentiss,Baldwyn,105
Michael Watson,Secretary of State,,R,Prentiss,Baldwyn,130
Mark Baker,Attorney General,,R,Prentiss,Baldwyn,50
Lynn Fitch,Attorney General,,R,Prentiss,Baldwyn,127
Andy Taggart,Attorney General,,R,Prentiss,Baldwyn,61
Shad White,State Auditor,,R,Prentiss,Baldwyn,212
Eugene S. 'Buck' Clarke,State Treasurer,,R,Prentiss,Baldwyn,95
David McRae,State Treasurer,,R,Prentiss,Baldwyn,140
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Prentiss,Baldwyn,223
Mike Chaney,Commissioner of Insurance,,R,Prentiss,Baldwyn,227
Mario P Barnes,State Senate,5,R,Prentiss,Baldwyn,20
Patrick Eaton,State Senate,5,R,Prentiss,Baldwyn,104
Mel Greenhaw,State Senate,5,R,Prentiss,Baldwyn,5
Daniel H Sparks,State Senate,5,R,Prentiss,Baldwyn,104
William Tracey Arnold,State House,3,R,Prentiss,Baldwyn,
Jerry P Turner,State House,18,R,Prentiss,Baldwyn,224
Michael Brown,Governor,,D,Prentiss,Baldwyn,7
William Bond Compton Jr.,Governor,,D,Prentiss,Baldwyn,2
Jim Hood,Governor,,D,Prentiss,Baldwyn,145
Robert J. Ray,Governor,,D,Prentiss,Baldwyn,3
Robert Shuler Smith,Governor,,D,Prentiss,Baldwyn,3
Gregory Wash,Governor,,D,Prentiss,Baldwyn,2
Velesha P Williams,Governor,,D,Prentiss,Baldwyn,19
Albert Wilson,Governor,,D,Prentiss,Baldwyn,2
Jay Hughes,Lieutenant Governor,,D,Prentiss,Baldwyn,143
Johnny DuPree,Secretary of State,,D,Prentiss,Baldwyn,98
Maryra Hodges Hunt,Secretary of State,,D,Prentiss,Baldwyn,59
Jennifer Riley Collins,Attorney General,,D,Prentiss,Baldwyn,135
Addie Lee Green,State Treasurer,,D,Prentiss,Baldwyn,132
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Prentiss,Baldwyn,151
Robert E. Amos,Commissioner of Insurance,,D,Prentiss,Baldwyn,138
Steve Eaton,State Senate,5,D,Prentiss,Baldwyn,152
Janis Triplett Patterson,State House,3,D,Prentiss,Baldwyn,
Jimmy Wayne Russell,State House,3,D,Prentiss,Baldwyn,
Robert Foster,Governor,,R,Prentiss,Blackland,21
Tate Reeves,Governor,,R,Prentiss,Blackland,65
Bill Waller Jr.,Governor,,R,Prentiss,Blackland,18
Delbert Hosemann,Lieutenant Governor,,R,Prentiss,Blackland,87
Shane Quick,Lieutenant Governor,,R,Prentiss,Blackland,9
Sam Britton,Secretary of State,,R,Prentiss,Blackland,33
Michael Watson,Secretary of State,,R,Prentiss,Blackland,65
Mark Baker,Attorney General,,R,Prentiss,Blackland,20
Lynn Fitch,Attorney General,,R,Prentiss,Blackland,50
Andy Taggart,Attorney General,,R,Prentiss,Blackland,30
Shad White,State Auditor,,R,Prentiss,Blackland,82
Eugene S. 'Buck' Clarke,State Treasurer,,R,Prentiss,Blackland,41
David McRae,State Treasurer,,R,Prentiss,Blackland,57
