page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Warren ,Redwood,44
2,Tate Reeves,Governor,,R,Warren ,Redwood,163
2,Bob Hickingbottom,Governor,,C,Warren ,Redwood,0
2,David R Singletary,Governor,,IND,Warren ,Redwood,3
2,Delbert Hosemann,Lieutenant Governor,,R,Warren ,Redwood,178
2,Jay Hughes,Lieutenant Governor,,D,Warren ,Redwood,29
2,Johnny DuPree,Secretary of State,,D,Warren ,Redwood,26
2,Michael Watson,Secretary of State,,R,Warren ,Redwood,173
2,Jennifer Riley Collins,Attorney General,,D,Warren ,Redwood,31
2,Lynn Fitch,Attorney General,,R,Warren ,Redwood,179
2,Shad White,State Auditor,,R,Warren ,Redwood,185
5,Addie Lee Green,State Treasurer,,D,Warren ,Redwood,22
5,David McRae,State Treasurer,,R,Warren ,Redwood,183
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Warren ,Redwood,29
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Warren ,Redwood,171
8,Briggs Hopson,State Senate,23,R,Warren ,Redwood,192
8,Kevin Ford,State House,54,R,Warren ,Redwood,190
8,Oscar Denton,State House,55,D,Warren ,Redwood,x
8,Stephanie McKenzie Foster,State House,63,D,Warren ,Redwood,x
8,Jeffery Harness,State House,85,D,Warren ,Redwood,x
2,Jim Hood,Governor,,D,Warren ,Bovina,218
2,Tate Reeves,Governor,,R,Warren ,Bovina,513
2,Bob Hickingbottom,Governor,,C,Warren ,Bovina,4
2,David R Singletary,Governor,,IND,Warren ,Bovina,4
2,Delbert Hosemann,Lieutenant Governor,,R,Warren ,Bovina,585
2,Jay Hughes,Lieutenant Governor,,D,Warren ,Bovina,148
2,Johnny DuPree,Secretary of State,,D,Warren ,Bovina,179
2,Michael Watson,Secretary of State,,R,Warren ,Bovina,549
2,Jennifer Riley Collins,Attorney General,,D,Warren ,Bovina,180
2,Lynn Fitch,Attorney General,,R,Warren ,Bovina,555
2,Shad White,State Auditor,,R,Warren ,Bovina,637
5,Addie Lee Green,State Treasurer,,D,Warren ,Bovina,161
5,David McRae,State Treasurer,,R,Warren ,Bovina,571
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Warren ,Bovina,177
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Warren ,Bovina,554
8,Briggs Hopson,State Senate,23,R,Warren ,Bovina,660
8,Kevin Ford,State House,54,R,Warren ,Bovina,643
8,Oscar Denton,State House,55,D,Warren ,Bovina,x
8,Stephanie McKenzie Foster,State House,63,D,Warren ,Bovina,x
8,Jeffery Harness,State House,85,D,Warren ,Bovina,x
2,Jim Hood,Governor,,D,Warren ,Culkin,745
2,Tate Reeves,Governor,,R,Warren ,Culkin,1241
2,Bob Hickingbottom,Governor,,C,Warren ,Culkin,1
2,David R Singletary,Governor,,IND,Warren ,Culkin,29
2,Delbert Hosemann,Lieutenant Governor,,R,Warren ,Culkin,1485
2,Jay Hughes,Lieutenant Governor,,D,Warren ,Culkin,523
2,Johnny DuPree,Secretary of State,,D,Warren ,Culkin,598
2,Michael Watson,Secretary of State,,R,Warren ,Culkin,1379
2,Jennifer Riley Collins,Attorney General,,D,Warren ,Culkin,619
2,Lynn Fitch,Attorney General,,R,Warren ,Culkin,1395
2,Shad White,State Auditor,,R,Warren ,Culkin,1664
5,Addie Lee Green,State Treasurer,,D,Warren ,Culkin,534
5,David McRae,State Treasurer,,R,Warren ,Culkin,1456
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Warren ,Culkin,588
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Warren ,Culkin,1390
8,Briggs Hopson,State Senate,23,R,Warren ,Culkin,1724
8,Kevin Ford,State House,54,R,Warren ,Culkin,1692
8,Oscar Denton,State House,55,D,Warren ,Culkin,x
8,Stephanie McKenzie Foster,State House,63,D,Warren ,Culkin,x
8,Jeffery Harness,State House,85,D,Warren ,Culkin,x
2,Jim Hood,Governor,,D,Warren ,Oakland,178
2,Tate Reeves,Governor,,R,Warren ,Oakland,405
2,Bob Hickingbottom,Governor,,C,Warren ,Oakland,1
2,David R Singletary,Governor,,IND,Warren ,Oakland,6
2,Delbert Hosemann,Lieutenant Governor,,R,Warren ,Oakland,490
2,Jay Hughes,Lieutenant Governor,,D,Warren ,Oakland,99
2,Johnny DuPree,Secretary of State,,D,Warren ,Oakland,128
2,Michael Watson,Secretary of State,,R,Warren ,Oakland,458
2,Jennifer Riley Collins,Attorney General,,D,Warren ,Oakland,128
2,Lynn Fitch,Attorney General,,R,Warren ,Oakland,459
2,Shad White,State Auditor,,R,Warren ,Oakland,524
5,Addie Lee Green,State Treasurer,,D,Warren ,Oakland,104
5,David McRae,State Treasurer,,R,Warren ,Oakland,482
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Warren ,Oakland,120
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Warren ,Oakland,464
8,Briggs Hopson,State Senate,23,R,Warren ,Oakland,548
8,Kevin Ford,State House,54,R,Warren ,Oakland,533
8,Oscar Denton,State House,55,D,Warren ,Oakland,x
8,Stephanie McKenzie Foster,State House,63,D,Warren ,Oakland,x
8,Jeffery Harness,State House,85,D,Warren ,Oakland,x
2,Jim Hood,Governor,,D,Warren ,Cedar Grove,620
2,Tate Reeves,Governor,,R,Warren ,Cedar Grove,128
2,Bob Hickingbottom,Governor,,C,Warren ,Cedar Grove,0
2,David R Singletary,Governor,,IND,Warren ,Cedar Grove,6
2,Delbert Hosemann,Lieutenant Governor,,R,Warren ,Cedar Grove,203
2,Jay Hughes,Lieutenant Governor,,D,Warren ,Cedar Grove,534
2,Johnny DuPree,Secretary of State,,D,Warren ,Cedar Grove,581
2,Michael Watson,Secretary of State,,R,Warren ,Cedar Grove,153
2,Jennifer Riley Collins,Attorney General,,D,Warren ,Cedar Grove,599
2,Lynn Fitch,Attorney General,,R,Warren ,Cedar Grove,146
2,Shad White,State Auditor,,R,Warren ,Cedar Grove,413
5,Addie Lee Green,State Treasurer,,D,Warren ,Cedar Grove,569
5,David McRae,State Treasurer,,R,Warren ,Cedar Grove,163
5,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Warren ,Cedar Grove,583
5,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Warren ,Cedar Grove,154
8,Briggs Hopson,State Senate,23,R,Warren ,Cedar Grove,433
8,Kevin Ford,State House,54,R,Warren ,Cedar Grove,85
8,Oscar Denton,State House,55,D,Warren ,Cedar Grove,567
