candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Kemper,Band Building,232
Tate Reeves,Governor,,R,Kemper,Band Building,109
Bob Hickingbottom,Governor,,C,Kemper,Band Building,1
David R Singletary,Governor,,IND,Kemper,Band Building,2
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Band Building,126
Jay Hughes,Lieutenant Governor,,D,Kemper,Band Building,205
Johnny DuPree,Secretary of State,,D,Kemper,Band Building,214
Michael Watson,Secretary of State,,R,Kemper,Band Building,114
Jennifer Riley Collins,Attorney General,,D,Kemper,Band Building,221
Lynn Fitch,Attorney General,,R,Kemper,Band Building,114
Shad White,State Auditor,,R,Kemper,Band Building,200
Addie Lee Green,State Treasurer,,D,Kemper,Band Building,203
David McRae,State Treasurer,,R,Kemper,Band Building,124
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Band Building,219
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Band Building,112
Sampson Jackson II,State Senate,32,D,Kemper,Band Building,300
Michael Ted Evans,State House,45,D,Kemper,Band Building,296
Jim Hood,Governor,,D,Kemper,Courthouse,427
Tate Reeves,Governor,,R,Kemper,Courthouse,145
Bob Hickingbottom,Governor,,C,Kemper,Courthouse,6
David R Singletary,Governor,,IND,Kemper,Courthouse,6
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Courthouse,176
Jay Hughes,Lieutenant Governor,,D,Kemper,Courthouse,381
Johnny DuPree,Secretary of State,,D,Kemper,Courthouse,401
Michael Watson,Secretary of State,,R,Kemper,Courthouse,156
Jennifer Riley Collins,Attorney General,,D,Kemper,Courthouse,406
Lynn Fitch,Attorney General,,R,Kemper,Courthouse,166
Shad White,State Auditor,,R,Kemper,Courthouse,350
Addie Lee Green,State Treasurer,,D,Kemper,Courthouse,385
David McRae,State Treasurer,,R,Kemper,Courthouse,178
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Courthouse,407
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Courthouse,153
Sampson Jackson II,State Senate,32,D,Kemper,Courthouse,513
Michael Ted Evans,State House,45,D,Kemper,Courthouse,517
Jim Hood,Governor,,D,Kemper,Farmers Market,60
Tate Reeves,Governor,,R,Kemper,Farmers Market,40
Bob Hickingbottom,Governor,,C,Kemper,Farmers Market,0
David R Singletary,Governor,,IND,Kemper,Farmers Market,0
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Farmers Market,36
Jay Hughes,Lieutenant Governor,,D,Kemper,Farmers Market,60
Johnny DuPree,Secretary of State,,D,Kemper,Farmers Market,57
Michael Watson,Secretary of State,,R,Kemper,Farmers Market,42
Jennifer Riley Collins,Attorney General,,D,Kemper,Farmers Market,59
Lynn Fitch,Attorney General,,R,Kemper,Farmers Market,41
Shad White,State Auditor,,R,Kemper,Farmers Market,64
Addie Lee Green,State Treasurer,,D,Kemper,Farmers Market,53
David McRae,State Treasurer,,R,Kemper,Farmers Market,44
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Farmers Market,59
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Farmers Market,38
Sampson Jackson II,State Senate,32,D,Kemper,Farmers Market,91
Michael Ted Evans,State House,45,D,Kemper,Farmers Market,80
Jim Hood,Governor,,D,Kemper,Fort Stevens,26
Tate Reeves,Governor,,R,Kemper,Fort Stevens,80
Bob Hickingbottom,Governor,,C,Kemper,Fort Stevens,0
David R Singletary,Governor,,IND,Kemper,Fort Stevens,4
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Fort Stevens,82
Jay Hughes,Lieutenant Governor,,D,Kemper,Fort Stevens,25
Johnny DuPree,Secretary of State,,D,Kemper,Fort Stevens,23
Michael Watson,Secretary of State,,R,Kemper,Fort Stevens,82
Jennifer Riley Collins,Attorney General,,D,Kemper,Fort Stevens,25
Lynn Fitch,Attorney General,,R,Kemper,Fort Stevens,84
Shad White,State Auditor,,R,Kemper,Fort Stevens,91
Addie Lee Green,State Treasurer,,D,Kemper,Fort Stevens,22
David McRae,State Treasurer,,R,Kemper,Fort Stevens,83
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Fort Stevens,24
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Fort Stevens,82
Sampson Jackson II,State Senate,32,D,Kemper,Fort Stevens,71
Michael Ted Evans,State House,45,D,Kemper,Fort Stevens,69
Jim Hood,Governor,,D,Kemper,Kellis Store,115
Tate Reeves,Governor,,R,Kemper,Kellis Store,24
Bob Hickingbottom,Governor,,C,Kemper,Kellis Store,0
David R Singletary,Governor,,IND,Kemper,Kellis Store,0
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Kellis Store,28
Jay Hughes,Lieutenant Governor,,D,Kemper,Kellis Store,103
Johnny DuPree,Secretary of State,,D,Kemper,Kellis Store,108
Michael Watson,Secretary of State,,R,Kemper,Kellis Store,24
Jennifer Riley Collins,Attorney General,,D,Kemper,Kellis Store,109
Lynn Fitch,Attorney General,,R,Kemper,Kellis Store,25
Shad White,State Auditor,,R,Kemper,Kellis Store,69
Addie Lee Green,State Treasurer,,D,Kemper,Kellis Store,104
David McRae,State Treasurer,,R,Kemper,Kellis Store,29
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Kellis Store,108
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Kellis Store,25
Sampson Jackson II,State Senate,32,D,Kemper,Kellis Store,131
Michael Ted Evans,State House,45,D,Kemper,Kellis Store,124
Jim Hood,Governor,,D,Kemper,Kemper Springs,94
Tate Reeves,Governor,,R,Kemper,Kemper Springs,11
Bob Hickingbottom,Governor,,C,Kemper,Kemper Springs,0
David R Singletary,Governor,,IND,Kemper,Kemper Springs,1
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Kemper Springs,22
Jay Hughes,Lieutenant Governor,,D,Kemper,Kemper Springs,81
Johnny DuPree,Secretary of State,,D,Kemper,Kemper Springs,88
Michael Watson,Secretary of State,,R,Kemper,Kemper Springs,17
Jennifer Riley Collins,Attorney General,,D,Kemper,Kemper Springs,92
Lynn Fitch,Attorney General,,R,Kemper,Kemper Springs,13
Shad White,State Auditor,,R,Kemper,Kemper Springs,42
Addie Lee Green,State Treasurer,,D,Kemper,Kemper Springs,91
David McRae,State Treasurer,,R,Kemper,Kemper Springs,13
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Kemper Springs,90
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Kemper Springs,14
Sampson Jackson II,State Senate,32,D,Kemper,Kemper Springs,99
Michael Ted Evans,State House,45,D,Kemper,Kemper Springs,93
Jim Hood,Governor,,D,Kemper,Little Rock Community Center,278
Tate Reeves,Governor,,R,Kemper,Little Rock Community Center,178
Bob Hickingbottom,Governor,,C,Kemper,Little Rock Community Center,1
David R Singletary,Governor,,IND,Kemper,Little Rock Community Center,3
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Little Rock Community Center,182
Jay Hughes,Lieutenant Governor,,D,Kemper,Little Rock Community Center,269
Johnny DuPree,Secretary of State,,D,Kemper,Little Rock Community Center,269
Michael Watson,Secretary of State,,R,Kemper,Little Rock Community Center,181
Jennifer Riley Collins,Attorney General,,D,Kemper,Little Rock Community Center,280
Lynn Fitch,Attorney General,,R,Kemper,Little Rock Community Center,179
Shad White,State Auditor,,R,Kemper,Little Rock Community Center,305
Addie Lee Green,State Treasurer,,D,Kemper,Little Rock Community Center,254
David McRae,State Treasurer,,R,Kemper,Little Rock Community Center,193
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Little Rock Community Center,274
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Little Rock Community Center,179
Sampson Jackson II,State Senate,32,D,Kemper,Little Rock Community Center,374
Michael Ted Evans,State House,45,D,Kemper,Little Rock Community Center,383
Jim Hood,Governor,,D,Kemper,Lynville,117
Tate Reeves,Governor,,R,Kemper,Lynville,146
Bob Hickingbottom,Governor,,C,Kemper,Lynville,1
David R Singletary,Governor,,IND,Kemper,Lynville,1
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Lynville,162
Jay Hughes,Lieutenant Governor,,D,Kemper,Lynville,98
Johnny DuPree,Secretary of State,,D,Kemper,Lynville,97
Michael Watson,Secretary of State,,R,Kemper,Lynville,160
Jennifer Riley Collins,Attorney General,,D,Kemper,Lynville,103
Lynn Fitch,Attorney General,,R,Kemper,Lynville,162
Shad White,State Auditor,,R,Kemper,Lynville,189
Addie Lee Green,State Treasurer,,D,Kemper,Lynville,98
David McRae,State Treasurer,,R,Kemper,Lynville,161
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Lynville,104
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Lynville,155
Sampson Jackson II,State Senate,32,D,Kemper,Lynville,226
Michael Ted Evans,State House,45,D,Kemper,Lynville,231
Jim Hood,Governor,,D,Kemper,Lynwood,93
Tate Reeves,Governor,,R,Kemper,Lynwood,214
Bob Hickingbottom,Governor,,C,Kemper,Lynwood,0
David R Singletary,Governor,,IND,Kemper,Lynwood,2
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Lynwood,228
Jay Hughes,Lieutenant Governor,,D,Kemper,Lynwood,77
Johnny DuPree,Secretary of State,,D,Kemper,Lynwood,84
Michael Watson,Secretary of State,,R,Kemper,Lynwood,218
Jennifer Riley Collins,Attorney General,,D,Kemper,Lynwood,79
Lynn Fitch,Attorney General,,R,Kemper,Lynwood,229
Shad White,State Auditor,,R,Kemper,Lynwood,267
Addie Lee Green,State Treasurer,,D,Kemper,Lynwood,76
David McRae,State Treasurer,,R,Kemper,Lynwood,230
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Lynwood,79
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Lynwood,226
Sampson Jackson II,State Senate,32,D,Kemper,Lynwood,239
Michael Ted Evans,State House,45,D,Kemper,Lynwood,241
Jim Hood,Governor,,D,Kemper,Mount Nebo,203
Tate Reeves,Governor,,R,Kemper,Mount Nebo,86
Bob Hickingbottom,Governor,,C,Kemper,Mount Nebo,1
David R Singletary,Governor,,IND,Kemper,Mount Nebo,3
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Mount Nebo,101
Jay Hughes,Lieutenant Governor,,D,Kemper,Mount Nebo,179
Johnny DuPree,Secretary of State,,D,Kemper,Mount Nebo,184
Michael Watson,Secretary of State,,R,Kemper,Mount Nebo,99
Jennifer Riley Collins,Attorney General,,D,Kemper,Mount Nebo,186
Lynn Fitch,Attorney General,,R,Kemper,Mount Nebo,97
Shad White,State Auditor,,R,Kemper,Mount Nebo,175
Addie Lee Green,State Treasurer,,D,Kemper,Mount Nebo,171
David McRae,State Treasurer,,R,Kemper,Mount Nebo,106
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Mount Nebo,183
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Mount Nebo,98
Sampson Jackson II,State Senate,32,D,Kemper,Mount Nebo,248
Michael Ted Evans,State House,45,D,Kemper,Mount Nebo,238
Jim Hood,Governor,,D,Kemper,Porterville,407
Tate Reeves,Governor,,R,Kemper,Porterville,89
Bob Hickingbottom,Governor,,C,Kemper,Porterville,2
David R Singletary,Governor,,IND,Kemper,Porterville,2
Delbert Hosemann,Lieutenant Governor,,R,Kemper,Porterville,100
Jay Hughes,Lieutenant Governor,,D,Kemper,Porterville,376
Johnny DuPree,Secretary of State,,D,Kemper,Porterville,384
Michael Watson,Secretary of State,,R,Kemper,Porterville,101
Jennifer Riley Collins,Attorney General,,D,Kemper,Porterville,391
Lynn Fitch,Attorney General,,R,Kemper,Porterville,95
Shad White,State Auditor,,R,Kemper,Porterville,298
Addie Lee Green,State Treasurer,,D,Kemper,Porterville,378
David McRae,State Treasurer,,R,Kemper,Porterville,103
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Kemper,Porterville,386
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Kemper,Porterville,102
Sampson Jackson II,State Senate,32,D,Kemper,Porterville,433
Michael Ted Evans,State House,45,D,Kemper,Porterville,424
