candidate,office,district,party,county,precinct,votes
Troy Smith,State House,84,R,Jasper,Bay Springs Beat 3,X
Roy May ,State House,84,IND,Jasper,Bay Springs Beat 3,X
Ramona Q Blackledge,State House,88,R,Jasper,Bay Springs Beat 3,X
Jim Hood,Governor,,D,Jasper,Bay Springs Beat 4,285
Tate Reeves,Governor,,R,Jasper,Bay Springs Beat 4,198
Bob Hickingbottom,Governor,,C,Jasper,Bay Springs Beat 4,0
David R Singletary,Governor,,IND,Jasper,Bay Springs Beat 4,5
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Bay Springs Beat 4,220
Jay Hughes,Lieutenant Governor,,D,Jasper,Bay Springs Beat 4,262
Johnny DuPree,Secretary of State,,D,Jasper,Bay Springs Beat 4,267
Michael Watson,Secretary of State,,R,Jasper,Bay Springs Beat 4,216
Jennifer Riley Collins,Attorney General,,D,Jasper,Bay Springs Beat 4,246
Lynn Fitch,Attorney General,,R,Jasper,Bay Springs Beat 4,243
Shad White,State Auditor,,R,Jasper,Bay Springs Beat 4,377
Addie Lee Green,State Treasurer,,D,Jasper,Bay Springs Beat 4,233
David McRae,State Treasurer,,R,Jasper,Bay Springs Beat 4,253
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Bay Springs Beat 4,254
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Bay Springs Beat 4,227
Juan Barnett,State Senate,34,D,Jasper,Bay Springs Beat 4,317
Steven L Wade,State Senate,34,R,Jasper,Bay Springs Beat 4,165
Mark K Tullos,State House,79,R,Jasper,Bay Springs Beat 4,372
Omeria Scott,State House,80,D,Jasper,Bay Springs Beat 4,X
Troy Smith,State House,84,R,Jasper,Bay Springs Beat 4,X
Roy May ,State House,84,IND,Jasper,Bay Springs Beat 4,X
Ramona Q Blackledge,State House,88,R,Jasper,Bay Springs Beat 4,X
Jim Hood,Governor,,D,Jasper,Claiborne,219
Tate Reeves,Governor,,R,Jasper,Claiborne,104
Bob Hickingbottom,Governor,,C,Jasper,Claiborne,0
David R Singletary,Governor,,IND,Jasper,Claiborne,0
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Claiborne,117
Jay Hughes,Lieutenant Governor,,D,Jasper,Claiborne,195
Johnny DuPree,Secretary of State,,D,Jasper,Claiborne,211
Michael Watson,Secretary of State,,R,Jasper,Claiborne,109
Jennifer Riley Collins,Attorney General,,D,Jasper,Claiborne,212
Lynn Fitch,Attorney General,,R,Jasper,Claiborne,109
Shad White,State Auditor,,R,Jasper,Claiborne,213
Addie Lee Green,State Treasurer,,D,Jasper,Claiborne,204
David McRae,State Treasurer,,R,Jasper,Claiborne,116
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Claiborne,206
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Claiborne,113
Juan Barnett,State Senate,34,D,Jasper,Claiborne,231
Steven L Wade,State Senate,34,R,Jasper,Claiborne,86
Mark K Tullos,State House,79,R,Jasper,Claiborne,X
Omeria Scott,State House,80,D,Jasper,Claiborne,248
Troy Smith,State House,84,R,Jasper,Claiborne,16
Roy May ,State House,84,IND,Jasper,Claiborne,16
Ramona Q Blackledge,State House,88,R,Jasper,Claiborne,X
Jim Hood,Governor,,D,Jasper,Fellowship,14
Tate Reeves,Governor,,R,Jasper,Fellowship,56
Bob Hickingbottom,Governor,,C,Jasper,Fellowship,1
David R Singletary,Governor,,IND,Jasper,Fellowship,0
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Fellowship,62
Jay Hughes,Lieutenant Governor,,D,Jasper,Fellowship,9
Johnny DuPree,Secretary of State,,D,Jasper,Fellowship,5
Michael Watson,Secretary of State,,R,Jasper,Fellowship,65
Jennifer Riley Collins,Attorney General,,D,Jasper,Fellowship,6
Lynn Fitch,Attorney General,,R,Jasper,Fellowship,65
Shad White,State Auditor,,R,Jasper,Fellowship,64
Addie Lee Green,State Treasurer,,D,Jasper,Fellowship,5
David McRae,State Treasurer,,R,Jasper,Fellowship,65
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Fellowship,6
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Fellowship,65
Juan Barnett,State Senate,34,D,Jasper,Fellowship,9
Steven L Wade,State Senate,34,R,Jasper,Fellowship,62
Mark K Tullos,State House,79,R,Jasper,Fellowship,X
Omeria Scott,State House,80,D,Jasper,Fellowship,X
Troy Smith,State House,84,R,Jasper,Fellowship,64
Roy May ,State House,84,IND,Jasper,Fellowship,5
Ramona Q Blackledge,State House,88,R,Jasper,Fellowship,X
Jim Hood,Governor,,D,Jasper,Heidelberg,656
Tate Reeves,Governor,,R,Jasper,Heidelberg,87
Bob Hickingbottom,Governor,,C,Jasper,Heidelberg,3
David R Singletary,Governor,,IND,Jasper,Heidelberg,2
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Heidelberg,135
Jay Hughes,Lieutenant Governor,,D,Jasper,Heidelberg,579
Johnny DuPree,Secretary of State,,D,Jasper,Heidelberg,651
Michael Watson,Secretary of State,,R,Jasper,Heidelberg,82
Jennifer Riley Collins,Attorney General,,D,Jasper,Heidelberg,635
Lynn Fitch,Attorney General,,R,Jasper,Heidelberg,106
Shad White,State Auditor,,R,Jasper,Heidelberg,375
Addie Lee Green,State Treasurer,,D,Jasper,Heidelberg,612
David McRae,State Treasurer,,R,Jasper,Heidelberg,120
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Heidelberg,632
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Heidelberg,97
Juan Barnett,State Senate,34,D,Jasper,Heidelberg,603
Steven L Wade,State Senate,34,R,Jasper,Heidelberg,103
Mark K Tullos,State House,79,R,Jasper,Heidelberg,X
Omeria Scott,State House,80,D,Jasper,Heidelberg,700
Troy Smith,State House,84,R,Jasper,Heidelberg,X
Roy May ,State House,84,IND,Jasper,Heidelberg,X
Ramona Q Blackledge,State House,88,R,Jasper,Heidelberg,X
Jim Hood,Governor,,D,Jasper,Holders,198
Tate Reeves,Governor,,R,Jasper,Holders,173
Bob Hickingbottom,Governor,,C,Jasper,Holders,0
David R Singletary,Governor,,IND,Jasper,Holders,5
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Holders,185
Jay Hughes,Lieutenant Governor,,D,Jasper,Holders,185
Johnny DuPree,Secretary of State,,D,Jasper,Holders,189
Michael Watson,Secretary of State,,R,Jasper,Holders,182
Jennifer Riley Collins,Attorney General,,D,Jasper,Holders,174
Lynn Fitch,Attorney General,,R,Jasper,Holders,202
Shad White,State Auditor,,R,Jasper,Holders,285
Addie Lee Green,State Treasurer,,D,Jasper,Holders,165
David McRae,State Treasurer,,R,Jasper,Holders,209
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Holders,180
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Holders,193
Juan Barnett,State Senate,34,D,Jasper,Holders,213
Steven L Wade,State Senate,34,R,Jasper,Holders,163
Mark K Tullos,State House,79,R,Jasper,Holders,268
Omeria Scott,State House,80,D,Jasper,Holders,X
Troy Smith,State House,84,R,Jasper,Holders,6
Roy May ,State House,84,IND,Jasper,Holders,24
Ramona Q Blackledge,State House,88,R,Jasper,Holders,X
Jim Hood,Governor,,D,Jasper,Louin,240
Tate Reeves,Governor,,R,Jasper,Louin,174
Bob Hickingbottom,Governor,,C,Jasper,Louin,0
David R Singletary,Governor,,IND,Jasper,Louin,4
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Louin,206
Jay Hughes,Lieutenant Governor,,D,Jasper,Louin,209
Johnny DuPree,Secretary of State,,D,Jasper,Louin,224
Michael Watson,Secretary of State,,R,Jasper,Louin,186
Jennifer Riley Collins,Attorney General,,D,Jasper,Louin,206
Lynn Fitch,Attorney General,,R,Jasper,Louin,204
Shad White,State Auditor,,R,Jasper,Louin,311
Addie Lee Green,State Treasurer,,D,Jasper,Louin,195
David McRae,State Treasurer,,R,Jasper,Louin,215
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Louin,211
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Louin,192
Juan Barnett,State Senate,34,D,Jasper,Louin,259
Steven L Wade,State Senate,34,R,Jasper,Louin,145
Mark K Tullos,State House,79,R,Jasper,Louin,314
Omeria Scott,State House,80,D,Jasper,Louin,X
Troy Smith,State House,84,R,Jasper,Louin,X
Roy May ,State House,84,IND,Jasper,Louin,X
Ramona Q Blackledge,State House,88,R,Jasper,Louin,X
Jim Hood,Governor,,D,Jasper,Midway,120
Tate Reeves,Governor,,R,Jasper,Midway,74
Bob Hickingbottom,Governor,,C,Jasper,Midway,0
David R Singletary,Governor,,IND,Jasper,Midway,4
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Midway,83
Jay Hughes,Lieutenant Governor,,D,Jasper,Midway,112
Johnny DuPree,Secretary of State,,D,Jasper,Midway,113
Michael Watson,Secretary of State,,R,Jasper,Midway,81
Jennifer Riley Collins,Attorney General,,D,Jasper,Midway,113
Lynn Fitch,Attorney General,,R,Jasper,Midway,83
Shad White,State Auditor,,R,Jasper,Midway,128
Addie Lee Green,State Treasurer,,D,Jasper,Midway,107
David McRae,State Treasurer,,R,Jasper,Midway,86
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Midway,114
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Midway,80
Juan Barnett,State Senate,34,D,Jasper,Midway,117
Steven L Wade,State Senate,34,R,Jasper,Midway,75
Mark K Tullos,State House,79,R,Jasper,Midway,X
Omeria Scott,State House,80,D,Jasper,Midway,X
Troy Smith,State House,84,R,Jasper,Midway,91
Roy May ,State House,84,IND,Jasper,Midway,82
Ramona Q Blackledge,State House,88,R,Jasper,Midway,X
Jim Hood,Governor,,D,Jasper,Montrose,112
Tate Reeves,Governor,,R,Jasper,Montrose,86
Bob Hickingbottom,Governor,,C,Jasper,Montrose,0
David R Singletary,Governor,,IND,Jasper,Montrose,1
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Montrose,96
Jay Hughes,Lieutenant Governor,,D,Jasper,Montrose,101
Johnny DuPree,Secretary of State,,D,Jasper,Montrose,110
Michael Watson,Secretary of State,,R,Jasper,Montrose,87
Jennifer Riley Collins,Attorney General,,D,Jasper,Montrose,105
Lynn Fitch,Attorney General,,R,Jasper,Montrose,91
Shad White,State Auditor,,R,Jasper,Montrose,135
Addie Lee Green,State Treasurer,,D,Jasper,Montrose,100
David McRae,State Treasurer,,R,Jasper,Montrose,97
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Montrose,107
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Montrose,88
Juan Barnett,State Senate,34,D,Jasper,Montrose,112
Steven L Wade,State Senate,34,R,Jasper,Montrose,82
Mark K Tullos,State House,79,R,Jasper,Montrose,143
Omeria Scott,State House,80,D,Jasper,Montrose,X
Troy Smith,State House,84,R,Jasper,Montrose,X
Roy May ,State House,84,IND,Jasper,Montrose,X
Ramona Q Blackledge,State House,88,R,Jasper,Montrose,X
Jim Hood,Governor,,D,Jasper,Moss,142
Tate Reeves,Governor,,R,Jasper,Moss,357
Bob Hickingbottom,Governor,,C,Jasper,Moss,0
David R Singletary,Governor,,IND,Jasper,Moss,8
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Moss,387
Jay Hughes,Lieutenant Governor,,D,Jasper,Moss,114
Johnny DuPree,Secretary of State,,D,Jasper,Moss,123
Michael Watson,Secretary of State,,R,Jasper,Moss,375
Jennifer Riley Collins,Attorney General,,D,Jasper,Moss,105
Lynn Fitch,Attorney General,,R,Jasper,Moss,395
Shad White,State Auditor,,R,Jasper,Moss,436
Addie Lee Green,State Treasurer,,D,Jasper,Moss,103
David McRae,State Treasurer,,R,Jasper,Moss,395
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Moss,117
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Moss,383
Juan Barnett,State Senate,34,D,Jasper,Moss,169
Steven L Wade,State Senate,34,R,Jasper,Moss,332
Mark K Tullos,State House,79,R,Jasper,Moss,447
Omeria Scott,State House,80,D,Jasper,Moss,0
Troy Smith,State House,84,R,Jasper,Moss,X
Roy May ,State House,84,IND,Jasper,Moss,X
Ramona Q Blackledge,State House,88,R,Jasper,Moss,X
Jim Hood,Governor,,D,Jasper,Palestine,41
Tate Reeves,Governor,,R,Jasper,Palestine,11
Bob Hickingbottom,Governor,,C,Jasper,Palestine,0
David R Singletary,Governor,,IND,Jasper,Palestine,1
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Palestine,12
Jay Hughes,Lieutenant Governor,,D,Jasper,Palestine,39
Johnny DuPree,Secretary of State,,D,Jasper,Palestine,44
Michael Watson,Secretary of State,,R,Jasper,Palestine,7
Jennifer Riley Collins,Attorney General,,D,Jasper,Palestine,40
Lynn Fitch,Attorney General,,R,Jasper,Palestine,9
Shad White,State Auditor,,R,Jasper,Palestine,28
Addie Lee Green,State Treasurer,,D,Jasper,Palestine,43
David McRae,State Treasurer,,R,Jasper,Palestine,10
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Palestine,42
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Palestine,8
Juan Barnett,State Senate,34,D,Jasper,Palestine,42
Steven L Wade,State Senate,34,R,Jasper,Palestine,9
Mark K Tullos,State House,79,R,Jasper,Palestine,28
Omeria Scott,State House,80,D,Jasper,Palestine,X
Troy Smith,State House,84,R,Jasper,Palestine,X
Roy May ,State House,84,IND,Jasper,Palestine,X
Ramona Q Blackledge,State House,88,R,Jasper,Palestine,X
Jim Hood,Governor,,D,Jasper,Paulding,362
Tate Reeves,Governor,,R,Jasper,Paulding,172
Bob Hickingbottom,Governor,,C,Jasper,Paulding,0
David R Singletary,Governor,,IND,Jasper,Paulding,6
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Paulding,192
Jay Hughes,Lieutenant Governor,,D,Jasper,Paulding,332
Johnny DuPree,Secretary of State,,D,Jasper,Paulding,350
Michael Watson,Secretary of State,,R,Jasper,Paulding,174
Jennifer Riley Collins,Attorney General,,D,Jasper,Paulding,358
Lynn Fitch,Attorney General,,R,Jasper,Paulding,178
Shad White,State Auditor,,R,Jasper,Paulding,338
Addie Lee Green,State Treasurer,,D,Jasper,Paulding,341
David McRae,State Treasurer,,R,Jasper,Paulding,189
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Paulding,344
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Paulding,186
Juan Barnett,State Senate,34,D,Jasper,Paulding,357
Steven L Wade,State Senate,34,R,Jasper,Paulding,170
Mark K Tullos,State House,79,R,Jasper,Paulding,8
Omeria Scott,State House,80,D,Jasper,Paulding,330
Troy Smith,State House,84,R,Jasper,Paulding,67
Roy May ,State House,84,IND,Jasper,Paulding,40
Ramona Q Blackledge,State House,88,R,Jasper,Paulding,X
Jim Hood,Governor,,D,Jasper,Philadelphia,190
Tate Reeves,Governor,,R,Jasper,Philadelphia,38
Bob Hickingbottom,Governor,,C,Jasper,Philadelphia,0
David R Singletary,Governor,,IND,Jasper,Philadelphia,0
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Philadelphia,44
Jay Hughes,Lieutenant Governor,,D,Jasper,Philadelphia,172
Johnny DuPree,Secretary of State,,D,Jasper,Philadelphia,180
Michael Watson,Secretary of State,,R,Jasper,Philadelphia,41
Jennifer Riley Collins,Attorney General,,D,Jasper,Philadelphia,183
Lynn Fitch,Attorney General,,R,Jasper,Philadelphia,43
Shad White,State Auditor,,R,Jasper,Philadelphia,112
Addie Lee Green,State Treasurer,,D,Jasper,Philadelphia,176
David McRae,State Treasurer,,R,Jasper,Philadelphia,47
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Philadelphia,179
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Philadelphia,41
Juan Barnett,State Senate,34,D,Jasper,Philadelphia,190
Steven L Wade,State Senate,34,R,Jasper,Philadelphia,28
Mark K Tullos,State House,79,R,Jasper,Philadelphia,X
Omeria Scott,State House,80,D,Jasper,Philadelphia,202
Troy Smith,State House,84,R,Jasper,Philadelphia,X
Roy May ,State House,84,IND,Jasper,Philadelphia,X
Ramona Q Blackledge,State House,88,R,Jasper,Philadelphia,X
Jim Hood,Governor,,D,Jasper,Rose Hill,110
Tate Reeves,Governor,,R,Jasper,Rose Hill,141
Bob Hickingbottom,Governor,,C,Jasper,Rose Hill,0
David R Singletary,Governor,,IND,Jasper,Rose Hill,4
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Rose Hill,153
Jay Hughes,Lieutenant Governor,,D,Jasper,Rose Hill,101
Johnny DuPree,Secretary of State,,D,Jasper,Rose Hill,106
Michael Watson,Secretary of State,,R,Jasper,Rose Hill,140
Jennifer Riley Collins,Attorney General,,D,Jasper,Rose Hill,104
Lynn Fitch,Attorney General,,R,Jasper,Rose Hill,152
Shad White,State Auditor,,R,Jasper,Rose Hill,197
Addie Lee Green,State Treasurer,,D,Jasper,Rose Hill,93
David McRae,State Treasurer,,R,Jasper,Rose Hill,154
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Rose Hill,95
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Rose Hill,155
Juan Barnett,State Senate,34,D,Jasper,Rose Hill,118
Steven L Wade,State Senate,34,R,Jasper,Rose Hill,131
Mark K Tullos,State House,79,R,Jasper,Rose Hill,X
Omeria Scott,State House,80,D,Jasper,Rose Hill,X
Troy Smith,State House,84,R,Jasper,Rose Hill,170
Roy May ,State House,84,IND,Jasper,Rose Hill,57
Ramona Q Blackledge,State House,88,R,Jasper,Rose Hill,X
Jim Hood,Governor,,D,Jasper,Stringer,152
Tate Reeves,Governor,,R,Jasper,Stringer,547
Bob Hickingbottom,Governor,,C,Jasper,Stringer,0
David R Singletary,Governor,,IND,Jasper,Stringer,9
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Stringer,579
Jay Hughes,Lieutenant Governor,,D,Jasper,Stringer,125
Johnny DuPree,Secretary of State,,D,Jasper,Stringer,83
Michael Watson,Secretary of State,,R,Jasper,Stringer,615
Jennifer Riley Collins,Attorney General,,D,Jasper,Stringer,68
Lynn Fitch,Attorney General,,R,Jasper,Stringer,631
Shad White,State Auditor,,R,Jasper,Stringer,654
Addie Lee Green,State Treasurer,,D,Jasper,Stringer,50
David McRae,State Treasurer,,R,Jasper,Stringer,648
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Stringer,81
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Stringer,616
Juan Barnett,State Senate,34,D,Jasper,Stringer,170
Steven L Wade,State Senate,34,R,Jasper,Stringer,519
Mark K Tullos,State House,79,R,Jasper,Stringer,265
Omeria Scott,State House,80,D,Jasper,Stringer,X
Troy Smith,State House,84,R,Jasper,Stringer,X
Roy May ,State House,84,IND,Jasper,Stringer,X
Ramona Q Blackledge,State House,88,R,Jasper,Stringer,396
Jim Hood,Governor,,D,Jasper,Vossburg,132
Tate Reeves,Governor,,R,Jasper,Vossburg,13
Bob Hickingbottom,Governor,,C,Jasper,Vossburg,0
David R Singletary,Governor,,IND,Jasper,Vossburg,0
Delbert Hosemann,Lieutenant Governor,,R,Jasper,Vossburg,18
Jay Hughes,Lieutenant Governor,,D,Jasper,Vossburg,124
Johnny DuPree,Secretary of State,,D,Jasper,Vossburg,131
Michael Watson,Secretary of State,,R,Jasper,Vossburg,12
Jennifer Riley Collins,Attorney General,,D,Jasper,Vossburg,129
Lynn Fitch,Attorney General,,R,Jasper,Vossburg,14
Shad White,State Auditor,,R,Jasper,Vossburg,59
Addie Lee Green,State Treasurer,,D,Jasper,Vossburg,118
David McRae,State Treasurer,,R,Jasper,Vossburg,21
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,Vossburg,120
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,Vossburg,17
Juan Barnett,State Senate,34,D,Jasper,Vossburg,132
Steven L Wade,State Senate,34,R,Jasper,Vossburg,10
Mark K Tullos,State House,79,R,Jasper,Vossburg,X
Omeria Scott,State House,80,D,Jasper,Vossburg,141
Troy Smith,State House,84,R,Jasper,Vossburg,X
Roy May ,State House,84,IND,Jasper,Vossburg,X
Ramona Q Blackledge,State House,88,R,Jasper,Vossburg,X
Jim Hood,Governor,,D,Jasper,TOTAL ,3348
Tate Reeves,Governor,,R,Jasper,TOTAL ,2591
Bob Hickingbottom,Governor,,C,Jasper,TOTAL ,9
David R Singletary,Governor,,IND,Jasper,TOTAL ,57
Delbert Hosemann,Lieutenant Governor,,R,Jasper,TOTAL ,2896
Jay Hughes,Lieutenant Governor,,D,Jasper,TOTAL ,2990
Johnny DuPree,Secretary of State,,D,Jasper,TOTAL ,3118
Michael Watson,Secretary of State,,R,Jasper,TOTAL ,2768
Jennifer Riley Collins,Attorney General,,D,Jasper,TOTAL ,3008
Lynn Fitch,Attorney General,,R,Jasper,TOTAL ,2938
Shad White,State Auditor,,R,Jasper,TOTAL ,4270
Addie Lee Green,State Treasurer,,D,Jasper,TOTAL ,2854
David McRae,State Treasurer,,R,Jasper,TOTAL ,3054
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Jasper,TOTAL ,3018
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Jasper,TOTAL ,2863
Juan Barnett,State Senate,34,D,Jasper,TOTAL ,3451
Steven L Wade,State Senate,34,R,Jasper,TOTAL ,2400
Mark K Tullos,State House,79,R,Jasper,TOTAL ,2421
Omeria Scott,State House,80,D,Jasper,TOTAL ,1621
Troy Smith,State House,84,R,Jasper,TOTAL ,414
Roy May ,State House,84,IND,Jasper,TOTAL ,224
Ramona Q Blackledge,State House,88,R,Jasper,TOTAL ,396
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Antioch,22
Mike Chaney,Commissioner of Insurance,,R,Jasper,Antioch,168
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Bay Springs Beat 3,282
Mike Chaney,Commissioner of Insurance,,R,Jasper,Bay Springs Beat 3,259
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Bay Springs Beat 4,238
Mike Chaney,Commissioner of Insurance,,R,Jasper,Bay Springs Beat 4,250
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Claiborne,207
Mike Chaney,Commissioner of Insurance,,R,Jasper,Claiborne,113
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Fellowship,4
Mike Chaney,Commissioner of Insurance,,R,Jasper,Fellowship,67
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Heidelberg,621
Mike Chaney,Commissioner of Insurance,,R,Jasper,Heidelberg,110
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Holders,165
Mike Chaney,Commissioner of Insurance,,R,Jasper,Holders,211
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Louin,201
Mike Chaney,Commissioner of Insurance,,R,Jasper,Louin,207
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Midway,107
Mike Chaney,Commissioner of Insurance,,R,Jasper,Midway,88
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Montrose,101
Mike Chaney,Commissioner of Insurance,,R,Jasper,Montrose,96
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Moss,94
Mike Chaney,Commissioner of Insurance,,R,Jasper,Moss,408
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Palestine,41
Mike Chaney,Commissioner of Insurance,,R,Jasper,Palestine,9
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Paulding,344
Mike Chaney,Commissioner of Insurance,,R,Jasper,Paulding,191
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Philadelphia,176
Mike Chaney,Commissioner of Insurance,,R,Jasper,Philadelphia,46
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Rose Hill,97
Mike Chaney,Commissioner of Insurance,,R,Jasper,Rose Hill,154
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Stringer,57
Mike Chaney,Commissioner of Insurance,,R,Jasper,Stringer,634
Robert E. Amos,Commissioner of Insurance,,D,Jasper,Vossburg,123
Mike Chaney,Commissioner of Insurance,,R,Jasper,Vossburg,17
Robert E. Amos,Commissioner of Insurance,,D,Jasper,TOTAL ,2880
Mike Chaney,Commissioner of Insurance,,R,Jasper,TOTAL ,3028
