page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Chickasaw,Anchor 001,131
2,Bill Waller Jr.,Governor,,R,Chickasaw,Anchor 001,98
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Anchor 001,167
2,Benjamin A Suber,State Senate,8,R,Chickasaw,Anchor 001,62
2,Kegan Coleman,State Senate,8,D,Chickasaw,Anchor 001,53
2,Kathryn York,State Senate,8,D,Chickasaw,Anchor 001,42
2,Tate Reeves,Governor,,R,Chickasaw,Buena Vista 002,26
2,Bill Waller Jr.,Governor,,R,Chickasaw,Buena Vista 002,19
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Buena Vista 002,35
2,Benjamin A Suber,State Senate,8,R,Chickasaw,Buena Vista 002,11
2,Kegan Coleman,State Senate,8,D,Chickasaw,Buena Vista 002,225
2,Kathryn York,State Senate,8,D,Chickasaw,Buena Vista 002,58
2,Tate Reeves,Governor,,R,Chickasaw,East Okolona 004,12
2,Bill Waller Jr.,Governor,,R,Chickasaw,East Okolona 004,5
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,East Okolona 004,10
2,Benjamin A Suber,State Senate,8,R,Chickasaw,East Okolona 004,7
2,Kegan Coleman,State Senate,8,D,Chickasaw,East Okolona 004,262
2,Kathryn York,State Senate,8,D,Chickasaw,East Okolona 004,19
2,Tate Reeves,Governor,,R,Chickasaw,Egypt 003,30
2,Bill Waller Jr.,Governor,,R,Chickasaw,Egypt 003,13
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Egypt 003,22
2,Benjamin A Suber,State Senate,8,R,Chickasaw,Egypt 003,19
2,Kegan Coleman,State Senate,8,D,Chickasaw,Egypt 003,136
2,Kathryn York,State Senate,8,D,Chickasaw,Egypt 003,27
2,Tate Reeves,Governor,,R,Chickasaw,North Houlka 005,26
2,Bill Waller Jr.,Governor,,R,Chickasaw,North Houlka 005,5
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,North Houlka 005,12
2,Benjamin A Suber,State Senate,8,R,Chickasaw,North Houlka 005,19
2,Kegan Coleman,State Senate,8,D,Chickasaw,North Houlka 005,47
2,Kathryn York,State Senate,8,D,Chickasaw,North Houlka 005,28
2,Tate Reeves,Governor,,R,Chickasaw,North Okolona 006,50
2,Bill Waller Jr.,Governor,,R,Chickasaw,North Okolona 006,31
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,North Okolona 006,33
2,Benjamin A Suber,State Senate,8,R,Chickasaw,North Okolona 006,45
2,Kegan Coleman,State Senate,8,D,Chickasaw,North Okolona 006,120
2,Kathryn York,State Senate,8,D,Chickasaw,North Okolona 006,28
2,Tate Reeves,Governor,,R,Chickasaw,Northwest Houston 007,52
2,Bill Waller Jr.,Governor,,R,Chickasaw,Northwest Houston 007,37
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Northwest Houston 007,76
2,Benjamin A Suber,State Senate,8,R,Chickasaw,Northwest Houston 007,13
2,Kegan Coleman,State Senate,8,D,Chickasaw,Northwest Houston 007,497
2,Kathryn York,State Senate,8,D,Chickasaw,Northwest Houston 007,70
2,Tate Reeves,Governor,,R,Chickasaw,Pearsall 009,64
2,Bill Waller Jr.,Governor,,R,Chickasaw,Pearsall 009,50
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Pearsall 009,88
2,Benjamin A Suber,State Senate,8,R,Chickasaw,Pearsall 009,21
2,Kegan Coleman,State Senate,8,D,Chickasaw,Pearsall 009,41
2,Kathryn York,State Senate,8,D,Chickasaw,Pearsall 009,13
2,Tate Reeves,Governor,,R,Chickasaw,Pleasant Grove Thorn 008,123
2,Bill Waller Jr.,Governor,,R,Chickasaw,Pleasant Grove Thorn 008,55
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Pleasant Grove Thorn 008,120
2,Benjamin A Suber,State Senate,8,R,Chickasaw,Pleasant Grove Thorn 008,55
2,Kegan Coleman,State Senate,8,D,Chickasaw,Pleasant Grove Thorn 008,16
2,Kathryn York,State Senate,8,D,Chickasaw,Pleasant Grove Thorn 008,55
2,Tate Reeves,Governor,,R,Chickasaw,South Houlka 011,59
2,Bill Waller Jr.,Governor,,R,Chickasaw,South Houlka 011,24
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,South Houlka 011,38
2,Benjamin A Suber,State Senate,8,R,Chickasaw,South Houlka 011,44
2,Kegan Coleman,State Senate,8,D,Chickasaw,South Houlka 011,37
2,Kathryn York,State Senate,8,D,Chickasaw,South Houlka 011,58
2,Tate Reeves,Governor,,R,Chickasaw,Southeast Houston 010,252
2,Bill Waller Jr.,Governor,,R,Chickasaw,Southeast Houston 010,313
2,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Southeast Houston 010,460
2,Benjamin A Suber,State Senate,8,R,Chickasaw,Southeast Houston 010,102
2,Kegan Coleman,State Senate,8,D,Chickasaw,Southeast Houston 010,87
2,Kathryn York,State Senate,8,D,Chickasaw,Southeast Houston 010,71
3,Tate Reeves,Governor,,R,Chickasaw,Sparta 012,36
3,Bill Waller Jr.,Governor,,R,Chickasaw,Sparta 012,23
3,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Sparta 012,43
3,Benjamin A Suber,State Senate,8,R,Chickasaw,Sparta 012,16
3,Kegan Coleman,State Senate,8,D,Chickasaw,Sparta 012,17
3,Kathryn York,State Senate,8,D,Chickasaw,Sparta 012,10
3,Tate Reeves,Governor,,R,Chickasaw,Van Vleet 013,49
3,Bill Waller Jr.,Governor,,R,Chickasaw,Van Vleet 013,35
3,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Van Vleet 013,60
3,Benjamin A Suber,State Senate,8,R,Chickasaw,Van Vleet 013,25
3,Kegan Coleman,State Senate,8,D,Chickasaw,Van Vleet 013,44
3,Kathryn York,State Senate,8,D,Chickasaw,Van Vleet 013,13
3,Tate Reeves,Governor,,R,Chickasaw,West Okolona 014,48
3,Bill Waller Jr.,Governor,,R,Chickasaw,West Okolona 014,30
3,Stephen Scott Griffin,State Senate,8,R,Chickasaw,West Okolona 014,32
3,Benjamin A Suber,State Senate,8,R,Chickasaw,West Okolona 014,43
3,Kegan Coleman,State Senate,8,D,Chickasaw,West Okolona 014,121
3,Kathryn York,State Senate,8,D,Chickasaw,West Okolona 014,61
3,Tate Reeves,Governor,,R,Chickasaw,Woodland 015,34
3,Bill Waller Jr.,Governor,,R,Chickasaw,Woodland 015,24
3,Stephen Scott Griffin,State Senate,8,R,Chickasaw,Woodland 015,38
3,Benjamin A Suber,State Senate,8,R,Chickasaw,Woodland 015,20
3,Kegan Coleman,State Senate,8,D,Chickasaw,Woodland 015,36
3,Kathryn York,State Senate,8,D,Chickasaw,Woodland 015,16
3,Tate Reeves,Governor,,R,Chickasaw,TOTAL,992
3,Bill Waller Jr.,Governor,,R,Chickasaw,TOTAL,762
3,Stephen Scott Griffin,State Senate,8,R,Chickasaw,TOTAL,1234
3,Benjamin A Suber,State Senate,8,R,Chickasaw,TOTAL,502
3,Kegan Coleman,State Senate,8,D,Chickasaw,TOTAL,1739
3,Kathryn York,State Senate,8,D,Chickasaw,TOTAL,569
