page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Washington ,Arcola Technology Center,16
2,Bill Waller Jr.,Governor ,,R,Washington ,Arcola Technology Center,20
2,Ruffin Smith,State Senate,22,D,Washington ,Arcola Technology Center,26
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Arcola Technology Center,24
2,Tate Reeves,Governor ,,R,Washington ,Buster Brown Community Center,47
2,Bill Waller Jr.,Governor ,,R,Washington ,Buster Brown Community Center,87
2,Ruffin Smith,State Senate,22,D,Washington ,Buster Brown Community Center,X
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Buster Brown Community Center,X
2,Tate Reeves,Governor ,,R,Washington ,Covenant Presbyterian Church,123
2,Bill Waller Jr.,Governor ,,R,Washington ,Covenant Presbyterian Church,171
2,Ruffin Smith,State Senate,22,D,Washington ,Covenant Presbyterian Church,X
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Covenant Presbyterian Church,X
2,Tate Reeves,Governor ,,R,Washington ,Darlove,7
2,Bill Waller Jr.,Governor ,,R,Washington ,Darlove,4
2,Ruffin Smith,State Senate,22,D,Washington ,Darlove,7
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Darlove,1
2,Tate Reeves,Governor ,,R,Washington ,Elks Lodge,6
2,Bill Waller Jr.,Governor ,,R,Washington ,Elks Lodge,3
2,Ruffin Smith,State Senate,22,D,Washington ,Elks Lodge,X
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Elks Lodge,X
2,Tate Reeves,Governor ,,R,Washington ,Extension Building,1
2,Bill Waller Jr.,Governor ,,R,Washington ,Extension Building,3
2,Ruffin Smith,State Senate,22,D,Washington ,Extension Building,X
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Extension Building,X
2,Tate Reeves,Governor ,,R,Washington ,Glen Allan Library,28
2,Bill Waller Jr.,Governor ,,R,Washington ,Glen Allan Library,42
2,Ruffin Smith,State Senate,22,D,Washington ,Glen Allan Library,21
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Glen Allan Library,14
2,Tate Reeves,Governor ,,R,Washington ,Hollandale City Hall,45
2,Bill Waller Jr.,Governor ,,R,Washington ,Hollandale City Hall,38
2,Ruffin Smith,State Senate,22,D,Washington ,Hollandale City Hall,89
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Hollandale City Hall,54
2,Tate Reeves,Governor ,,R,Washington ,Jake's Chapel MB Church,1
2,Bill Waller Jr.,Governor ,,R,Washington ,Jake's Chapel MB Church,1
2,Ruffin Smith,State Senate,22,D,Washington ,Jake's Chapel MB Church,X
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Jake's Chapel MB Church,X
2,Tate Reeves,Governor ,,R,Washington ,Lake Vista Masonic Lodge,20
2,Bill Waller Jr.,Governor ,,R,Washington ,Lake Vista Masonic Lodge,38
2,Ruffin Smith,State Senate,22,D,Washington ,Lake Vista Masonic Lodge,X
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Lake Vista Masonic Lodge,X
2,Tate Reeves,Governor ,,R,Washington ,Leland Health Department,54
2,Bill Waller Jr.,Governor ,,R,Washington ,Leland Health Department,65
2,Ruffin Smith,State Senate,22,D,Washington ,Leland Health Department,160
2,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Leland Health Department,125
3,Tate Reeves,Governor ,,R,Washington ,Leland Rotary Club,47
3,Bill Waller Jr.,Governor ,,R,Washington ,Leland Rotary Club,71
3,Ruffin Smith,State Senate,22,D,Washington ,Leland Rotary Club,X
3,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Leland Rotary Club,X
3,Tate Reeves,Governor ,,R,Washington ,Metcalfe Municipal Building,0
3,Bill Waller Jr.,Governor ,,R,Washington ,Metcalfe Municipal Building,2
3,Ruffin Smith,State Senate,22,D,Washington ,Metcalfe Municipal Building,X
3,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Metcalfe Municipal Building,X
3,Tate Reeves,Governor ,,R,Washington ,Mount Bethel Baptist Church,0
3,Bill Waller Jr.,Governor ,,R,Washington ,Mount Bethel Baptist Church,0
3,Ruffin Smith,State Senate,22,D,Washington ,Mount Bethel Baptist Church,X
3,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Mount Bethel Baptist Church,X
3,Tate Reeves,Governor ,,R,Washington ,St. James Episcopal Church,70
3,Bill Waller Jr.,Governor ,,R,Washington ,St. James Episcopal Church,99
3,Ruffin Smith,State Senate,22,D,Washington ,St. James Episcopal Church,X
3,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,St. James Episcopal Church,X
3,Tate Reeves,Governor ,,R,Washington ,Swiftwater Baptist Church,87
3,Bill Waller Jr.,Governor ,,R,Washington ,Swiftwater Baptist Church,34
3,Ruffin Smith,State Senate,22,D,Washington ,Swiftwater Baptist Church,0
3,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Swiftwater Baptist Church,0
3,Tate Reeves,Governor ,,R,Washington ,Tampa Drive,17
3,Bill Waller Jr.,Governor ,,R,Washington ,Tampa Drive,3
3,Ruffin Smith,State Senate,22,D,Washington ,Tampa Drive,X
3,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Tampa Drive,X
3,Tate Reeves,Governor ,,R,Washington ,Ward's Recreation Center,102
3,Bill Waller Jr.,Governor ,,R,Washington ,Ward's Recreation Center,84
3,Ruffin Smith,State Senate,22,D,Washington ,Ward's Recreation Center,X
3,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Ward's Recreation Center,X
3,Tate Reeves,Governor ,,R,Washington ,Washington County Convention Center,31
3,Bill Waller Jr.,Governor ,,R,Washington ,Washington County Convention Center,9
3,Ruffin Smith,State Senate,22,D,Washington ,Washington County Convention Center,X
3,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,Washington County Convention Center,X
3,Tate Reeves,Governor ,,R,Washington ,TOTAL,702
3,Bill Waller Jr.,Governor ,,R,Washington ,TOTAL,774
3,Ruffin Smith,State Senate,22,D,Washington ,TOTAL,303
3,Joseph C. Thomas Sr.,State Senate,22,D,Washington ,TOTAL,218
