candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Tishomingo,Iuka,345
Tate Reeves,Governor,,R,Tishomingo,Iuka,971
Bob Hickingbottom,Governor,,C,Tishomingo,Iuka,5
David R Singletary,Governor,,IND,Tishomingo,Iuka,19
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Iuka,1067
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Iuka,257
Johnny DuPree,Secretary of State,,D,Tishomingo,Iuka,258
Michael Watson,Secretary of State,,R,Tishomingo,Iuka,1025
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Iuka,276
Lynn Fitch,Attorney General,,R,Tishomingo,Iuka,1034
Shad White,State Auditor,,R,Tishomingo,Iuka,1165
Addie Lee Green,State Treasurer,,D,Tishomingo,Iuka,208
David McRae,State Treasurer,,R,Tishomingo,Iuka,1098
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Iuka,272
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Iuka,1020
Steve Eaton,State Senate,5,D,Tishomingo,Iuka,292
Daniel H Sparks,State Senate,5,R,Tishomingo,Iuka,1019
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Iuka,1154
Donnie Bell,State House,21,R,Tishomingo,Iuka,
Jim Hood,Governor,,D,Tishomingo,Belmont,118
Tate Reeves,Governor,,R,Tishomingo,Belmont,550
Bob Hickingbottom,Governor,,C,Tishomingo,Belmont,2
David R Singletary,Governor,,IND,Tishomingo,Belmont,4
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Belmont,596
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Belmont,71
Johnny DuPree,Secretary of State,,D,Tishomingo,Belmont,70
Michael Watson,Secretary of State,,R,Tishomingo,Belmont,579
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Belmont,73
Lynn Fitch,Attorney General,,R,Tishomingo,Belmont,591
Shad White,State Auditor,,R,Tishomingo,Belmont,616
Addie Lee Green,State Treasurer,,D,Tishomingo,Belmont,52
David McRae,State Treasurer,,R,Tishomingo,Belmont,608
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Belmont,87
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Belmont,563
Steve Eaton,State Senate,5,D,Tishomingo,Belmont,53
Daniel H Sparks,State Senate,5,R,Tishomingo,Belmont,622
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Belmont,
Donnie Bell,State House,21,R,Tishomingo,Belmont,624
Jim Hood,Governor,,D,Tishomingo,Burnsville,114
Tate Reeves,Governor,,R,Tishomingo,Burnsville,481
Bob Hickingbottom,Governor,,C,Tishomingo,Burnsville,2
David R Singletary,Governor,,IND,Tishomingo,Burnsville,12
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Burnsville,508
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Burnsville,96
Johnny DuPree,Secretary of State,,D,Tishomingo,Burnsville,89
Michael Watson,Secretary of State,,R,Tishomingo,Burnsville,496
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Burnsville,92
Lynn Fitch,Attorney General,,R,Tishomingo,Burnsville,512
Shad White,State Auditor,,R,Tishomingo,Burnsville,540
Addie Lee Green,State Treasurer,,D,Tishomingo,Burnsville,69
David McRae,State Treasurer,,R,Tishomingo,Burnsville,523
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Burnsville,115
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Burnsville,472
Steve Eaton,State Senate,5,D,Tishomingo,Burnsville,86
Daniel H Sparks,State Senate,5,R,Tishomingo,Burnsville,512
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Burnsville,520
Donnie Bell,State House,21,R,Tishomingo,Burnsville,
Jim Hood,Governor,,D,Tishomingo,Coles Mill,62
Tate Reeves,Governor,,R,Tishomingo,Coles Mill,329
Bob Hickingbottom,Governor,,C,Tishomingo,Coles Mill,4
David R Singletary,Governor,,IND,Tishomingo,Coles Mill,3
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Coles Mill,334
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Coles Mill,52
Johnny DuPree,Secretary of State,,D,Tishomingo,Coles Mill,49
Michael Watson,Secretary of State,,R,Tishomingo,Coles Mill,327
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Coles Mill,61
Lynn Fitch,Attorney General,,R,Tishomingo,Coles Mill,326
Shad White,State Auditor,,R,Tishomingo,Coles Mill,340
Addie Lee Green,State Treasurer,,D,Tishomingo,Coles Mill,39
David McRae,State Treasurer,,R,Tishomingo,Coles Mill,347
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Coles Mill,58
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Coles Mill,321
Steve Eaton,State Senate,5,D,Tishomingo,Coles Mill,56
Daniel H Sparks,State Senate,5,R,Tishomingo,Coles Mill,330
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Coles Mill,338
Donnie Bell,State House,21,R,Tishomingo,Coles Mill,
Jim Hood,Governor,,D,Tishomingo,Cotton Springs,25
Tate Reeves,Governor,,R,Tishomingo,Cotton Springs,139
Bob Hickingbottom,Governor,,C,Tishomingo,Cotton Springs,1
David R Singletary,Governor,,IND,Tishomingo,Cotton Springs,5
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Cotton Springs,154
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Cotton Springs,15
Johnny DuPree,Secretary of State,,D,Tishomingo,Cotton Springs,18
Michael Watson,Secretary of State,,R,Tishomingo,Cotton Springs,147
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Cotton Springs,16
Lynn Fitch,Attorney General,,R,Tishomingo,Cotton Springs,151
Shad White,State Auditor,,R,Tishomingo,Cotton Springs,155
Addie Lee Green,State Treasurer,,D,Tishomingo,Cotton Springs,12
David McRae,State Treasurer,,R,Tishomingo,Cotton Springs,155
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Cotton Springs,17
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Cotton Springs,148
Steve Eaton,State Senate,5,D,Tishomingo,Cotton Springs,23
Daniel H Sparks,State Senate,5,R,Tishomingo,Cotton Springs,146
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Cotton Springs,
Donnie Bell,State House,21,R,Tishomingo,Cotton Springs,155
Jim Hood,Governor,,D,Tishomingo,Dennis,35
Tate Reeves,Governor,,R,Tishomingo,Dennis,168
Bob Hickingbottom,Governor,,C,Tishomingo,Dennis,0
David R Singletary,Governor,,IND,Tishomingo,Dennis,3
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Dennis,183
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Dennis,22
Johnny DuPree,Secretary of State,,D,Tishomingo,Dennis,14
Michael Watson,Secretary of State,,R,Tishomingo,Dennis,186
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Dennis,20
Lynn Fitch,Attorney General,,R,Tishomingo,Dennis,183
Shad White,State Auditor,,R,Tishomingo,Dennis,192
Addie Lee Green,State Treasurer,,D,Tishomingo,Dennis,16
David McRae,State Treasurer,,R,Tishomingo,Dennis,184
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Dennis,20
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Dennis,179
Steve Eaton,State Senate,5,D,Tishomingo,Dennis,24
Daniel H Sparks,State Senate,5,R,Tishomingo,Dennis,183
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Dennis,
Donnie Bell,State House,21,R,Tishomingo,Dennis,196
Jim Hood,Governor,,D,Tishomingo,East Iuka,287
Tate Reeves,Governor,,R,Tishomingo,East Iuka,634
Bob Hickingbottom,Governor,,C,Tishomingo,East Iuka,0
David R Singletary,Governor,,IND,Tishomingo,East Iuka,17
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,East Iuka,714
Jay Hughes,Lieutenant Governor,,D,Tishomingo,East Iuka,210
Johnny DuPree,Secretary of State,,D,Tishomingo,East Iuka,215
Michael Watson,Secretary of State,,R,Tishomingo,East Iuka,696
Jennifer Riley Collins,Attorney General,,D,Tishomingo,East Iuka,227
Lynn Fitch,Attorney General,,R,Tishomingo,East Iuka,693
Shad White,State Auditor,,R,Tishomingo,East Iuka,811
Addie Lee Green,State Treasurer,,D,Tishomingo,East Iuka,172
David McRae,State Treasurer,,R,Tishomingo,East Iuka,737
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,East Iuka,222
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,East Iuka,683
Steve Eaton,State Senate,5,D,Tishomingo,East Iuka,203
Daniel H Sparks,State Senate,5,R,Tishomingo,East Iuka,712
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,East Iuka,791
Donnie Bell,State House,21,R,Tishomingo,East Iuka,
Jim Hood,Governor,,D,Tishomingo,Golden,56
Tate Reeves,Governor,,R,Tishomingo,Golden,331
Bob Hickingbottom,Governor,,C,Tishomingo,Golden,1
David R Singletary,Governor,,IND,Tishomingo,Golden,1
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Golden,352
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Golden,37
Johnny DuPree,Secretary of State,,D,Tishomingo,Golden,32
Michael Watson,Secretary of State,,R,Tishomingo,Golden,354
Jennifer Riley Collins,Attorney General,,D,Tishomingo,Golden,36
Lynn Fitch,Attorney General,,R,Tishomingo,Golden,348
Shad White,State Auditor,,R,Tishomingo,Golden,354
Addie Lee Green,State Treasurer,,D,Tishomingo,Golden,30
David McRae,State Treasurer,,R,Tishomingo,Golden,355
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Tishomingo,Golden,37
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Tishomingo,Golden,345
Steve Eaton,State Senate,5,D,Tishomingo,Golden,24
Daniel H Sparks,State Senate,5,R,Tishomingo,Golden,365
Lester E 'Bubba' Carpenter,State House,1,R,Tishomingo,Golden,
Donnie Bell,State House,21,R,Tishomingo,Golden,355
Jim Hood,Governor,,D,Tishomingo,Hubbard Salem,23
Tate Reeves,Governor,,R,Tishomingo,Hubbard Salem,73
Bob Hickingbottom,Governor,,C,Tishomingo,Hubbard Salem,0
David R Singletary,Governor,,IND,Tishomingo,Hubbard Salem,1
Delbert Hosemann,Lieutenant Governor,,R,Tishomingo,Hubbard Salem,81
Jay Hughes,Lieutenant Governor,,D,Tishomingo,Hubbard Salem,14
