candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Wayne,Beat Four,27
Tate Reeves,Governor,,R,Wayne,Beat Four,102
Bill Waller Jr.,Governor,,R,Wayne,Beat Four,28
Delbert Hosemann,Lieutenant Governor,,R,Wayne,Beat Four,122
Shane Quick,Lieutenant Governor,,R,Wayne,Beat Four,27
Sam Britton,Secretary of State,,R,Wayne,Beat Four,129
Michael Watson,Secretary of State,,R,Wayne,Beat Four,26
Mark Baker,Attorney General,,R,Wayne,Beat Four,61
Lynn Fitch,Attorney General,,R,Wayne,Beat Four,80
Andy Taggart,Attorney General,,R,Wayne,Beat Four,13
Shad White,State Auditor,,R,Wayne,Beat Four,148
Eugene S. 'Buck' Clarke,State Treasurer,,R,Wayne,Beat Four,74
David McRae,State Treasurer,,R,Wayne,Beat Four,79
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Wayne,Beat Four,149
Mike Chaney,Commissioner of Insurance,,R,Wayne,Beat Four,152
Dennis DeBar Jr.,State Senate,43,R,Wayne,Beat Four,149
Shane Barnett,State House,86,R,Wayne,Beat Four,154
Michael Brown,Governor,,D,Wayne,Beat Four,34
William Bond Compton Jr.,Governor,,D,Wayne,Beat Four,5
Jim Hood,Governor,,D,Wayne,Beat Four,138
Robert J. Ray,Governor,,D,Wayne,Beat Four,7
Robert Shuler Smith,Governor,,D,Wayne,Beat Four,16
Gregory Wash,Governor,,D,Wayne,Beat Four,3
Velesha P Williams,Governor,,D,Wayne,Beat Four,8
Albert Wilson,Governor,,D,Wayne,Beat Four,7
Jay Hughes,Lieutenant Governor,,D,Wayne,Beat Four,199
Johnny DuPree,Secretary of State,,D,Wayne,Beat Four,84
Maryra Hodges Hunt,Secretary of State,,D,Wayne,Beat Four,122
Jennifer Riley Collins,Attorney General,,D,Wayne,Beat Four,199
Addie Lee Green,State Treasurer,,D,Wayne,Beat Four,192
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Wayne,Beat Four,200
Robert E. Amos,Commissioner of Insurance,,D,Wayne,Beat Four,198
Robert Foster,Governor,,R,Wayne,Big Rock,1
Tate Reeves,Governor,,R,Wayne,Big Rock,7
Bill Waller Jr.,Governor,,R,Wayne,Big Rock,8
Delbert Hosemann,Lieutenant Governor,,R,Wayne,Big Rock,14
Shane Quick,Lieutenant Governor,,R,Wayne,Big Rock,1
Sam Britton,Secretary of State,,R,Wayne,Big Rock,16
Michael Watson,Secretary of State,,R,Wayne,Big Rock,1
Mark Baker,Attorney General,,R,Wayne,Big Rock,5
Lynn Fitch,Attorney General,,R,Wayne,Big Rock,11
Andy Taggart,Attorney General,,R,Wayne,Big Rock,0
Shad White,State Auditor,,R,Wayne,Big Rock,15
Eugene S. 'Buck' Clarke,State Treasurer,,R,Wayne,Big Rock,5
David McRae,State Treasurer,,R,Wayne,Big Rock,11
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Wayne,Big Rock,14
Mike Chaney,Commissioner of Insurance,,R,Wayne,Big Rock,14
Dennis DeBar Jr.,State Senate,43,R,Wayne,Big Rock,15
Shane Barnett,State House,86,R,Wayne,Big Rock,15
Michael Brown,Governor,,D,Wayne,Big Rock,4
William Bond Compton Jr.,Governor,,D,Wayne,Big Rock,3
Jim Hood,Governor,,D,Wayne,Big Rock,59
Robert J. Ray,Governor,,D,Wayne,Big Rock,4
Robert Shuler Smith,Governor,,D,Wayne,Big Rock,3
Gregory Wash,Governor,,D,Wayne,Big Rock,0
Velesha P Williams,Governor,,D,Wayne,Big Rock,7
Albert Wilson,Governor,,D,Wayne,Big Rock,1
Jay Hughes,Lieutenant Governor,,D,Wayne,Big Rock,68
Johnny DuPree,Secretary of State,,D,Wayne,Big Rock,53
Maryra Hodges Hunt,Secretary of State,,D,Wayne,Big Rock,25
Jennifer Riley Collins,Attorney General,,D,Wayne,Big Rock,70
Addie Lee Green,State Treasurer,,D,Wayne,Big Rock,64
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Wayne,Big Rock,64
Robert E. Amos,Commissioner of Insurance,,D,Wayne,Big Rock,65
Robert Foster,Governor,,R,Wayne,Buckatunna,8
Tate Reeves,Governor,,R,Wayne,Buckatunna,31
Bill Waller Jr.,Governor,,R,Wayne,Buckatunna,7
Delbert Hosemann,Lieutenant Governor,,R,Wayne,Buckatunna,33
Shane Quick,Lieutenant Governor,,R,Wayne,Buckatunna,8
Sam Britton,Secretary of State,,R,Wayne,Buckatunna,36
Michael Watson,Secretary of State,,R,Wayne,Buckatunna,11
Mark Baker,Attorney General,,R,Wayne,Buckatunna,15
Lynn Fitch,Attorney General,,R,Wayne,Buckatunna,22
Andy Taggart,Attorney General,,R,Wayne,Buckatunna,6
Shad White,State Auditor,,R,Wayne,Buckatunna,39
Eugene S. 'Buck' Clarke,State Treasurer,,R,Wayne,Buckatunna,22
David McRae,State Treasurer,,R,Wayne,Buckatunna,22
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Wayne,Buckatunna,37
Mike Chaney,Commissioner of Insurance,,R,Wayne,Buckatunna,39
Dennis DeBar Jr.,State Senate,43,R,Wayne,Buckatunna,41
Shane Barnett,State House,86,R,Wayne,Buckatunna,46
Michael Brown,Governor,,D,Wayne,Buckatunna,25
William Bond Compton Jr.,Governor,,D,Wayne,Buckatunna,6
Jim Hood,Governor,,D,Wayne,Buckatunna,148
Robert J. Ray,Governor,,D,Wayne,Buckatunna,4
Robert Shuler Smith,Governor,,D,Wayne,Buckatunna,5
Gregory Wash,Governor,,D,Wayne,Buckatunna,4
Velesha P Williams,Governor,,D,Wayne,Buckatunna,12
Albert Wilson,Governor,,D,Wayne,Buckatunna,7
Jay Hughes,Lieutenant Governor,,D,Wayne,Buckatunna,169
Johnny DuPree,Secretary of State,,D,Wayne,Buckatunna,165
Maryra Hodges Hunt,Secretary of State,,D,Wayne,Buckatunna,45
Jennifer Riley Collins,Attorney General,,D,Wayne,Buckatunna,172
Addie Lee Green,State Treasurer,,D,Wayne,Buckatunna,169
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Wayne,Buckatunna,173
Robert E. Amos,Commissioner of Insurance,,D,Wayne,Buckatunna,177
Robert Foster,Governor,,R,Wayne,Chapparal/Diamond,5
Tate Reeves,Governor,,R,Wayne,Chapparal/Diamond,2
Bill Waller Jr.,Governor,,R,Wayne,Chapparal/Diamond,3
Delbert Hosemann,Lieutenant Governor,,R,Wayne,Chapparal/Diamond,8
Shane Quick,Lieutenant Governor,,R,Wayne,Chapparal/Diamond,1
Sam Britton,Secretary of State,,R,Wayne,Chapparal/Diamond,10
Michael Watson,Secretary of State,,R,Wayne,Chapparal/Diamond,0
Mark Baker,Attorney General,,R,Wayne,Chapparal/Diamond,1
Lynn Fitch,Attorney General,,R,Wayne,Chapparal/Diamond,7
Andy Taggart,Attorney General,,R,Wayne,Chapparal/Diamond,2
Shad White,State Auditor,,R,Wayne,Chapparal/Diamond,8
Eugene S. 'Buck' Clarke,State Treasurer,,R,Wayne,Chapparal/Diamond,2
