candidate,office,district,party,county,precinct,votes
Chris Brown,State House,20,R,Itawamba,Bounds,x
Donnie Bell,State House,21,R,Itawamba,Bounds,110
Jim Hood,Governor,,D,Itawamba,Cardsville,22
Tate Reeves,Governor,,R,Itawamba,Cardsville,102
Bob Hickingbottom,Governor,,C,Itawamba,Cardsville,0
David R Singletary,Governor,,IND,Itawamba,Cardsville,0
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Cardsville,106
Jay Hughes,Lieutenant Governor,,D,Itawamba,Cardsville,18
Johnny DuPree,Secretary of State,,D,Itawamba,Cardsville,14
Michael Watson,Secretary of State,,R,Itawamba,Cardsville,110
Jennifer Riley Collins,Attorney General,,D,Itawamba,Cardsville,12
Lynn Fitch,Attorney General,,R,Itawamba,Cardsville,113
Shad White,State Auditor,,R,Itawamba,Cardsville,122
Addie Lee Green,State Treasurer,,D,Itawamba,Cardsville,11
David McRae,State Treasurer,,R,Itawamba,Cardsville,114
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Cardsville,13
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Cardsville,112
Steve Eaton,State Senate,5,D,Itawamba,Cardsville,x
Daniel H Sparks,State Senate,5,R,Itawamba,Cardsville,x
Chad McMahan,State Senate,6,R,Itawamba,Cardsville,x
Hob Bryan,State Senate,7,D,Itawamba,Cardsville,95
Randy P Boyd,State House,19,R,Itawamba,Cardsville,x
Chris Brown,State House,20,R,Itawamba,Cardsville,x
Donnie Bell,State House,21,R,Itawamba,Cardsville,122
Jim Hood,Governor,,D,Itawamba,Carolina,50
Tate Reeves,Governor,,R,Itawamba,Carolina,145
Bob Hickingbottom,Governor,,C,Itawamba,Carolina,0
David R Singletary,Governor,,IND,Itawamba,Carolina,3
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Carolina,162
Jay Hughes,Lieutenant Governor,,D,Itawamba,Carolina,36
Johnny DuPree,Secretary of State,,D,Itawamba,Carolina,30
Michael Watson,Secretary of State,,R,Itawamba,Carolina,166
Jennifer Riley Collins,Attorney General,,D,Itawamba,Carolina,39
Lynn Fitch,Attorney General,,R,Itawamba,Carolina,158
Shad White,State Auditor,,R,Itawamba,Carolina,180
Addie Lee Green,State Treasurer,,D,Itawamba,Carolina,34
David McRae,State Treasurer,,R,Itawamba,Carolina,163
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Carolina,42
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Carolina,154
Steve Eaton,State Senate,5,D,Itawamba,Carolina,x
Daniel H Sparks,State Senate,5,R,Itawamba,Carolina,x
Chad McMahan,State Senate,6,R,Itawamba,Carolina,x
Hob Bryan,State Senate,7,D,Itawamba,Carolina,130
Randy P Boyd,State House,19,R,Itawamba,Carolina,x
Chris Brown,State House,20,R,Itawamba,Carolina,x
Donnie Bell,State House,21,R,Itawamba,Carolina,175
Jim Hood,Governor,,D,Itawamba,Centerville,41
Tate Reeves,Governor,,R,Itawamba,Centerville,204
Bob Hickingbottom,Governor,,C,Itawamba,Centerville,1
David R Singletary,Governor,,IND,Itawamba,Centerville,1
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Centerville,220
Jay Hughes,Lieutenant Governor,,D,Itawamba,Centerville,25
Johnny DuPree,Secretary of State,,D,Itawamba,Centerville,29
Michael Watson,Secretary of State,,R,Itawamba,Centerville,213
Jennifer Riley Collins,Attorney General,,D,Itawamba,Centerville,30
Lynn Fitch,Attorney General,,R,Itawamba,Centerville,215
Shad White,State Auditor,,R,Itawamba,Centerville,222
Addie Lee Green,State Treasurer,,D,Itawamba,Centerville,24
David McRae,State Treasurer,,R,Itawamba,Centerville,217
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Centerville,28
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Centerville,212
Steve Eaton,State Senate,5,D,Itawamba,Centerville,0
Daniel H Sparks,State Senate,5,R,Itawamba,Centerville,1
Chad McMahan,State Senate,6,R,Itawamba,Centerville,230
Hob Bryan,State Senate,7,D,Itawamba,Centerville,x
Randy P Boyd,State House,19,R,Itawamba,Centerville,225
Chris Brown,State House,20,R,Itawamba,Centerville,x
Donnie Bell,State House,21,R,Itawamba,Centerville,x
Jim Hood,Governor,,D,Itawamba,Clay,89
Tate Reeves,Governor,,R,Itawamba,Clay,445
Bob Hickingbottom,Governor,,C,Itawamba,Clay,4
David R Singletary,Governor,,IND,Itawamba,Clay,4
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Clay,498
Jay Hughes,Lieutenant Governor,,D,Itawamba,Clay,45
Johnny DuPree,Secretary of State,,D,Itawamba,Clay,52
Michael Watson,Secretary of State,,R,Itawamba,Clay,485
Jennifer Riley Collins,Attorney General,,D,Itawamba,Clay,54
Lynn Fitch,Attorney General,,R,Itawamba,Clay,487
Shad White,State Auditor,,R,Itawamba,Clay,521
Addie Lee Green,State Treasurer,,D,Itawamba,Clay,34
David McRae,State Treasurer,,R,Itawamba,Clay,505
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Clay,64
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Clay,472
Steve Eaton,State Senate,5,D,Itawamba,Clay,45
Daniel H Sparks,State Senate,5,R,Itawamba,Clay,497
Chad McMahan,State Senate,6,R,Itawamba,Clay,x
Hob Bryan,State Senate,7,D,Itawamba,Clay,x
Randy P Boyd,State House,19,R,Itawamba,Clay,x
Chris Brown,State House,20,R,Itawamba,Clay,x
Donnie Bell,State House,21,R,Itawamba,Clay,521
Jim Hood,Governor,,D,Itawamba,Courthouse,25
Tate Reeves,Governor,,R,Itawamba,Courthouse,130
Bob Hickingbottom,Governor,,C,Itawamba,Courthouse,1
David R Singletary,Governor,,IND,Itawamba,Courthouse,4
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Courthouse,133
Jay Hughes,Lieutenant Governor,,D,Itawamba,Courthouse,24
Johnny DuPree,Secretary of State,,D,Itawamba,Courthouse,22
Michael Watson,Secretary of State,,R,Itawamba,Courthouse,134
Jennifer Riley Collins,Attorney General,,D,Itawamba,Courthouse,23
Lynn Fitch,Attorney General,,R,Itawamba,Courthouse,136
Shad White,State Auditor,,R,Itawamba,Courthouse,145
Addie Lee Green,State Treasurer,,D,Itawamba,Courthouse,19
David McRae,State Treasurer,,R,Itawamba,Courthouse,140
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Courthouse,24
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Courthouse,132
Steve Eaton,State Senate,5,D,Itawamba,Courthouse,24
Daniel H Sparks,State Senate,5,R,Itawamba,Courthouse,134
Chad McMahan,State Senate,6,R,Itawamba,Courthouse,x
Hob Bryan,State Senate,7,D,Itawamba,Courthouse,x
Randy P Boyd,State House,19,R,Itawamba,Courthouse,x
Chris Brown,State House,20,R,Itawamba,Courthouse,x
Donnie Bell,State House,21,R,Itawamba,Courthouse,145
Jim Hood,Governor,,D,Itawamba,Dorsey,57
Tate Reeves,Governor,,R,Itawamba,Dorsey,369
Bob Hickingbottom,Governor,,C,Itawamba,Dorsey,1
David R Singletary,Governor,,IND,Itawamba,Dorsey,3
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Dorsey,385
Jay Hughes,Lieutenant Governor,,D,Itawamba,Dorsey,46
Johnny DuPree,Secretary of State,,D,Itawamba,Dorsey,32
Michael Watson,Secretary of State,,R,Itawamba,Dorsey,392
Jennifer Riley Collins,Attorney General,,D,Itawamba,Dorsey,42
Lynn Fitch,Attorney General,,R,Itawamba,Dorsey,387
Shad White,State Auditor,,R,Itawamba,Dorsey,412
Addie Lee Green,State Treasurer,,D,Itawamba,Dorsey,23
David McRae,State Treasurer,,R,Itawamba,Dorsey,403
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Dorsey,36
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Dorsey,386
Steve Eaton,State Senate,5,D,Itawamba,Dorsey,x
Daniel H Sparks,State Senate,5,R,Itawamba,Dorsey,x
Chad McMahan,State Senate,6,R,Itawamba,Dorsey,x
Hob Bryan,State Senate,7,D,Itawamba,Dorsey,268
Randy P Boyd,State House,19,R,Itawamba,Dorsey,398
Chris Brown,State House,20,R,Itawamba,Dorsey,x
Donnie Bell,State House,21,R,Itawamba,Dorsey,x
Jim Hood,Governor,,D,Itawamba,Evergreen,102
Tate Reeves,Governor,,R,Itawamba,Evergreen,161
Bob Hickingbottom,Governor,,C,Itawamba,Evergreen,1
David R Singletary,Governor,,IND,Itawamba,Evergreen,1
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Evergreen,187
Jay Hughes,Lieutenant Governor,,D,Itawamba,Evergreen,72
Johnny DuPree,Secretary of State,,D,Itawamba,Evergreen,79
Michael Watson,Secretary of State,,R,Itawamba,Evergreen,178
Jennifer Riley Collins,Attorney General,,D,Itawamba,Evergreen,89
Lynn Fitch,Attorney General,,R,Itawamba,Evergreen,174
Shad White,State Auditor,,R,Itawamba,Evergreen,204
Addie Lee Green,State Treasurer,,D,Itawamba,Evergreen,77
David McRae,State Treasurer,,R,Itawamba,Evergreen,186
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Evergreen,92
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Evergreen,168
Steve Eaton,State Senate,5,D,Itawamba,Evergreen,x
Daniel H Sparks,State Senate,5,R,Itawamba,Evergreen,x
Chad McMahan,State Senate,6,R,Itawamba,Evergreen,x
Hob Bryan,State Senate,7,D,Itawamba,Evergreen,184
Randy P Boyd,State House,19,R,Itawamba,Evergreen,x
Chris Brown,State House,20,R,Itawamba,Evergreen,28
Donnie Bell,State House,21,R,Itawamba,Evergreen,182
Jim Hood,Governor,,D,Itawamba,Fairview-Pleasanton,25
Tate Reeves,Governor,,R,Itawamba,Fairview-Pleasanton,74
Bob Hickingbottom,Governor,,C,Itawamba,Fairview-Pleasanton,2
David R Singletary,Governor,,IND,Itawamba,Fairview-Pleasanton,0
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Fairview-Pleasanton,87
Jay Hughes,Lieutenant Governor,,D,Itawamba,Fairview-Pleasanton,13
Johnny DuPree,Secretary of State,,D,Itawamba,Fairview-Pleasanton,12
Michael Watson,Secretary of State,,R,Itawamba,Fairview-Pleasanton,86
Jennifer Riley Collins,Attorney General,,D,Itawamba,Fairview-Pleasanton,16
Lynn Fitch,Attorney General,,R,Itawamba,Fairview-Pleasanton,84
Shad White,State Auditor,,R,Itawamba,Fairview-Pleasanton,92
Addie Lee Green,State Treasurer,,D,Itawamba,Fairview-Pleasanton,10
David McRae,State Treasurer,,R,Itawamba,Fairview-Pleasanton,89
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Fairview-Pleasanton,13
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Fairview-Pleasanton,86
Steve Eaton,State Senate,5,D,Itawamba,Fairview-Pleasanton,15
Daniel H Sparks,State Senate,5,R,Itawamba,Fairview-Pleasanton,85
Chad McMahan,State Senate,6,R,Itawamba,Fairview-Pleasanton,x
Hob Bryan,State Senate,7,D,Itawamba,Fairview-Pleasanton,x
Randy P Boyd,State House,19,R,Itawamba,Fairview-Pleasanton,x
Chris Brown,State House,20,R,Itawamba,Fairview-Pleasanton,x
Donnie Bell,State House,21,R,Itawamba,Fairview-Pleasanton,93
Jim Hood,Governor,,D,Itawamba,Fawn Grove,54
Tate Reeves,Governor,,R,Itawamba,Fawn Grove,237
Bob Hickingbottom,Governor,,C,Itawamba,Fawn Grove,0
David R Singletary,Governor,,IND,Itawamba,Fawn Grove,3
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Fawn Grove,264
Jay Hughes,Lieutenant Governor,,D,Itawamba,Fawn Grove,29
Johnny DuPree,Secretary of State,,D,Itawamba,Fawn Grove,32
Michael Watson,Secretary of State,,R,Itawamba,Fawn Grove,261
Jennifer Riley Collins,Attorney General,,D,Itawamba,Fawn Grove,40
Lynn Fitch,Attorney General,,R,Itawamba,Fawn Grove,250
Shad White,State Auditor,,R,Itawamba,Fawn Grove,266
Addie Lee Green,State Treasurer,,D,Itawamba,Fawn Grove,21
David McRae,State Treasurer,,R,Itawamba,Fawn Grove,270
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Fawn Grove,33
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Fawn Grove,254
Steve Eaton,State Senate,5,D,Itawamba,Fawn Grove,x
Daniel H Sparks,State Senate,5,R,Itawamba,Fawn Grove,x
Chad McMahan,State Senate,6,R,Itawamba,Fawn Grove,275
Hob Bryan,State Senate,7,D,Itawamba,Fawn Grove,x
Randy P Boyd,State House,19,R,Itawamba,Fawn Grove,270
Chris Brown,State House,20,R,Itawamba,Fawn Grove,x
Donnie Bell,State House,21,R,Itawamba,Fawn Grove,x
Jim Hood,Governor,,D,Itawamba,Friendship,33
Tate Reeves,Governor,,R,Itawamba,Friendship,96
Bob Hickingbottom,Governor,,C,Itawamba,Friendship,0
David R Singletary,Governor,,IND,Itawamba,Friendship,0
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Friendship,112
Jay Hughes,Lieutenant Governor,,D,Itawamba,Friendship,17
Johnny DuPree,Secretary of State,,D,Itawamba,Friendship,22
Michael Watson,Secretary of State,,R,Itawamba,Friendship,106
Jennifer Riley Collins,Attorney General,,D,Itawamba,Friendship,20
Lynn Fitch,Attorney General,,R,Itawamba,Friendship,108
Shad White,State Auditor,,R,Itawamba,Friendship,120
Addie Lee Green,State Treasurer,,D,Itawamba,Friendship,17
David McRae,State Treasurer,,R,Itawamba,Friendship,112
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Friendship,25
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Friendship,104
Steve Eaton,State Senate,5,D,Itawamba,Friendship,22
Daniel H Sparks,State Senate,5,R,Itawamba,Friendship,107
Chad McMahan,State Senate,6,R,Itawamba,Friendship,x
Hob Bryan,State Senate,7,D,Itawamba,Friendship,x
Randy P Boyd,State House,19,R,Itawamba,Friendship,14
Chris Brown,State House,20,R,Itawamba,Friendship,x
Donnie Bell,State House,21,R,Itawamba,Friendship,106
Jim Hood,Governor,,D,Itawamba,Friendship 1D,15
Tate Reeves,Governor,,R,Itawamba,Friendship 1D,47
Bob Hickingbottom,Governor,,C,Itawamba,Friendship 1D,2
David R Singletary,Governor,,IND,Itawamba,Friendship 1D,4
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Friendship 1D,61
Jay Hughes,Lieutenant Governor,,D,Itawamba,Friendship 1D,7
Johnny DuPree,Secretary of State,,D,Itawamba,Friendship 1D,10
Michael Watson,Secretary of State,,R,Itawamba,Friendship 1D,57
Jennifer Riley Collins,Attorney General,,D,Itawamba,Friendship 1D,7
Lynn Fitch,Attorney General,,R,Itawamba,Friendship 1D,61
Shad White,State Auditor,,R,Itawamba,Friendship 1D,66
Addie Lee Green,State Treasurer,,D,Itawamba,Friendship 1D,7
David McRae,State Treasurer,,R,Itawamba,Friendship 1D,60
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Friendship 1D,7
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Friendship 1D,60
Steve Eaton,State Senate,5,D,Itawamba,Friendship 1D,9
Daniel H Sparks,State Senate,5,R,Itawamba,Friendship 1D,59
Chad McMahan,State Senate,6,R,Itawamba,Friendship 1D,x
Hob Bryan,State Senate,7,D,Itawamba,Friendship 1D,x
Randy P Boyd,State House,19,R,Itawamba,Friendship 1D,22
Chris Brown,State House,20,R,Itawamba,Friendship 1D,x
Donnie Bell,State House,21,R,Itawamba,Friendship 1D,45
Jim Hood,Governor,,D,Itawamba,Friendship 4D,8
Tate Reeves,Governor,,R,Itawamba,Friendship 4D,48
Bob Hickingbottom,Governor,,C,Itawamba,Friendship 4D,1
David R Singletary,Governor,,IND,Itawamba,Friendship 4D,0
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Friendship 4D,55
Jay Hughes,Lieutenant Governor,,D,Itawamba,Friendship 4D,2
Johnny DuPree,Secretary of State,,D,Itawamba,Friendship 4D,1
Michael Watson,Secretary of State,,R,Itawamba,Friendship 4D,54
Jennifer Riley Collins,Attorney General,,D,Itawamba,Friendship 4D,5
Lynn Fitch,Attorney General,,R,Itawamba,Friendship 4D,52
Shad White,State Auditor,,R,Itawamba,Friendship 4D,54
Addie Lee Green,State Treasurer,,D,Itawamba,Friendship 4D,2
David McRae,State Treasurer,,R,Itawamba,Friendship 4D,55
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Friendship 4D,3
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Friendship 4D,53
Steve Eaton,State Senate,5,D,Itawamba,Friendship 4D,2
Daniel H Sparks,State Senate,5,R,Itawamba,Friendship 4D,55
Chad McMahan,State Senate,6,R,Itawamba,Friendship 4D,x
Hob Bryan,State Senate,7,D,Itawamba,Friendship 4D,x
Randy P Boyd,State House,19,R,Itawamba,Friendship 4D,x
Chris Brown,State House,20,R,Itawamba,Friendship 4D,x
Donnie Bell,State House,21,R,Itawamba,Friendship 4D,52
Jim Hood,Governor,,D,Itawamba,Friendship 5D,14
Tate Reeves,Governor,,R,Itawamba,Friendship 5D,56
Bob Hickingbottom,Governor,,C,Itawamba,Friendship 5D,0
David R Singletary,Governor,,IND,Itawamba,Friendship 5D,1
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Friendship 5D,62
Jay Hughes,Lieutenant Governor,,D,Itawamba,Friendship 5D,8
Johnny DuPree,Secretary of State,,D,Itawamba,Friendship 5D,6
Michael Watson,Secretary of State,,R,Itawamba,Friendship 5D,65
Jennifer Riley Collins,Attorney General,,D,Itawamba,Friendship 5D,6
Lynn Fitch,Attorney General,,R,Itawamba,Friendship 5D,63
Shad White,State Auditor,,R,Itawamba,Friendship 5D,66
Addie Lee Green,State Treasurer,,D,Itawamba,Friendship 5D,6
David McRae,State Treasurer,,R,Itawamba,Friendship 5D,65
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Friendship 5D,7
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Friendship 5D,63
Steve Eaton,State Senate,5,D,Itawamba,Friendship 5D,11
Daniel H Sparks,State Senate,5,R,Itawamba,Friendship 5D,59
Chad McMahan,State Senate,6,R,Itawamba,Friendship 5D,x
Hob Bryan,State Senate,7,D,Itawamba,Friendship 5D,x
Randy P Boyd,State House,19,R,Itawamba,Friendship 5D,3
Chris Brown,State House,20,R,Itawamba,Friendship 5D,x
Donnie Bell,State House,21,R,Itawamba,Friendship 5D,63
Jim Hood,Governor,,D,Itawamba,Greenwood,127
Tate Reeves,Governor,,R,Itawamba,Greenwood,154
Bob Hickingbottom,Governor,,C,Itawamba,Greenwood,1
David R Singletary,Governor,,IND,Itawamba,Greenwood,1
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Greenwood,176
Jay Hughes,Lieutenant Governor,,D,Itawamba,Greenwood,103
Johnny DuPree,Secretary of State,,D,Itawamba,Greenwood,105
Michael Watson,Secretary of State,,R,Itawamba,Greenwood,170
Jennifer Riley Collins,Attorney General,,D,Itawamba,Greenwood,117
Lynn Fitch,Attorney General,,R,Itawamba,Greenwood,164
Shad White,State Auditor,,R,Itawamba,Greenwood,203
Addie Lee Green,State Treasurer,,D,Itawamba,Greenwood,103
David McRae,State Treasurer,,R,Itawamba,Greenwood,174
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Greenwood,112
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Greenwood,163
Steve Eaton,State Senate,5,D,Itawamba,Greenwood,x
Daniel H Sparks,State Senate,5,R,Itawamba,Greenwood,x
Chad McMahan,State Senate,6,R,Itawamba,Greenwood,x
Hob Bryan,State Senate,7,D,Itawamba,Greenwood,215
Randy P Boyd,State House,19,R,Itawamba,Greenwood,x
Chris Brown,State House,20,R,Itawamba,Greenwood,x
Donnie Bell,State House,21,R,Itawamba,Greenwood,202
Jim Hood,Governor,,D,Itawamba,Icdc,144
Tate Reeves,Governor,,R,Itawamba,Icdc,291
Bob Hickingbottom,Governor,,C,Itawamba,Icdc,1
David R Singletary,Governor,,IND,Itawamba,Icdc,2
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,Icdc,331
Jay Hughes,Lieutenant Governor,,D,Itawamba,Icdc,109
Johnny DuPree,Secretary of State,,D,Itawamba,Icdc,124
Michael Watson,Secretary of State,,R,Itawamba,Icdc,309
Jennifer Riley Collins,Attorney General,,D,Itawamba,Icdc,134
Lynn Fitch,Attorney General,,R,Itawamba,Icdc,311
Shad White,State Auditor,,R,Itawamba,Icdc,364
Addie Lee Green,State Treasurer,,D,Itawamba,Icdc,112
David McRae,State Treasurer,,R,Itawamba,Icdc,326
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Itawamba,Icdc,136
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Itawamba,Icdc,303
Steve Eaton,State Senate,5,D,Itawamba,Icdc,133
Daniel H Sparks,State Senate,5,R,Itawamba,Icdc,303
Chad McMahan,State Senate,6,R,Itawamba,Icdc,x
Hob Bryan,State Senate,7,D,Itawamba,Icdc,x
Randy P Boyd,State House,19,R,Itawamba,Icdc,x
Chris Brown,State House,20,R,Itawamba,Icdc,x
Donnie Bell,State House,21,R,Itawamba,Icdc,374
Jim Hood,Governor,,D,Itawamba,James Creek,18
Tate Reeves,Governor,,R,Itawamba,James Creek,95
Bob Hickingbottom,Governor,,C,Itawamba,James Creek,1
David R Singletary,Governor,,IND,Itawamba,James Creek,0
Delbert Hosemann,Lieutenant Governor,,R,Itawamba,James Creek,108
Jay Hughes,Lieutenant Governor,,D,Itawamba,James Creek,8
Johnny DuPree,Secretary of State,,D,Itawamba,James Creek,9
Michael Watson,Secretary of State,,R,Itawamba,James Creek,102
Jennifer Riley Collins,Attorney General,,D,Itawamba,James Creek,7
Lynn Fitch,Attorney General,,R,Itawamba,James Creek,107
