page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Copiah ,Beauregard ,146
2,Tate Reeves,Governor,,R,Copiah ,Beauregard ,254
2,Bob Hickingbottom,Governor,,C,Copiah ,Beauregard ,0
2,David R Singletary,Governor,,IND,Copiah ,Beauregard ,4
2,Delbert Hosemann,Lieutenant Governor,,R,Copiah ,Beauregard ,299
2,Jay Hughes,Lieutenant Governor,,D,Copiah ,Beauregard ,101
2,Johnny DuPree,Secretary of State,,D,Copiah ,Beauregard ,115
2,Michael Watson,Secretary of State,,R,Copiah ,Beauregard ,280
2,Jennifer Riley Collins,Attorney General,,D,Copiah ,Beauregard ,120
2,Lynn Fitch,Attorney General,,R,Copiah ,Beauregard ,278
2,Shad White,State Auditor,,R,Copiah ,Beauregard ,339
4,Addie Lee Green,State Treasurer,,D,Copiah ,Beauregard ,99
4,David McRae,State Treasurer,,R,Copiah ,Beauregard ,295
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Copiah ,Beauregard ,110
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Copiah ,Beauregard ,282
6,Chris Caughman ,State Senate,35,R,Copiah ,Beauregard ,x
6,Albert Butler,State Senate,36,D,Copiah ,Beauregard ,269
6,Sally Doty,State Senate,39,R,Copiah ,Beauregard ,x
6,Tom Weathersby,State House,62,R,Copiah ,Beauregard ,x
6,Gregory L Holloway Sr. ,State House,76,D,Copiah ,Beauregard ,141
6,Bob Evans,State House,91,D,Copiah ,Beauregard ,x
6,Becky Currie,State House,92,R,Copiah ,Beauregard ,200
2,Jim Hood,Governor,,D,Copiah ,Carpenter,97
2,Tate Reeves,Governor,,R,Copiah ,Carpenter,39
2,Bob Hickingbottom,Governor,,C,Copiah ,Carpenter,0
2,David R Singletary,Governor,,IND,Copiah ,Carpenter,0
2,Delbert Hosemann,Lieutenant Governor,,R,Copiah ,Carpenter,51
2,Jay Hughes,Lieutenant Governor,,D,Copiah ,Carpenter,82
2,Johnny DuPree,Secretary of State,,D,Copiah ,Carpenter,93
2,Michael Watson,Secretary of State,,R,Copiah ,Carpenter,40
2,Jennifer Riley Collins,Attorney General,,D,Copiah ,Carpenter,90
2,Lynn Fitch,Attorney General,,R,Copiah ,Carpenter,45
2,Shad White,State Auditor,,R,Copiah ,Carpenter,75
4,Addie Lee Green,State Treasurer,,D,Copiah ,Carpenter,92
4,David McRae,State Treasurer,,R,Copiah ,Carpenter,40
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Copiah ,Carpenter,86
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Copiah ,Carpenter,45
6,Chris Caughman ,State Senate,35,R,Copiah ,Carpenter,x
6,Albert Butler,State Senate,36,D,Copiah ,Carpenter,112
6,Sally Doty,State Senate,39,R,Copiah ,Carpenter,x
6,Tom Weathersby,State House,62,R,Copiah ,Carpenter,x
6,Gregory L Holloway Sr. ,State House,76,D,Copiah ,Carpenter,113
6,Bob Evans,State House,91,D,Copiah ,Carpenter,x
6,Becky Currie,State House,92,R,Copiah ,Carpenter,x
2,Jim Hood,Governor,,D,Copiah ,Centerpoint,268
2,Tate Reeves,Governor,,R,Copiah ,Centerpoint,324
2,Bob Hickingbottom,Governor,,C,Copiah ,Centerpoint,2
