candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Oktibbeha,Bell Schoolhouse,9
Tate Reeves,Governor,,R,Oktibbeha,Bell Schoolhouse,38
Bill Waller Jr.,Governor,,R,Oktibbeha,Bell Schoolhouse,20
Delbert Hosemann,Lieutenant Governor,,R,Oktibbeha,Bell Schoolhouse,58
Shane Quick,Lieutenant Governor,,R,Oktibbeha,Bell Schoolhouse,7
Sam Britton,Secretary of State,,R,Oktibbeha,Bell Schoolhouse,21
Michael Watson,Secretary of State,,R,Oktibbeha,Bell Schoolhouse,36
Mark Baker,Attorney General,,R,Oktibbeha,Bell Schoolhouse,9
Lynn Fitch,Attorney General,,R,Oktibbeha,Bell Schoolhouse,36
Andy Taggart,Attorney General,,R,Oktibbeha,Bell Schoolhouse,16
Shad White,State Auditor,,R,Oktibbeha,Bell Schoolhouse,54
Eugene S. 'Buck' Clarke,State Treasurer,,R,Oktibbeha,Bell Schoolhouse,37
David McRae,State Treasurer,,R,Oktibbeha,Bell Schoolhouse,27
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Oktibbeha,Bell Schoolhouse,57
Mike Chaney,Commissioner of Insurance,,R,Oktibbeha,Bell Schoolhouse,59
Gary Jackson,State Senate,15,R,Oktibbeha,Bell Schoolhouse,X
Gary A Chism,State House,37,R,Oktibbeha,Bell Schoolhouse,X
Loyd B 'Rob' Roberson,State House,43,R,Oktibbeha,Bell Schoolhouse,X
Michael Brown,Governor,,D,Oktibbeha,Bell Schoolhouse,18
William Bond Compton Jr.,Governor,,D,Oktibbeha,Bell Schoolhouse,4
Jim Hood,Governor,,D,Oktibbeha,Bell Schoolhouse,92
Robert J. Ray,Governor,,D,Oktibbeha,Bell Schoolhouse,3
Robert Shuler Smith,Governor,,D,Oktibbeha,Bell Schoolhouse,0
Gregory Wash,Governor,,D,Oktibbeha,Bell Schoolhouse,2
Velesha P Williams,Governor,,D,Oktibbeha,Bell Schoolhouse,13
Albert Wilson,Governor,,D,Oktibbeha,Bell Schoolhouse,2
Jay Hughes,Lieutenant Governor,,D,Oktibbeha,Bell Schoolhouse,104
Johnny DuPree,Secretary of State,,D,Oktibbeha,Bell Schoolhouse,78
Maryra Hodges Hunt,Secretary of State,,D,Oktibbeha,Bell Schoolhouse,40
Jennifer Riley Collins,Attorney General,,D,Oktibbeha,Bell Schoolhouse,105
Addie Lee Green,State Treasurer,,D,Oktibbeha,Bell Schoolhouse,104
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Oktibbeha,Bell Schoolhouse,109
Robert E. Amos,Commissioner of Insurance,,D,Oktibbeha,Bell Schoolhouse,102
Angela Turner Ford,State Senate,16,D,Oktibbeha,Bell Schoolhouse,108
Cheikh Taylor,State House,38,D,Oktibbeha,Bell Schoolhouse,107
Lisa Wynn,State House,38,D,Oktibbeha,Bell Schoolhouse,28
Robert Foster,Governor,,R,Oktibbeha,Center Grove/North Adaton,20
Tate Reeves,Governor,,R,Oktibbeha,Center Grove/North Adaton,81
Bill Waller Jr.,Governor,,R,Oktibbeha,Center Grove/North Adaton,36
Delbert Hosemann,Lieutenant Governor,,R,Oktibbeha,Center Grove/North Adaton,121
Shane Quick,Lieutenant Governor,,R,Oktibbeha,Center Grove/North Adaton,10
Sam Britton,Secretary of State,,R,Oktibbeha,Center Grove/North Adaton,42
Michael Watson,Secretary of State,,R,Oktibbeha,Center Grove/North Adaton,87
Mark Baker,Attorney General,,R,Oktibbeha,Center Grove/North Adaton,22
Lynn Fitch,Attorney General,,R,Oktibbeha,Center Grove/North Adaton,72
Andy Taggart,Attorney General,,R,Oktibbeha,Center Grove/North Adaton,38
Shad White,State Auditor,,R,Oktibbeha,Center Grove/North Adaton,117
Eugene S. 'Buck' Clarke,State Treasurer,,R,Oktibbeha,Center Grove/North Adaton,39
David McRae,State Treasurer,,R,Oktibbeha,Center Grove/North Adaton,93
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Oktibbeha,Center Grove/North Adaton,123
Mike Chaney,Commissioner of Insurance,,R,Oktibbeha,Center Grove/North Adaton,126
Gary Jackson,State Senate,15,R,Oktibbeha,Center Grove/North Adaton,X
Gary A Chism,State House,37,R,Oktibbeha,Center Grove/North Adaton,61
Loyd B 'Rob' Roberson,State House,43,R,Oktibbeha,Center Grove/North Adaton,66
Michael Brown,Governor,,D,Oktibbeha,Center Grove/North Adaton,23
William Bond Compton Jr.,Governor,,D,Oktibbeha,Center Grove/North Adaton,5
Jim Hood,Governor,,D,Oktibbeha,Center Grove/North Adaton,140
Robert J. Ray,Governor,,D,Oktibbeha,Center Grove/North Adaton,4
Robert Shuler Smith,Governor,,D,Oktibbeha,Center Grove/North Adaton,3
Gregory Wash,Governor,,D,Oktibbeha,Center Grove/North Adaton,0
Velesha P Williams,Governor,,D,Oktibbeha,Center Grove/North Adaton,12
Albert Wilson,Governor,,D,Oktibbeha,Center Grove/North Adaton,0
Jay Hughes,Lieutenant Governor,,D,Oktibbeha,Center Grove/North Adaton,151
Johnny DuPree,Secretary of State,,D,Oktibbeha,Center Grove/North Adaton,92
Maryra Hodges Hunt,Secretary of State,,D,Oktibbeha,Center Grove/North Adaton,74
Jennifer Riley Collins,Attorney General,,D,Oktibbeha,Center Grove/North Adaton,148
Addie Lee Green,State Treasurer,,D,Oktibbeha,Center Grove/North Adaton,146
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Oktibbeha,Center Grove/North Adaton,152
Robert E. Amos,Commissioner of Insurance,,D,Oktibbeha,Center Grove/North Adaton,146
Angela Turner Ford,State Senate,16,D,Oktibbeha,Center Grove/North Adaton,154
Cheikh Taylor,State House,38,D,Oktibbeha,Center Grove/North Adaton,X
Lisa Wynn,State House,38,D,Oktibbeha,Center Grove/North Adaton,X
Robert Foster,Governor,,R,Oktibbeha,Central Starkville,3
Tate Reeves,Governor,,R,Oktibbeha,Central Starkville,15
Bill Waller Jr.,Governor,,R,Oktibbeha,Central Starkville,30
Delbert Hosemann,Lieutenant Governor,,R,Oktibbeha,Central Starkville,40
Shane Quick,Lieutenant Governor,,R,Oktibbeha,Central Starkville,5
Sam Britton,Secretary of State,,R,Oktibbeha,Central Starkville,17
Michael Watson,Secretary of State,,R,Oktibbeha,Central Starkville,25
Mark Baker,Attorney General,,R,Oktibbeha,Central Starkville,9
Lynn Fitch,Attorney General,,R,Oktibbeha,Central Starkville,14
Andy Taggart,Attorney General,,R,Oktibbeha,Central Starkville,21
Shad White,State Auditor,,R,Oktibbeha,Central Starkville,38
Eugene S. 'Buck' Clarke,State Treasurer,,R,Oktibbeha,Central Starkville,22
David McRae,State Treasurer,,R,Oktibbeha,Central Starkville,17
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Oktibbeha,Central Starkville,38
Mike Chaney,Commissioner of Insurance,,R,Oktibbeha,Central Starkville,40
Gary Jackson,State Senate,15,R,Oktibbeha,Central Starkville,39
Gary A Chism,State House,37,R,Oktibbeha,Central Starkville,X
Loyd B 'Rob' Roberson,State House,43,R,Oktibbeha,Central Starkville,28
Michael Brown,Governor,,D,Oktibbeha,Central Starkville,54
William Bond Compton Jr.,Governor,,D,Oktibbeha,Central Starkville,8
Jim Hood,Governor,,D,Oktibbeha,Central Starkville,233
Robert J. Ray,Governor,,D,Oktibbeha,Central Starkville,8
Robert Shuler Smith,Governor,,D,Oktibbeha,Central Starkville,13
Gregory Wash,Governor,,D,Oktibbeha,Central Starkville,2
Velesha P Williams,Governor,,D,Oktibbeha,Central Starkville,28
Albert Wilson,Governor,,D,Oktibbeha,Central Starkville,3
Jay Hughes,Lieutenant Governor,,D,Oktibbeha,Central Starkville,278
Johnny DuPree,Secretary of State,,D,Oktibbeha,Central Starkville,203
Maryra Hodges Hunt,Secretary of State,,D,Oktibbeha,Central Starkville,100
Jennifer Riley Collins,Attorney General,,D,Oktibbeha,Central Starkville,279
Addie Lee Green,State Treasurer,,D,Oktibbeha,Central Starkville,277
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Oktibbeha,Central Starkville,288
Robert E. Amos,Commissioner of Insurance,,D,Oktibbeha,Central Starkville,278
Angela Turner Ford,State Senate,16,D,Oktibbeha,Central Starkville,X
Cheikh Taylor,State House,38,D,Oktibbeha,Central Starkville,263
Lisa Wynn,State House,38,D,Oktibbeha,Central Starkville,60
