page,candidate,office,district,party,county,precinct,votes
2,Jim Hood,Governor,,D,Carroll ,430 School,135
2,Tate Reeves,Governor,,R,Carroll ,430 School,61
2,Bob Hickingbottom,Governor,,C,Carroll ,430 School,2
2,David R Singletary,Governor,,IND,Carroll ,430 School,1
2,Delbert Hosemann,Lieutenant Governor,,R,Carroll ,430 School,73
2,Jay Hughes,Lieutenant Governor,,D,Carroll ,430 School,115
2,Johnny DuPree,Secretary of State,,D,Carroll ,430 School,120
2,Michael Watson,Secretary of State,,R,Carroll ,430 School,70
2,Jennifer Riley Collins,Attorney General,,D,Carroll ,430 School,123
2,Lynn Fitch,Attorney General,,R,Carroll ,430 School,70
2,Shad White,State Auditor,,R,Carroll ,430 School,114
4,Addie Lee Green,State Treasurer,,D,Carroll ,430 School,114
4,David McRae,State Treasurer,,R,Carroll ,430 School,78
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Carroll ,430 School,119
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Carroll ,430 School,72
6,Lydia Graves Chassaniol,State Senate,14,R,Carroll ,430 School,107
6,Kevin Horan,State House,34,D,Carroll ,430 School,154
6,Karl Oliver,State House,46,R,Carroll ,430 School,X
6,Jason White,State House,48,R,Carroll ,430 School,X
2,Jim Hood,Governor,,D,Carroll ,Black Hawk,76
2,Tate Reeves,Governor,,R,Carroll ,Black Hawk,145
2,Bob Hickingbottom,Governor,,C,Carroll ,Black Hawk,0
2,David R Singletary,Governor,,IND,Carroll ,Black Hawk,1
2,Delbert Hosemann,Lieutenant Governor,,R,Carroll ,Black Hawk,157
2,Jay Hughes,Lieutenant Governor,,D,Carroll ,Black Hawk,58
2,Johnny DuPree,Secretary of State,,D,Carroll ,Black Hawk,63
2,Michael Watson,Secretary of State,,R,Carroll ,Black Hawk,150
2,Jennifer Riley Collins,Attorney General,,D,Carroll ,Black Hawk,64
2,Lynn Fitch,Attorney General,,R,Carroll ,Black Hawk,155
2,Shad White,State Auditor,,R,Carroll ,Black Hawk,170
4,Addie Lee Green,State Treasurer,,D,Carroll ,Black Hawk,59
4,David McRae,State Treasurer,,R,Carroll ,Black Hawk,156
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Carroll ,Black Hawk,62
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Carroll ,Black Hawk,151
6,Lydia Graves Chassaniol,State Senate,14,R,Carroll ,Black Hawk,175
6,Kevin Horan,State House,34,D,Carroll ,Black Hawk,160
6,Karl Oliver,State House,46,R,Carroll ,Black Hawk,X
6,Jason White,State House,48,R,Carroll ,Black Hawk,X
2,Jim Hood,Governor,,D,Carroll ,Calvary,8
2,Tate Reeves,Governor,,R,Carroll ,Calvary,114
2,Bob Hickingbottom,Governor,,C,Carroll ,Calvary,1
2,David R Singletary,Governor,,IND,Carroll ,Calvary,1
2,Delbert Hosemann,Lieutenant Governor,,R,Carroll ,Calvary,116
2,Jay Hughes,Lieutenant Governor,,D,Carroll ,Calvary,9
2,Johnny DuPree,Secretary of State,,D,Carroll ,Calvary,9
2,Michael Watson,Secretary of State,,R,Carroll ,Calvary,115
2,Jennifer Riley Collins,Attorney General,,D,Carroll ,Calvary,7
2,Lynn Fitch,Attorney General,,R,Carroll ,Calvary,117
2,Shad White,State Auditor,,R,Carroll ,Calvary,117
4,Addie Lee Green,State Treasurer,,D,Carroll ,Calvary,4
4,David McRae,State Treasurer,,R,Carroll ,Calvary,118
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Carroll ,Calvary,7
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Carroll ,Calvary,116
6,Lydia Graves Chassaniol,State Senate,14,R,Carroll ,Calvary,112
6,Kevin Horan,State House,34,D,Carroll ,Calvary,X
6,Karl Oliver,State House,46,R,Carroll ,Calvary,116
6,Jason White,State House,48,R,Carroll ,Calvary,X
2,Jim Hood,Governor,,D,Carroll ,Carrollton ,53
2,Tate Reeves,Governor,,R,Carroll ,Carrollton ,228
2,Bob Hickingbottom,Governor,,C,Carroll ,Carrollton ,2
2,David R Singletary,Governor,,IND,Carroll ,Carrollton ,2
2,Delbert Hosemann,Lieutenant Governor,,R,Carroll ,Carrollton ,238
2,Jay Hughes,Lieutenant Governor,,D,Carroll ,Carrollton ,40
2,Johnny DuPree,Secretary of State,,D,Carroll ,Carrollton ,37
2,Michael Watson,Secretary of State,,R,Carroll ,Carrollton ,239
2,Jennifer Riley Collins,Attorney General,,D,Carroll ,Carrollton ,34
2,Lynn Fitch,Attorney General,,R,Carroll ,Carrollton ,242
2,Shad White,State Auditor,,R,Carroll ,Carrollton ,236
4,Addie Lee Green,State Treasurer,,D,Carroll ,Carrollton ,25
4,David McRae,State Treasurer,,R,Carroll ,Carrollton ,246
4,Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Carroll ,Carrollton ,34
4,Andy Gipson,Commissioner of Agriculture & Commerce,,R,Carroll ,Carrollton ,236
6,Lydia Graves Chassaniol,State Senate,14,R,Carroll ,Carrollton ,228
