page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Amite,Amite River,7
2,Bill Waller Jr.,Governor,,R,Amite,Amite River,1
2,Morgan Halford Poore,State Senate,37,R,Amite,Amite River,0
2,Melanie Sojourner,State Senate,37,R,Amite,Amite River,0
2,Tate Reeves,Governor,,R,Amite,Ariel,8
2,Bill Waller Jr.,Governor,,R,Amite,Ariel,0
2,Morgan Halford Poore,State Senate,37,R,Amite,Ariel,"""X"""
2,Melanie Sojourner,State Senate,37,R,Amite,Ariel,"""X"""
2,Tate Reeves,Governor,,R,Amite,Berwick,13
2,Bill Waller Jr.,Governor,,R,Amite,Berwick,4
2,Morgan Halford Poore,State Senate,37,R,Amite,Berwick,"""X"""
2,Melanie Sojourner,State Senate,37,R,Amite,Berwick,"""X"""
2,Tate Reeves,Governor,,R,Amite,Crosby,13
2,Bill Waller Jr.,Governor,,R,Amite,Crosby,1
2,Morgan Halford Poore,State Senate,37,R,Amite,Crosby,7
2,Melanie Sojourner,State Senate,37,R,Amite,Crosby,7
2,Tate Reeves,Governor,,R,Amite,East Centreville,8
2,Bill Waller Jr.,Governor,,R,Amite,East Centreville,5
2,Morgan Halford Poore,State Senate,37,R,Amite,East Centreville,"""X"""
2,Melanie Sojourner,State Senate,37,R,Amite,East Centreville,"""X"""
2,Tate Reeves,Governor,,R,Amite,East Fork,77
2,Bill Waller Jr.,Governor,,R,Amite,East Fork,52
2,Morgan Halford Poore,State Senate,37,R,Amite,East Fork,31
2,Melanie Sojourner,State Senate,37,R,Amite,East Fork,98
2,Tate Reeves,Governor,,R,Amite,East Gloster,15
2,Bill Waller Jr.,Governor,,R,Amite,East Gloster,0
2,Morgan Halford Poore,State Senate,37,R,Amite,East Gloster,7
2,Melanie Sojourner,State Senate,37,R,Amite,East Gloster,8
2,Tate Reeves,Governor,,R,Amite,East Liberty,35
2,Bill Waller Jr.,Governor,,R,Amite,East Liberty,21
2,Morgan Halford Poore,State Senate,37,R,Amite,East Liberty,22
2,Melanie Sojourner,State Senate,37,R,Amite,East Liberty,35
2,Tate Reeves,Governor,,R,Amite,Gloster,7
2,Bill Waller Jr.,Governor,,R,Amite,Gloster,4
2,Morgan Halford Poore,State Senate,37,R,Amite,Gloster,"""X"""
2,Melanie Sojourner,State Senate,37,R,Amite,Gloster,"""X"""
2,Tate Reeves,Governor,,R,Amite,Homochitto,14
2,Bill Waller Jr.,Governor,,R,Amite,Homochitto,6
2,Morgan Halford Poore,State Senate,37,R,Amite,Homochitto,7
2,Melanie Sojourner,State Senate,37,R,Amite,Homochitto,13
2,Tate Reeves,Governor,,R,Amite,Liberty,33
2,Bill Waller Jr.,Governor,,R,Amite,Liberty,22
2,Morgan Halford Poore,State Senate,37,R,Amite,Liberty,26
2,Melanie Sojourner,State Senate,37,R,Amite,Liberty,29
3,Tate Reeves,Governor,,R,Amite,New Zion,46
3,Bill Waller Jr.,Governor,,R,Amite,New Zion,29
3,Morgan Halford Poore,State Senate,37,R,Amite,New Zion,25
3,Melanie Sojourner,State Senate,37,R,Amite,New Zion,50
3,Tate Reeves,Governor,,R,Amite,Oneil,11
3,Bill Waller Jr.,Governor,,R,Amite,Oneil,3
3,Morgan Halford Poore,State Senate,37,R,Amite,Oneil,5
3,Melanie Sojourner,State Senate,37,R,Amite,Oneil,9
3,Tate Reeves,Governor,,R,Amite,Riceville,17
3,Bill Waller Jr.,Governor,,R,Amite,Riceville,5
3,Morgan Halford Poore,State Senate,37,R,Amite,Riceville,"""X"""
3,Melanie Sojourner,State Senate,37,R,Amite,Riceville,"""X"""
3,Tate Reeves,Governor,,R,Amite,Smithdale,54
3,Bill Waller Jr.,Governor,,R,Amite,Smithdale,28
3,Morgan Halford Poore,State Senate,37,R,Amite,Smithdale,26
3,Melanie Sojourner,State Senate,37,R,Amite,Smithdale,55
3,Tate Reeves,Governor,,R,Amite,South Liberty,5
3,Bill Waller Jr.,Governor,,R,Amite,South Liberty,8
