candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Lawrence,Arm,22
Tate Reeves,Governor,,R,Lawrence,Arm,85
Bill Waller Jr.,Governor,,R,Lawrence,Arm,18
Delbert Hosemann,Lieutenant Governor,,R,Lawrence,Arm,102
Shane Quick,Lieutenant Governor,,R,Lawrence,Arm,14
Sam Britton,Secretary of State,,R,Lawrence,Arm,53
Michael Watson,Secretary of State,,R,Lawrence,Arm,71
Mark Baker,Attorney General,,R,Lawrence,Arm,34
Lynn Fitch,Attorney General,,R,Lawrence,Arm,58
Andy Taggart,Attorney General,,R,Lawrence,Arm,33
Shad White,State Auditor,,R,Lawrence,Arm,114
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lawrence,Arm,52
David McRae,State Treasurer,,R,Lawrence,Arm,68
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lawrence,Arm,118
Mike Chaney,Commissioner of Insurance,,R,Lawrence,Arm,120
Beth Brown,State Senate,39,R,Lawrence,Arm,12
Josh Davis,State Senate,39,R,Lawrence,Arm,24
Sally Doty,State Senate,39,R,Lawrence,Arm,88
Michael Brown,Governor,,D,Lawrence,Arm,13
William Bond Compton Jr.,Governor,,D,Lawrence,Arm,0
Jim Hood,Governor,,D,Lawrence,Arm,138
Robert J. Ray,Governor,,D,Lawrence,Arm,1
Robert Shuler Smith,Governor,,D,Lawrence,Arm,14
Gregory Wash,Governor,,D,Lawrence,Arm,1
Velesha P Williams,Governor,,D,Lawrence,Arm,7
Albert Wilson,Governor,,D,Lawrence,Arm,3
Jay Hughes,Lieutenant Governor,,D,Lawrence,Arm,144
Johnny DuPree,Secretary of State,,D,Lawrence,Arm,140
Maryra Hodges Hunt,Secretary of State,,D,Lawrence,Arm,26
Jennifer Riley Collins,Attorney General,,D,Lawrence,Arm,147
Addie Lee Green,State Treasurer,,D,Lawrence,Arm,145
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Lawrence,Arm,144
Robert E. Amos,Commissioner of Insurance,,D,Lawrence,Arm,147
Bob Evans,State House,91,D,Lawrence,Arm,169
Robert Foster,Governor,,R,Lawrence,Armory,6
Tate Reeves,Governor,,R,Lawrence,Armory,27
Bill Waller Jr.,Governor,,R,Lawrence,Armory,24
Delbert Hosemann,Lieutenant Governor,,R,Lawrence,Armory,48
Shane Quick,Lieutenant Governor,,R,Lawrence,Armory,7
Sam Britton,Secretary of State,,R,Lawrence,Armory,14
Michael Watson,Secretary of State,,R,Lawrence,Armory,41
Mark Baker,Attorney General,,R,Lawrence,Armory,9
Lynn Fitch,Attorney General,,R,Lawrence,Armory,27
Andy Taggart,Attorney General,,R,Lawrence,Armory,19
Shad White,State Auditor,,R,Lawrence,Armory,53
Eugene S. 'Buck' Clarke,State Treasurer,,R,Lawrence,Armory,15
David McRae,State Treasurer,,R,Lawrence,Armory,40
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Lawrence,Armory,51
Mike Chaney,Commissioner of Insurance,,R,Lawrence,Armory,52
Beth Brown,State Senate,39,R,Lawrence,Armory,6
Josh Davis,State Senate,39,R,Lawrence,Armory,13
Sally Doty,State Senate,39,R,Lawrence,Armory,38
Michael Brown,Governor,,D,Lawrence,Armory,1
