page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Oktibbeha,Bell Schoolhouse,38
2,Bill Waller Jr.,Governor,,R,Oktibbeha,Bell Schoolhouse,19
2,Tate Reeves,Governor,,R,Oktibbeha,Center Grove/North Adaton,82
2,Bill Waller Jr.,Governor,,R,Oktibbeha,Center Grove/North Adaton,41
2,Tate Reeves,Governor,,R,Oktibbeha,Central Starkville,11
2,Bill Waller Jr.,Governor,,R,Oktibbeha,Central Starkville,37
2,Tate Reeves,Governor,,R,Oktibbeha,Craig Springs/South Bradley,39
2,Bill Waller Jr.,Governor,,R,Oktibbeha,Craig Springs/South Bradley,22
2,Tate Reeves,Governor,,R,Oktibbeha,East Starkville,6
2,Bill Waller Jr.,Governor,,R,Oktibbeha,East Starkville,32
2,Tate Reeves,Governor,,R,Oktibbeha,Hickory Grove/Southeast,118
2,Bill Waller Jr.,Governor,,R,Oktibbeha,Hickory Grove/Southeast,112
2,Tate Reeves,Governor,,R,Oktibbeha,Maben,32
2,Bill Waller Jr.,Governor,,R,Oktibbeha,Maben,16
2,Tate Reeves,Governor,,R,Oktibbeha,Needmore Community Center,28
2,Bill Waller Jr.,Governor,,R,Oktibbeha,Needmore Community Center,72
2,Tate Reeves,Governor,,R,Oktibbeha,North Longview,93
2,Bill Waller Jr.,Governor,,R,Oktibbeha,North Longview,78
2,Tate Reeves,Governor,,R,Oktibbeha,North Starkville District 2,16
2,Bill Waller Jr.,Governor,,R,Oktibbeha,North Starkville District 2,30
2,Tate Reeves,Governor,,R,Oktibbeha,North Starkville District 3,101
2,Bill Waller Jr.,Governor,,R,Oktibbeha,North Starkville District 3,197
3,Tate Reeves,Governor,,R,Oktibbeha,Oktoc,56
3,Bill Waller Jr.,Governor,,R,Oktibbeha,Oktoc,60
3,Tate Reeves,Governor,,R,Oktibbeha,Osborn,46
3,Bill Waller Jr.,Governor,,R,Oktibbeha,Osborn,55
3,Tate Reeves,Governor,,R,Oktibbeha,Self Creek/Double Springs,96
3,Bill Waller Jr.,Governor,,R,Oktibbeha,Self Creek/Double Springs,45
3,Tate Reeves,Governor,,R,Oktibbeha,Sessums,57
3,Bill Waller Jr.,Governor,,R,Oktibbeha,Sessums,37
3,Tate Reeves,Governor,,R,Oktibbeha,South Adaton,53
3,Bill Waller Jr.,Governor,,R,Oktibbeha,South Adaton,39
3,Tate Reeves,Governor,,R,Oktibbeha,South Longview,28
3,Bill Waller Jr.,Governor,,R,Oktibbeha,South Longview,4
3,Tate Reeves,Governor,,R,Oktibbeha,South Starkville,340
3,Bill Waller Jr.,Governor,,R,Oktibbeha,South Starkville,592
3,Tate Reeves,Governor,,R,Oktibbeha,Sturgis/North Bradley,71
3,Bill Waller Jr.,Governor,,R,Oktibbeha,Sturgis/North Bradley,15
3,Tate Reeves,Governor,,R,Oktibbeha,West Starkville,149
3,Bill Waller Jr.,Governor,,R,Oktibbeha,West Starkville,241
3,Tate Reeves,Governor,,R,Oktibbeha,TOTAL,1460
3,Bill Waller Jr.,Governor,,R,Oktibbeha,TOTAL,1744
,,,,,,,
,,,,,,,
