candidate,office,district,party,county,precinct,votes
Jim Hood,Governor,,D,Choctaw,Bywy,52
Tate Reeves,Governor,,R,Choctaw,Bywy,105
Bob Hickingbottom,Governor,,C,Choctaw,Bywy,0
David R Singletary,Governor,,IND,Choctaw,Bywy,0
Delbert Hosemann,Lieutenant Governor,,R,Choctaw,Bywy,117
Jay Hughes,Lieutenant Governor,,D,Choctaw,Bywy,42
Johnny DuPree,Secretary of State,,D,Choctaw,Bywy,48
Michael Watson,Secretary of State,,R,Choctaw,Bywy,110
Jennifer Riley Collins,Attorney General,,D,Choctaw,Bywy,46
Lynn Fitch,Attorney General,,R,Choctaw,Bywy,112
Shad White,State Auditor,,R,Choctaw,Bywy,127
Addie Lee Green,State Treasurer,,D,Choctaw,Bywy,43
David McRae,State Treasurer,,R,Choctaw,Bywy,112
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Choctaw,Bywy,45
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Choctaw,Bywy,112
Gary Jackson,State Senate,15,R,Choctaw,Bywy,128
Joey Hood,State House,35,R,Choctaw,Bywy,124
Jim Hood,Governor,,D,Choctaw,Chester,61
Tate Reeves,Governor,,R,Choctaw,Chester,138
Bob Hickingbottom,Governor,,C,Choctaw,Chester,3
David R Singletary,Governor,,IND,Choctaw,Chester,2
Delbert Hosemann,Lieutenant Governor,,R,Choctaw,Chester,150
Jay Hughes,Lieutenant Governor,,D,Choctaw,Chester,50
Johnny DuPree,Secretary of State,,D,Choctaw,Chester,42
Michael Watson,Secretary of State,,R,Choctaw,Chester,157
Jennifer Riley Collins,Attorney General,,D,Choctaw,Chester,57
Lynn Fitch,Attorney General,,R,Choctaw,Chester,145
Shad White,State Auditor,,R,Choctaw,Chester,176
Addie Lee Green,State Treasurer,,D,Choctaw,Chester,43
David McRae,State Treasurer,,R,Choctaw,Chester,155
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Choctaw,Chester,44
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Choctaw,Chester,155
Gary Jackson,State Senate,15,R,Choctaw,Chester,174
Joey Hood,State House,35,R,Choctaw,Chester,166
Jim Hood,Governor,,D,Choctaw,District 5,193
