candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Pontotoc,Algoma AI,65
Tate Reeves,Governor,,R,Pontotoc,Algoma AI,80
Bill Waller Jr.,Governor,,R,Pontotoc,Algoma AI,102
Delbert Hosemann,Lieutenant Governor,,R,Pontotoc,Algoma AI,201
Shane Quick,Lieutenant Governor,,R,Pontotoc,Algoma AI,28
Sam Britton,Secretary of State,,R,Pontotoc,Algoma AI,83
Michael Watson,Secretary of State,,R,Pontotoc,Algoma AI,155
Mark Baker,Attorney General,,R,Pontotoc,Algoma AI,46
Lynn Fitch,Attorney General,,R,Pontotoc,Algoma AI,123
Andy Taggart,Attorney General,,R,Pontotoc,Algoma AI,75
Shad White,State Auditor,,R,Pontotoc,Algoma AI,212
Eugene S. 'Buck' Clarke,State Treasurer,,R,Pontotoc,Algoma AI,109
David McRae,State Treasurer,,R,Pontotoc,Algoma AI,131
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pontotoc,Algoma AI,225
Mike Chaney,Commissioner of Insurance,,R,Pontotoc,Algoma AI,226
Kathy L Chism,State Senate,3,R,Pontotoc,Algoma AI,0
Jeffrey Mitchell,State Senate,3,R,Pontotoc,Algoma AI,0
Jeff Olson,State Senate,3,R,Pontotoc,Algoma AI,1
Kevin Walls,State Senate,3,R,Pontotoc,Algoma AI,12
Stephen Scott Griffin,State Senate,8,R,Pontotoc,Algoma AI,82
Benjamin A Suber,State Senate,8,R,Pontotoc,Algoma AI,82
Steve Whitten,State Senate,8,R,Pontotoc,Algoma AI,48
E Mac Huddleston,State House,15,R,Pontotoc,Algoma AI,224
Thomas 'Tommy' Futral,State House,22,R,Pontotoc,Algoma AI,X
Michael Brown,Governor,,D,Pontotoc,Algoma AI,7
William Bond Compton Jr.,Governor,,D,Pontotoc,Algoma AI,3
Jim Hood,Governor,,D,Pontotoc,Algoma AI,64
Robert J. Ray,Governor,,D,Pontotoc,Algoma AI,2
Robert Shuler Smith,Governor,,D,Pontotoc,Algoma AI,1
Gregory Wash,Governor,,D,Pontotoc,Algoma AI,3
Velesha P Williams,Governor,,D,Pontotoc,Algoma AI,2
Albert Wilson,Governor,,D,Pontotoc,Algoma AI,2
Jay Hughes,Lieutenant Governor,,D,Pontotoc,Algoma AI,67
Johnny DuPree,Secretary of State,,D,Pontotoc,Algoma AI,46
Maryra Hodges Hunt,Secretary of State,,D,Pontotoc,Algoma AI,25
Jennifer Riley Collins,Attorney General,,D,Pontotoc,Algoma AI,62
Addie Lee Green,State Treasurer,,D,Pontotoc,Algoma AI,60
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Pontotoc,Algoma AI,63
Robert E. Amos,Commissioner of Insurance,,D,Pontotoc,Algoma AI,63
Tim Tucker,State Senate,3,D,Pontotoc,Algoma AI,6
Kegan Coleman,State Senate,8,D,Pontotoc,Algoma AI,19
Mark Hancock,State Senate,8,D,Pontotoc,Algoma AI,36
Kathryn York,State Senate,8,D,Pontotoc,Algoma AI,15
Pat Montgomery,State House,15,D,Pontotoc,Algoma AI,77
Jon Lancaster,State House,22,D,Pontotoc,Algoma AI,X
Robert Foster,Governor,,R,Pontotoc,Bankhead Ba,28
Tate Reeves,Governor,,R,Pontotoc,Bankhead Ba,65
Bill Waller Jr.,Governor,,R,Pontotoc,Bankhead Ba,42
Delbert Hosemann,Lieutenant Governor,,R,Pontotoc,Bankhead Ba,107
Shane Quick,Lieutenant Governor,,R,Pontotoc,Bankhead Ba,18
Sam Britton,Secretary of State,,R,Pontotoc,Bankhead Ba,59
Michael Watson,Secretary of State,,R,Pontotoc,Bankhead Ba,69
Mark Baker,Attorney General,,R,Pontotoc,Bankhead Ba,20
Lynn Fitch,Attorney General,,R,Pontotoc,Bankhead Ba,72
Andy Taggart,Attorney General,,R,Pontotoc,Bankhead Ba,37
Shad White,State Auditor,,R,Pontotoc,Bankhead Ba,114
Eugene S. 'Buck' Clarke,State Treasurer,,R,Pontotoc,Bankhead Ba,62
David McRae,State Treasurer,,R,Pontotoc,Bankhead Ba,68
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Pontotoc,Bankhead Ba,120
Mike Chaney,Commissioner of Insurance,,R,Pontotoc,Bankhead Ba,119
Kathy L Chism,State Senate,3,R,Pontotoc,Bankhead Ba,9
Jeffrey Mitchell,State Senate,3,R,Pontotoc,Bankhead Ba,13
Jeff Olson,State Senate,3,R,Pontotoc,Bankhead Ba,9
Kevin Walls,State Senate,3,R,Pontotoc,Bankhead Ba,98
Stephen Scott Griffin,State Senate,8,R,Pontotoc,Bankhead Ba,X
Benjamin A Suber,State Senate,8,R,Pontotoc,Bankhead Ba,X
Steve Whitten,State Senate,8,R,Pontotoc,Bankhead Ba,X
