page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor ,,R,Wayne ,Beat Four,90
2,Bill Waller Jr.,Governor ,,R,Wayne ,Beat Four,22
2,Tate Reeves,Governor ,,R,Wayne ,Big Rock,9
2,Bill Waller Jr.,Governor ,,R,Wayne ,Big Rock,7
2,Tate Reeves,Governor ,,R,Wayne ,Buckatunna,22
2,Bill Waller Jr.,Governor ,,R,Wayne ,Buckatunna,8
2,Tate Reeves,Governor ,,R,Wayne ,Chapparal/Diamond,3
2,Bill Waller Jr.,Governor ,,R,Wayne ,Chapparal/Diamond,8
2,Tate Reeves,Governor ,,R,Wayne ,Chicora,13
2,Bill Waller Jr.,Governor ,,R,Wayne ,Chicora,5
2,Tate Reeves,Governor ,,R,Wayne ,Clara,178
2,Bill Waller Jr.,Governor ,,R,Wayne ,Clara,100
2,Tate Reeves,Governor ,,R,Wayne ,Corinth,73
2,Bill Waller Jr.,Governor ,,R,Wayne ,Corinth,11
2,Tate Reeves,Governor ,,R,Wayne ,Denham,41
2,Bill Waller Jr.,Governor ,,R,Wayne ,Denham,17
2,Tate Reeves,Governor ,,R,Wayne ,Eucutta,22
2,Bill Waller Jr.,Governor ,,R,Wayne ,Eucutta,7
2,Tate Reeves,Governor ,,R,Wayne ,Hiwannee,10
2,Bill Waller Jr.,Governor ,,R,Wayne ,Hiwannee,8
2,Tate Reeves,Governor ,,R,Wayne ,Matherville/Coyt,8
2,Bill Waller Jr.,Governor ,,R,Wayne ,Matherville/Coyt,7
3,Tate Reeves,Governor ,,R,Wayne ,Mozingo,49
3,Bill Waller Jr.,Governor ,,R,Wayne ,Mozingo,14
3,Tate Reeves,Governor ,,R,Wayne ,Pleasant Grove,81
3,Bill Waller Jr.,Governor ,,R,Wayne ,Pleasant Grove,36
3,Tate Reeves,Governor ,,R,Wayne ,State Line,20
3,Bill Waller Jr.,Governor ,,R,Wayne ,State Line,11
3,Tate Reeves,Governor ,,R,Wayne ,Strengthford,59
3,Bill Waller Jr.,Governor ,,R,Wayne ,Strengthford,20
3,Tate Reeves,Governor ,,R,Wayne ,Waynesboro City 1,2
3,Bill Waller Jr.,Governor ,,R,Wayne ,Waynesboro City 1,1
3,Tate Reeves,Governor ,,R,Wayne ,Waynesboro City 2,61
3,Bill Waller Jr.,Governor ,,R,Wayne ,Waynesboro City 2,22
3,Tate Reeves,Governor ,,R,Wayne ,Waynesboro City 3,64
3,Bill Waller Jr.,Governor ,,R,Wayne ,Waynesboro City 3,92
3,Tate Reeves,Governor ,,R,Wayne ,Waynesboro City 4,11
3,Bill Waller Jr.,Governor ,,R,Wayne ,Waynesboro City 4,10
3,Tate Reeves,Governor ,,R,Wayne ,Waynesboro City 5,13
3,Bill Waller Jr.,Governor ,,R,Wayne ,Waynesboro City 5,11
3,Tate Reeves,Governor ,,R,Wayne ,Winchester,35
3,Bill Waller Jr.,Governor ,,R,Wayne ,Winchester,20
3,Tate Reeves,Governor ,,R,Wayne ,Yellow Creek,48
3,Bill Waller Jr.,Governor ,,R,Wayne ,Yellow Creek,27
4,Tate Reeves,Governor ,,R,Wayne ,TOTAL ,912
4,Bill Waller Jr.,Governor ,,R,Wayne ,TOTAL ,464
