candidate,office,district,party,county,precinct,votes
Robert Foster,Governor,,R,Coahoma,Bobo,0
Tate Reeves,Governor,,R,Coahoma,Bobo,0
Bill Waller Jr.,Governor,,R,Coahoma,Bobo,0
Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Bobo,0
Shane Quick,Lieutenant Governor,,R,Coahoma,Bobo,0
Sam Britton,Secretary of State,,R,Coahoma,Bobo,0
Michael Watson,Secretary of State,,R,Coahoma,Bobo,0
Mark Baker,Attorney General,,R,Coahoma,Bobo,0
Lynn Fitch,Attorney General,,R,Coahoma,Bobo,0
Andy Taggart,Attorney General,,R,Coahoma,Bobo,0
Shad White,State Auditor,,R,Coahoma,Bobo,0
Eugene S. 'Buck' Clarke,State Treasurer,,R,Coahoma,Bobo,0
David McRae,State Treasurer,,R,Coahoma,Bobo,0
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Bobo,0
Mike Chaney,Commissioner of Insurance,,R,Coahoma,Bobo,0
Michael Brown,Governor,,D,Coahoma,Bobo,17
William Bond Compton Jr.,Governor,,D,Coahoma,Bobo,5
Jim Hood,Governor,,D,Coahoma,Bobo,42
Robert J. Ray,Governor,,D,Coahoma,Bobo,3
Robert Shuler Smith,Governor,,D,Coahoma,Bobo,0
Gregory Wash,Governor,,D,Coahoma,Bobo,2
Velesha P Williams,Governor,,D,Coahoma,Bobo,9
Albert Wilson,Governor,,D,Coahoma,Bobo,4
Jay Hughes,Lieutenant Governor,,D,Coahoma,Bobo,62
Johnny DuPree,Secretary of State,,D,Coahoma,Bobo,61
Maryra Hodges Hunt,Secretary of State,,D,Coahoma,Bobo,20
Jennifer Riley Collins,Attorney General,,D,Coahoma,Bobo,63
Addie Lee Green,State Treasurer,,D,Coahoma,Bobo,59
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Bobo,64
Robert E. Amos,Commissioner of Insurance,,D,Coahoma,Bobo,63
Robert L Jackson,State Senate,11,D,Coahoma,Bobo,X
Kimberlyn Seals,State Senate,11,D,Coahoma,Bobo,X
Derrick T Simmons,State Senate,12,D,Coahoma,Bobo,64
Cedric 'Bam Bam' Burnett,State House,9,D,Coahoma,Bobo,X
Christopher Thomas,State House,9,D,Coahoma,Bobo,X
Orlando W Paden,State House,26,D,Coahoma,Bobo,74
Robert Foster,Governor,,R,Coahoma,Cagle Crossing,0
Tate Reeves,Governor,,R,Coahoma,Cagle Crossing,8
Bill Waller Jr.,Governor,,R,Coahoma,Cagle Crossing,2
Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Cagle Crossing,6
Shane Quick,Lieutenant Governor,,R,Coahoma,Cagle Crossing,1
Sam Britton,Secretary of State,,R,Coahoma,Cagle Crossing,5
Michael Watson,Secretary of State,,R,Coahoma,Cagle Crossing,4
Mark Baker,Attorney General,,R,Coahoma,Cagle Crossing,7
Lynn Fitch,Attorney General,,R,Coahoma,Cagle Crossing,1
Andy Taggart,Attorney General,,R,Coahoma,Cagle Crossing,1
Shad White,State Auditor,,R,Coahoma,Cagle Crossing,9
Eugene S. 'Buck' Clarke,State Treasurer,,R,Coahoma,Cagle Crossing,5
David McRae,State Treasurer,,R,Coahoma,Cagle Crossing,3
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Cagle Crossing,9
Mike Chaney,Commissioner of Insurance,,R,Coahoma,Cagle Crossing,8
Michael Brown,Governor,,D,Coahoma,Cagle Crossing,4
William Bond Compton Jr.,Governor,,D,Coahoma,Cagle Crossing,2
Jim Hood,Governor,,D,Coahoma,Cagle Crossing,8
Robert J. Ray,Governor,,D,Coahoma,Cagle Crossing,1
Robert Shuler Smith,Governor,,D,Coahoma,Cagle Crossing,0
Gregory Wash,Governor,,D,Coahoma,Cagle Crossing,1
Velesha P Williams,Governor,,D,Coahoma,Cagle Crossing,3
Albert Wilson,Governor,,D,Coahoma,Cagle Crossing,0
Jay Hughes,Lieutenant Governor,,D,Coahoma,Cagle Crossing,14
Johnny DuPree,Secretary of State,,D,Coahoma,Cagle Crossing,14
Maryra Hodges Hunt,Secretary of State,,D,Coahoma,Cagle Crossing,4
Jennifer Riley Collins,Attorney General,,D,Coahoma,Cagle Crossing,12
Addie Lee Green,State Treasurer,,D,Coahoma,Cagle Crossing,15
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Cagle Crossing,13
Robert E. Amos,Commissioner of Insurance,,D,Coahoma,Cagle Crossing,14
Robert L Jackson,State Senate,11,D,Coahoma,Cagle Crossing,X
Kimberlyn Seals,State Senate,11,D,Coahoma,Cagle Crossing,X
Derrick T Simmons,State Senate,12,D,Coahoma,Cagle Crossing,13
Cedric 'Bam Bam' Burnett,State House,9,D,Coahoma,Cagle Crossing,X
Christopher Thomas,State House,9,D,Coahoma,Cagle Crossing,X
Orlando W Paden,State House,26,D,Coahoma,Cagle Crossing,15
Robert Foster,Governor,,R,Coahoma,Clarksdale Courthouse,2
Tate Reeves,Governor,,R,Coahoma,Clarksdale Courthouse,7
Bill Waller Jr.,Governor,,R,Coahoma,Clarksdale Courthouse,0
Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Clarksdale Courthouse,4
Shane Quick,Lieutenant Governor,,R,Coahoma,Clarksdale Courthouse,2
Sam Britton,Secretary of State,,R,Coahoma,Clarksdale Courthouse,3
Michael Watson,Secretary of State,,R,Coahoma,Clarksdale Courthouse,5
Mark Baker,Attorney General,,R,Coahoma,Clarksdale Courthouse,4
Lynn Fitch,Attorney General,,R,Coahoma,Clarksdale Courthouse,3
Andy Taggart,Attorney General,,R,Coahoma,Clarksdale Courthouse,1
Shad White,State Auditor,,R,Coahoma,Clarksdale Courthouse,8
Eugene S. 'Buck' Clarke,State Treasurer,,R,Coahoma,Clarksdale Courthouse,2
David McRae,State Treasurer,,R,Coahoma,Clarksdale Courthouse,7
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Clarksdale Courthouse,7
Mike Chaney,Commissioner of Insurance,,R,Coahoma,Clarksdale Courthouse,9
Michael Brown,Governor,,D,Coahoma,Clarksdale Courthouse,34
William Bond Compton Jr.,Governor,,D,Coahoma,Clarksdale Courthouse,7
Jim Hood,Governor,,D,Coahoma,Clarksdale Courthouse,175
Robert J. Ray,Governor,,D,Coahoma,Clarksdale Courthouse,20
Robert Shuler Smith,Governor,,D,Coahoma,Clarksdale Courthouse,11
Gregory Wash,Governor,,D,Coahoma,Clarksdale Courthouse,4
Velesha P Williams,Governor,,D,Coahoma,Clarksdale Courthouse,43
Albert Wilson,Governor,,D,Coahoma,Clarksdale Courthouse,7
Jay Hughes,Lieutenant Governor,,D,Coahoma,Clarksdale Courthouse,262
Johnny DuPree,Secretary of State,,D,Coahoma,Clarksdale Courthouse,176
Maryra Hodges Hunt,Secretary of State,,D,Coahoma,Clarksdale Courthouse,93
Jennifer Riley Collins,Attorney General,,D,Coahoma,Clarksdale Courthouse,245
Addie Lee Green,State Treasurer,,D,Coahoma,Clarksdale Courthouse,245
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Clarksdale Courthouse,256
Robert E. Amos,Commissioner of Insurance,,D,Coahoma,Clarksdale Courthouse,240
Robert L Jackson,State Senate,11,D,Coahoma,Clarksdale Courthouse,184
Kimberlyn Seals,State Senate,11,D,Coahoma,Clarksdale Courthouse,126
Derrick T Simmons,State Senate,12,D,Coahoma,Clarksdale Courthouse,X
Cedric 'Bam Bam' Burnett,State House,9,D,Coahoma,Clarksdale Courthouse,X
Christopher Thomas,State House,9,D,Coahoma,Clarksdale Courthouse,X
Orlando W Paden,State House,26,D,Coahoma,Clarksdale Courthouse,294
Robert Foster,Governor,,R,Coahoma,Clarksdale #2,6
Tate Reeves,Governor,,R,Coahoma,Clarksdale #2,28
Bill Waller Jr.,Governor,,R,Coahoma,Clarksdale #2,6
Delbert Hosemann,Lieutenant Governor,,R,Coahoma,Clarksdale #2,25
Shane Quick,Lieutenant Governor,,R,Coahoma,Clarksdale #2,5
Sam Britton,Secretary of State,,R,Coahoma,Clarksdale #2,22
Michael Watson,Secretary of State,,R,Coahoma,Clarksdale #2,11
Mark Baker,Attorney General,,R,Coahoma,Clarksdale #2,13
Lynn Fitch,Attorney General,,R,Coahoma,Clarksdale #2,14
Andy Taggart,Attorney General,,R,Coahoma,Clarksdale #2,6
Shad White,State Auditor,,R,Coahoma,Clarksdale #2,28
Eugene S. 'Buck' Clarke,State Treasurer,,R,Coahoma,Clarksdale #2,15
David McRae,State Treasurer,,R,Coahoma,Clarksdale #2,21
Andy Gipson,Commissioner of Agriculture & Commerce,,R,Coahoma,Clarksdale #2,33
Mike Chaney,Commissioner of Insurance,,R,Coahoma,Clarksdale #2,31
Michael Brown,Governor,,D,Coahoma,Clarksdale #2,82
William Bond Compton Jr.,Governor,,D,Coahoma,Clarksdale #2,20
Jim Hood,Governor,,D,Coahoma,Clarksdale #2,341
Robert J. Ray,Governor,,D,Coahoma,Clarksdale #2,20
Robert Shuler Smith,Governor,,D,Coahoma,Clarksdale #2,29
Gregory Wash,Governor,,D,Coahoma,Clarksdale #2,8
Velesha P Williams,Governor,,D,Coahoma,Clarksdale #2,75
Albert Wilson,Governor,,D,Coahoma,Clarksdale #2,5
Jay Hughes,Lieutenant Governor,,D,Coahoma,Clarksdale #2,466
Johnny DuPree,Secretary of State,,D,Coahoma,Clarksdale #2,340
Maryra Hodges Hunt,Secretary of State,,D,Coahoma,Clarksdale #2,154
Jennifer Riley Collins,Attorney General,,D,Coahoma,Clarksdale #2,442
Addie Lee Green,State Treasurer,,D,Coahoma,Clarksdale #2,436
Rickey L Cole,Commissioner of Agriculture & Commerce,,D,Coahoma,Clarksdale #2,455
Robert E. Amos,Commissioner of Insurance,,D,Coahoma,Clarksdale #2,435
Robert L Jackson,State Senate,11,D,Coahoma,Clarksdale #2,315
Kimberlyn Seals,State Senate,11,D,Coahoma,Clarksdale #2,266
Derrick T Simmons,State Senate,12,D,Coahoma,Clarksdale #2,X
