page,candidate,office,district,party,county,precinct,votes
2,Tate Reeves,Governor,,R,Pontotoc,Algoma Al,79
2,Bill Waller Jr.,Governor,,R,Pontotoc,Algoma Al,135
2,Kathy L Chism,State Senate,3,R,Pontotoc,Algoma Al,1
2,Kevin Walls,State Senate,3,R,Pontotoc,Algoma Al,17
2,Stephen Scott Griffin,State Senate,8,R,Pontotoc,Algoma Al,103
2,Benjamin A Suber,State Senate,8,R,Pontotoc,Algoma Al,88
2,Kegan Coleman,State Senate,8,D,Pontotoc,Algoma Al,23
2,Kathryn York,State Senate,8,D,Pontotoc,Algoma Al,19
2,Tate Reeves,Governor,,R,Pontotoc,Bankhead Ba,66
2,Bill Waller Jr.,Governor,,R,Pontotoc,Bankhead Ba,55
2,Kathy L Chism,State Senate,3,R,Pontotoc,Bankhead Ba,15
2,Kevin Walls,State Senate,3,R,Pontotoc,Bankhead Ba,104
2,Stephen Scott Griffin,State Senate,8,R,Pontotoc,Bankhead Ba,x
2,Benjamin A Suber,State Senate,8,R,Pontotoc,Bankhead Ba,x
2,Kegan Coleman,State Senate,8,D,Pontotoc,Bankhead Ba,x
2,Kathryn York,State Senate,8,D,Pontotoc,Bankhead Ba,x
2,Tate Reeves,Governor,,R,Pontotoc,Beckham Bec,87
2,Bill Waller Jr.,Governor,,R,Pontotoc,Beckham Bec,71
2,Kathy L Chism,State Senate,3,R,Pontotoc,Beckham Bec,X
2,Kevin Walls,State Senate,3,R,Pontotoc,Beckham Bec,X
2,Stephen Scott Griffin,State Senate,8,R,Pontotoc,Beckham Bec,79
2,Benjamin A Suber,State Senate,8,R,Pontotoc,Beckham Bec,74
2,Kegan Coleman,State Senate,8,D,Pontotoc,Beckham Bec,26
2,Kathryn York,State Senate,8,D,Pontotoc,Beckham Bec,19
2,Tate Reeves,Governor,,R,Pontotoc,Bethel/Endville Be,124
2,Bill Waller Jr.,Governor,,R,Pontotoc,Bethel/Endville Be,83
2,Kathy L Chism,State Senate,3,R,Pontotoc,Bethel/Endville Be,68
2,Kevin Walls,State Senate,3,R,Pontotoc,Bethel/Endville Be,129
2,Stephen Scott Griffin,State Senate,8,R,Pontotoc,Bethel/Endville Be,X
2,Benjamin A Suber,State Senate,8,R,Pontotoc,Bethel/Endville Be,X
2,Kegan Coleman,State Senate,8,D,Pontotoc,Bethel/Endville Be,X
2,Kathryn York,State Senate,8,D,Pontotoc,Bethel/Endville Be,X
2,Tate Reeves,Governor,,R,Pontotoc,Buchanan Bu,91
2,Bill Waller Jr.,Governor,,R,Pontotoc,Buchanan Bu,65
2,Kathy L Chism,State Senate,3,R,Pontotoc,Buchanan Bu,62
2,Kevin Walls,State Senate,3,R,Pontotoc,Buchanan Bu,92
2,Stephen Scott Griffin,State Senate,8,R,Pontotoc,Buchanan Bu,X
2,Benjamin A Suber,State Senate,8,R,Pontotoc,Buchanan Bu,X
2,Kegan Coleman,State Senate,8,D,Pontotoc,Buchanan Bu,X
2,Kathryn York,State Senate,8,D,Pontotoc,Buchanan Bu,X
2,Tate Reeves,Governor,,R,Pontotoc,Cherry Creek Cc,103
2,Bill Waller Jr.,Governor,,R,Pontotoc,Cherry Creek Cc,95
2,Kathy L Chism,State Senate,3,R,Pontotoc,Cherry Creek Cc,48
2,Kevin Walls,State Senate,3,R,Pontotoc,Cherry Creek Cc,145
2,Stephen Scott Griffin,State Senate,8,R,Pontotoc,Cherry Creek Cc,X
2,Benjamin A Suber,State Senate,8,R,Pontotoc,Cherry Creek Cc,X
2,Kegan Coleman,State Senate,8,D,Pontotoc,Cherry Creek Cc,X
2,Kathryn York,State Senate,8,D,Pontotoc,Cherry Creek Cc,X
2,Tate Reeves,Governor,,R,Pontotoc,Ecru Ec,102
2,Bill Waller Jr.,Governor,,R,Pontotoc,Ecru Ec,113
2,Kathy L Chism,State Senate,3,R,Pontotoc,Ecru Ec,95
2,Kevin Walls,State Senate,3,R,Pontotoc,Ecru Ec,113
2,Stephen Scott Griffin,State Senate,8,R,Pontotoc,Ecru Ec,X
2,Benjamin A Suber,State Senate,8,R,Pontotoc,Ecru Ec,X
2,Kegan Coleman,State Senate,8,D,Pontotoc,Ecru Ec,X
2,Kathryn York,State Senate,8,D,Pontotoc,Ecru Ec,X
2,Tate Reeves,Governor,,R,Pontotoc,Friendship Fr,42
2,Bill Waller Jr.,Governor,,R,Pontotoc,Friendship Fr,44
2,Kathy L Chism,State Senate,3,R,Pontotoc,Friendship Fr,26
2,Kevin Walls,State Senate,3,R,Pontotoc,Friendship Fr,59
2,Stephen Scott Griffin,State Senate,8,R,Pontotoc,Friendship Fr,X
2,Benjamin A Suber,State Senate,8,R,Pontotoc,Friendship Fr,X
2,Kegan Coleman,State Senate,8,D,Pontotoc,Friendship Fr,X
2,Kathryn York,State Senate,8,D,Pontotoc,Friendship Fr,X
2,Tate Reeves,Governor,,R,Pontotoc,Hoyle Ho,84
2,Bill Waller Jr.,Governor,,R,Pontotoc,Hoyle Ho,85
2,Kathy L Chism,State Senate,3,R,Pontotoc,Hoyle Ho,38
