county,office,district,party,candidate,votes
Adams,President,,CON,Randall Terry for President and Stephen E. Broden for Vice President,13
Adams,President,,DEM,Kamala D. Harris for President and Tim Walz for Vice President,6743
Adams,President,,GRN,Jill Stein for President and Rudolph Ware for Vice President,14
Adams,President,,IND,Claudia De la Cruz for President and Karina Garcia for Vice President,6
Adams,President,,IND,Peter Sonski for President and Lauren Onak for Vice President,12
Adams,President,,IND,Robert F. Kennedy Jr. for President and Nicole Shanahan for Vice President,37
Adams,President,,IND,Shiva Ayyadurai for President and Crystal Ellis for Vice President,4
Adams,President,,LIB,Chase Oliver for President and Mike ter Maat for Vice President,18
Adams,President,,REP,Donald J. Trump for President and JD Vance for Vice President,5081
Adams,Southern District-Supreme Court District 2(Southern) Position 2,,,David P. Sullivan,5309
Adams,Southern District-Supreme Court District 2(Southern) Position 2,,,Dawn H. Beam,4236
Adams,U.S. House,2,DEM,Bennie G. Thompson,6947
Adams,U.S. House,2,REP,Ron Eller,4924
Adams,U.S. Senate,,DEM,Ty Pinkins,6560
Adams,U.S. Senate,,REP,Roger F. Wicker,5219
Alcorn,Northern District-Supreme Court District 3(Northern) Position 1,,,Robert P. 'Bobby' Chamberlin,11942
Alcorn,Northern District-Supreme Court District 3(Northern) Position 2,,,Jimmy Maxwell,11835
Alcorn,President,,CON,Randall Terry for President and Stephen E. Broden for Vice President,11
Alcorn,President,,DEM,Kamala D. Harris for President and Tim Walz for Vice President,2328
Alcorn,President,,GRN,Jill Stein for President and Rudolph Ware for Vice President,12
Alcorn,President,,IND,Claudia De la Cruz for President and Karina Garcia for Vice President,3
Alcorn,President,,IND,Peter Sonski for President and Lauren Onak for Vice President,14
Alcorn,President,,IND,Robert F. Kennedy Jr. for President and Nicole Shanahan for Vice President,58
Alcorn,President,,IND,Shiva Ayyadurai for President and Crystal Ellis for Vice President,3
Alcorn,President,,LIB,Chase Oliver for President and Mike ter Maat for Vice President,26
Alcorn,President,,REP,Donald J. Trump for President and JD Vance for Vice President,12657
Alcorn,U.S. House,1,DEM,Dianne Dodson Black,2208
Alcorn,U.S. House,1,REP,Trent Kelly,12674
Alcorn,U.S. Senate,,DEM,Ty Pinkins,2280
Alcorn,U.S. Senate,,REP,Roger F. Wicker,12576
Amite,President,,CON,Randall Terry for President and Stephen E. Broden for Vice President,11
Amite,President,,DEM,Kamala D. Harris for President and Tim Walz for Vice President,2246
Amite,President,,GRN,Jill Stein for President and Rudolph Ware for Vice President,11
Amite,President,,IND,Claudia De la Cruz for President and Karina Garcia for Vice President,8
Amite,President,,IND,Peter Sonski for President and Lauren Onak for Vice President,8
Amite,President,,IND,Robert F. Kennedy Jr. for President and Nicole Shanahan for Vice President,23
Amite,President,,IND,Shiva Ayyadurai for President and Crystal Ellis for Vice President,7
Amite,President,,LIB,Chase Oliver for President and Mike ter Maat for Vice President,17
Amite,President,,REP,Donald J. Trump for President and JD Vance for Vice President,4484
Amite,Southern District-Supreme Court District 2(Southern) Position 2,,,David P. Sullivan,3318
Amite,Southern District-Supreme Court District 2(Southern) Position 2,,,Dawn H. Beam,2772
Amite,U.S. House,2,DEM,Bennie G. Thompson,2411
Amite,U.S. House,2,REP,Ron Eller,4414
Amite,U.S. Senate,,DEM,Ty Pinkins,2294
Amite,U.S. Senate,,REP,Roger F. Wicker,4514
Attala,Court Of Appeals 02-District 2  Position 2,,,Latrice Westbrooks,2427
Attala,Court Of Appeals 03-District 3  Position 1,,,Jack Wilson,3744
Attala,Northern District-Supreme Court District 3(Northern) Position 1,,,Robert P. 'Bobby' Chamberlin,6191
Attala,Northern District-Supreme Court District 3(Northern) Position 2,,,Jimmy Maxwell,6130
Attala,President,,CON,Randall Terry for President and Stephen E. Broden for Vice President,10
Attala,President,,DEM,Kamala D. Harris for President and Tim Walz for Vice President,2930
Attala,President,,GRN,Jill Stein for President and Rudolph Ware for Vice President,3
Attala,President,,IND,Claudia De la Cruz for President and Karina Garcia for Vice President,4
Attala,President,,IND,Peter Sonski for President and Lauren Onak for Vice President,0
Attala,President,,IND,Robert F. Kennedy Jr. for President and Nicole Shanahan for Vice President,25
Attala,President,,IND,Shiva Ayyadurai for President and Crystal Ellis for Vice President,4
Attala,President,,LIB,Chase Oliver for President and Mike ter Maat for Vice President,4
Attala,President,,REP,Donald J. Trump for President and JD Vance for Vice President,4723
Attala,U.S. House,2,DEM,Bennie G. Thompson,3131
Attala,U.S. House,2,REP,Ron Eller,4570
Attala,U.S. Senate,,DEM,Ty Pinkins,2894
Attala,U.S. Senate,,REP,Roger F. Wicker,4753
Benton,Northern District-Supreme Court District 3(Northern) Position 1,,,Robert P. 'Bobby' Chamberlin,2933
Benton,Northern District-Supreme Court District 3(Northern) Position 2,,,Jimmy Maxwell,2950
Benton,President,,CON,Randall Terry for President and Stephen E. Broden for Vice President,1
Benton,President,,DEM,Kamala D. Harris for President and Tim Walz for Vice President,1318
Benton,President,,GRN,Jill Stein for President and Rudolph Ware for Vice President,4
